  250    9337
   36      54    3512 95
   36      57    4572 18
   36      59    5993 52
   36      67    8345 17
   36      68    1003 75
   36      70    9870 2
   36      73    7956 68
   36      77    5305 80
   36      83    8658 18
   36      86    1015 1
   36      91    7005 46
   36      95    6596 82
   36      97    1827 98
   36      99    6013 4
   36     100    3493 1
   36     104    5795 68
   36     107    7818 17
   36     111    9506 52
   36     117    2905 77
   36     125    3660 69
   36     129    1134 98
   36     131    3389 71
   36     132    1390 47
   36     133    7467 29
   36     139    3832 18
   36     153    1392 40
   36     160    7327 39
   36     161    5085 85
   36     162     228 76
   36     169    7799 63
   36     170    8308 67
   36     171    3741 96
   36     172    3125 72
   36     175    1975 41
   36     178     258 82
   36     179    8498 23
   36     182     195 94
   36     186    4074 59
   36     189    6017 90
   36     190    9176 77
   36     195    3492 12
   36     197    5992 25
   36     198    6323 36
   36     203    4112 39
   36     204    9134 100
   36     207    5023 3
   36     209    1960 15
   36     226    9368 97
   36     230    2036 5
   36     231    1154 58
   36     232    3842 59
   36     233    4328 48
   36     235    1287 76
   36     236    4340 93
   36     239    7335 86
   36     240    2049 3
   37      40    1721 76
   37      41    6963 29
   37      42    7214 6
   37      45    9303 35
   37      48    1466 20
   37      49    7110 13
   37      50    9323 44
   37      57    1308 26
   37      59    6714 48
   37      60     506 93
   37      64    4429 72
   37      66    9427 66
   37      67    5377 26
   37      69    3877 9
   37      71    8503 68
   37      72    2191 82
   37      73    3873 55
   37      78    3055 31
   37      79    7989 47
   37      86    4272 17
   37      90    3691 76
   37      93    2625 97
   37      96    4788 44
   37      97    3184 52
   37      98     326 78
   37      99    5523 21
   37     104    7653 74
   37     106    6559 73
   37     108     247 2
   37     115    5256 91
   37     118    4288 2
   37     121    3258 42
   37     123    7167 75
   37     124    9449 69
   37     138      16 34
   37     146    6620 77
   37     148    1280 2
   37     159    3672 7
   37     160    6289 48
   37     162     215 58
   37     170    8559 33
   37     175    1594 39
   37     177    5593 3
   37     180    2394 96
   37     182    1878 100
   37     187    5496 88
   37     188    6005 33
   37     189    6467 93
   37     190    4472 77
   37     196    3587 24
   37     200    9043 32
   37     204    4224 29
   37     206    9132 34
   37     210    6883 77
   37     213    3994 51
   37     214    2155 71
   37     216    2768 7
   37     217    9933 31
   37     219    5440 76
   37     223     580 51
   37     224     882 60
   37     229     938 84
   37     231    5459 52
   37     232    8136 88
   37     233    8949 55
   37     234    2342 10
   37     244    5509 20
   37     246    9151 20
   37     247    3118 72
   37     248    5793 21
   38      45    4989 71
   38      47    1660 82
   38      50    2066 64
   38      51    3823 68
   38      53    6453 20
   38      54    5063 12
   38      57      14 35
   38      62    1410 99
   38      65    5888 94
   38      70    1876 30
   38      72    3802 45
   38      74    4538 6
   38      75    9658 40
   38      76    4734 13
   38      78    2703 20
   38      81    7728 34
   38      86    6540 77
   38      91    8199 66
   38      97    5464 17
   38      98    9524 100
   38     105    7780 16
   38     111    2304 61
   38     118    2184 48
   38     122    4764 92
   38     127     758 52
   38     129    9246 59
   38     130    6209 94
   38     135    8404 82
   38     136    5004 13
   38     140    5077 27
   38     144    6882 85
   38     147    7277 28
   38     168    1470 32
   38     169      76 95
   38     170    7531 2
   38     175    9940 98
   38     178    7593 21
   38     190    1525 72
   38     200    8042 6
   38     203    7906 81
   38     208    9394 56
   38     210     691 69
   38     215    1019 2
   38     217    6731 21
   38     225    2192 13
   38     230    6828 65
   38     248    9970 87
   38     249    9371 80
   39      41    4902 40
   39      43    4253 6
   39      46    5204 42
   39      47    2960 72
   39      56    3954 99
   39      60    3563 96
   39      66    2396 94
   39      67    7709 10
   39      71     217 72
   39      74     874 35
   39      78    8895 86
   39      80    4471 98
   39      81    9749 92
   39      88    4602 4
   39      89    1084 57
   39      95    3480 47
   39      98    9020 29
   39     100    3515 3
   39     101    6381 19
   39     106    1985 68
   39     116    5839 78
   39     118    1070 73
   39     121    2769 95
   39     126    5896 99
   39     130    8262 19
   39     133    1719 49
   39     139    3838 91
   39     147    6812 66
   39     151    4753 56
   39     152    2279 56
   39     154    3306 75
   39     155    6847 13
   39     169    4200 58
   39     174      82 92
   39     177     363 79
   39     188     747 91
   39     190    8982 35
   39     199    9173 99
   39     200    9003 46
   39     201    5763 8
   39     204    6959 26
   39     206    5109 24
   39     216    1148 46
   39     217     188 40
   39     222    1978 5
   39     223    3070 85
   39     224    6021 72
   39     231    9892 51
   39     235    1800 31
   39     236     665 76
   39     237    4411 39
   39     238    6937 1
   39     239    2036 84
   39     243    8393 30
   39     248    9949 85
   39     250    1077 33
   40      43    8901 27
   40      45    1360 24
   40      46    9303 89
   40      49    1290 85
   40      50   10000 17
   40      56    5357 13
   40      57    3059 20
   40      60    3211 4
   40      67    2925 100
   40      78     427 73
   40      80    7804 67
   40      83    3663 45
   40      85    7690 31
   40      88    7996 65
   40      90    7340 11
   40      93    1386 69
   40      99    2286 61
   40     100    4161 54
   40     101      75 31
   40     102    4844 89
   40     103     346 99
   40     109     477 58
   40     121    3955 15
   40     122    6950 9
   40     126    7919 81
   40     128    1017 83
   40     130    5595 29
   40     137    2796 6
   40     140     999 18
   40     144    8709 85
   40     145     208 39
   40     149    7603 56
   40     152    1568 60
   40     159    7760 55
   40     160    6791 45
   40     163    4008 25
   40     165     940 57
   40     168    7083 22
   40     169    2121 42
   40     170    2425 13
   40     172    2542 93
   40     175    2591 58
   40     183    9367 73
   40     185    6820 53
   40     191    3706 7
   40     194    8421 96
   40     195    1388 16
   40     200    6533 3
   40     203    8182 70
   40     207     453 94
   40     210    5169 17
   40     214     832 57
   40     216    6949 61
   40     218    8785 20
   40     221    1719 58
   40     222     993 47
   40     224    2215 33
   40     225    9509 30
   40     227     923 84
   40     228    5122 24
   40     230    6742 100
   40     231    5740 5
   40     234    1737 12
   40     235    9064 52
   40     239    8798 77
   40     240    4172 79
   40     243    7324 42
   40     244    1230 97
   40     245    5534 4
   40     246    7002 45
   40     248    5403 68
   40     250    1057 73
   41      50    5256 10
   41      51    5849 4
   41      54    7589 25
   41      55    5562 27
   41      61    2111 37
   41      63    2462 8
   41      70    2797 47
   41      72    1402 76
   41      76    1630 87
   41      90    5536 5
   41      91     796 43
   41      92    4845 59
   41      99    9166 1
   41     110    6865 75
   41     120    7791 24
   41     131    3722 80
   41     133    3150 41
   41     134    2557 63
   41     135    1452 39
   41     137    4130 3
   41     139    7073 6
   41     143    6194 46
   41     152      76 5
   41     156    5031 23
   41     157    6156 73
   41     158    3227 73
   41     159    3028 86
   41     162     908 92
   41     168    2125 29
   41     169    1382 22
   41     173    1903 56
   41     174    8011 63
   41     177    5159 87
   41     178    7251 11
   41     179    7220 23
   41     183    6950 56
   41     185    8353 49
   41     186    8700 70
   41     187    8137 70
   41     192    8997 40
   41     195    1937 35
   41     197    8780 77
   41     199     615 42
   41     206     749 1
   41     208    5899 7
   41     217    1171 78
   41     222    8576 47
   41     226    1826 90
   41     229    2620 94
   41     230    2539 72
   41     231    7330 34
   41     232    9646 63
   41     237    4184 82
   41     238    5580 99
   41     243     785 53
   41     244    8377 100
   41     247     488 12
   42      43    2979 8
   42      53      34 29
   42      60    2069 40
   42      65    3719 64
   42      70    1939 50
   42      73    6064 2
   42      75    9443 100
   42      76    3037 34
   42      78    2042 76
   42      85    4449 22
   42      92    5234 77
   42      94    3198 73
   42      97    1564 41
   42     109    4773 100
   42     116    1102 10
   42     119    1284 39
   42     120    9500 84
   42     121    3262 52
   42     127    8882 80
   42     137     224 90
   42     145    3345 22
   42     150    8641 32
   42     162    6585 30
   42     163    7706 29
   42     165    4472 35
   42     171    7386 88
   42     175    4016 1
   42     176    2591 79
   42     179    1680 10
   42     184    2232 77
   42     189    2531 59
   42     193    3897 88
   42     194    4280 62
   42     196    2593 15
   42     203     500 65
   42     208    8278 11
   42     210     332 17
   42     213    1375 33
   42     216    9647 75
   42     219    2585 48
   42     220    2293 46
   42     227    4596 60
   42     228    6705 89
   42     229    7745 20
   42     230    2831 46
   42     232    6237 94
   42     235    3340 50
   42     237    5652 89
   42     240    1109 24
   42     242    8724 13
   42     247    4364 92
   42     249    4943 38
   42     250    9606 1
   43      44     400 2
   43      60    5605 43
   43      61    6499 70
   43      62    4421 50
   43      63     188 55
   43      65    3082 34
   43      73    9651 17
   43      74    8123 43
   43      75    1185 93
   43      77    1056 15
   43      78     624 80
   43      86    3833 75
   43      87    4394 36
   43      89     326 17
   43      91    2678 15
   43      93    8372 4
   43      94    9136 53
   43      95    1406 74
   43      97    5776 71
   43      98     408 7
   43     100    5980 24
   43     101    7417 79
   43     102    6575 28
   43     106    6679 13
   43     108    4921 24
   43     109    7669 60
   43     110    9531 95
   43     111    5003 95
   43     117    9613 22
   43     124    3587 23
   43     127    1698 25
   43     128    4853 29
   43     135    9498 85
   43     141    5154 31
   43     142    5036 12
   43     152    8738 48
   43     158    3349 40
   43     162    8984 59
   43     163    7414 83
   43     172    5818 76
   43     175    3159 35
   43     179    2015 51
   43     181    8369 71
   43     182    2524 45
   43     191    2799 68
   43     196    1195 52
   43     198     156 18
   43     200     532 45
   43     204    4660 42
   43     222    4199 18
   43     224    5055 20
   43     225    5593 38
   43     233    1912 62
   43     234    6653 63
   43     241    2174 75
   43     245    4397 63
   43     250    3925 16
   44      52    3958 95
   44      53     206 61
   44      55    9355 93
   44      58    4287 73
   44      61    2166 49
   44      64    3800 85
   44      65    2490 49
   44      66    9204 60
   44      71     180 34
   44      75    4551 83
   44      76    5425 28
   44      77     998 38
   44      84    3870 5
   44      85    1319 14
   44      88    8934 31
   44      90    9425 63
   44      93    1214 41
   44      98    7038 95
   44     103     920 51
   44     107    7494 89
   44     108    2085 45
   44     109    8994 86
   44     110    3408 53
   44     112     236 46
   44     115    3694 53
   44     116     737 32
   44     117    2492 90
   44     121    4106 36
   44     128    9430 68
   44     129    1034 53
   44     140    6906 8
   44     141    5641 61
   44     143     164 82
   44     144    3954 17
   44     147    8403 50
   44     150    5316 39
   44     151    4013 94
   44     163    6818 85
   44     164    3362 60
   44     166    2616 3
   44     170    1015 32
   44     175    1431 48
   44     177    8038 28
   44     178    8891 11
   44     180    9591 95
   44     181    7664 12
   44     182    9329 22
   44     183    8984 42
   44     190    6501 24
   44     197    4858 63
   44     199    1579 68
   44     204    6598 99
   44     210    2028 37
   44     224    2291 88
   44     225     829 24
   44     228    2801 66
   44     236    4286 96
   44     244    1498 13
   44     250    2784 24
   45      47     155 97
   45      48    2204 77
   45      51    6467 76
   45      55    8035 73
   45      56    4756 64
   45      62    4335 98
   45      63    5215 77
   45      67    1729 80
   45      71    4653 71
   45      80     800 92
   45      82    1947 19
   45      85    7064 11
   45      92     254 74
   45      93    6915 81
   45      95    2116 61
   45     100    7261 58
   45     106    5789 66
   45     117    6277 72
   45     119    7164 21
   45     120    1637 48
   45     121       7 17
   45     122    5450 29
   45     127    6266 81
   45     129      43 29
   45     130    5095 49
   45     135    3205 13
   45     140    2155 42
   45     143    8493 100
   45     144    1751 76
   45     148    9159 40
   45     149    6712 74
   45     151    6071 59
   45     155    3843 66
   45     159    4753 22
   45     164    6081 78
   45     167    1117 70
   45     170     572 88
   45     172    3486 24
   45     174    2316 92
   45     175    7206 11
   45     176     817 54
   45     180    1345 40
   45     182    2767 87
   45     185    4316 94
   45     186    4299 97
   45     187    8362 20
   45     190     119 22
   45     192     275 44
   45     194    3628 53
   45     197    7911 85
   45     204    4516 73
   45     205    6826 43
   45     208    2545 16
   45     217     235 80
   45     218    2052 71
   45     223    1507 45
   45     227    4213 94
   45     228    1677 69
   45     233    1477 75
   45     237    2751 22
   45     238    5594 51
   45     241    9101 33
   45     242     853 77
   46      47    4406 94
   46      48    2387 66
   46      52    6221 58
   46      57    2470 33
   46      61    2191 89
   46      65    5985 17
   46      66    4279 91
   46      68    5655 17
   46      69     586 93
   46      71    6037 48
   46      75    5148 15
   46      78    3878 93
   46      79    3295 63
   46      92      86 15
   46      96    4646 11
   46     101    6723 35
   46     103    8560 1
   46     106    1962 44
   46     107    8156 82
   46     109    1707 55
   46     118    1408 70
   46     120    1069 98
   46     123    1469 91
   46     131    8447 44
   46     134     395 45
   46     145    8865 52
   46     150    6661 44
   46     154    2343 19
   46     165    2060 10
   46     167    6449 74
   46     171    1776 20
   46     178    6669 75
   46     179    1953 76
   46     181    3181 12
   46     187    4791 72
   46     188    8998 47
   46     202    9652 22
   46     209    1822 11
   46     210    2716 62
   46     216    4011 8
   46     217    5294 9
   46     218    9824 64
   46     219    7331 29
   46     220    9834 10
   46     225    1462 67
   46     231    6645 10
   46     236    9590 27
   46     239    1333 85
   46     243    7673 59
   46     247    7060 78
   47      48    4803 79
   47      51    3999 84
   47      52    9356 86
   47      56    4811 8
   47      57    2673 100
   47      64     191 64
   47      67    1564 28
   47      69    9405 35
   47      70    5489 13
   47      74    2759 2
   47      77    1880 56
   47      78    3359 68
   47      79     887 88
   47      80    1767 76
   47      89    5947 85
   47      90    1619 34
   47      95    6098 34
   47      97    3282 90
   47      99    4891 95
   47     105    1702 40
   47     111    3512 37
   47     112    9369 73
   47     118     491 48
   47     124    8092 99
   47     129    9719 80
   47     132    9019 83
   47     134    8674 60
   47     138    7815 82
   47     139     768 88
   47     144    3592 26
   47     147    4058 20
   47     148    2797 32
   47     151    9977 21
   47     155    8193 36
   47     159    3992 37
   47     164    7533 62
   47     168     768 65
   47     176    3905 78
   47     178    5521 34
   47     182    2915 69
   47     184    8939 5
   47     185    1669 42
   47     188    1891 78
   47     194    1460 47
   47     195    3733 6
   47     197    9961 62
   47     199    2869 27
   47     201    7143 58
   47     202    6230 31
   47     212    5637 96
   47     227    8732 25
   47     231    5422 67
   47     232    3732 28
   47     236    1870 79
   47     237    5834 29
   47     247    2707 31
   47     248    8655 1
   47     250    2973 27
   48      50    9572 11
   48      51    1523 65
   48      52    8192 28
   48      53    2289 74
   48      56    8672 78
   48      58    1211 97
   48      59    5967 72
   48      60    2205 82
   48      61    6470 47
   48      66    2635 5
   48      71    8686 30
   48      72     202 14
   48      76    5767 39
   48      77    2646 53
   48      81    6146 18
   48      85    4905 7
   48      87    6090 36
   48      88     568 73
   48      89     941 67
   48      91    8622 47
   48      95    6556 53
   48      98    5294 10
   48     103     152 22
   48     104    7515 93
   48     106    2704 93
   48     107     488 14
   48     109    1646 21
   48     113    8099 5
   48     114    5630 44
   48     116    2412 57
   48     118    1464 35
   48     119    6684 16
   48     120    3709 55
   48     127    3703 48
   48     128    5722 47
   48     130    5087 94
   48     132    7402 14
   48     137     980 14
   48     139    8442 96
   48     140    8070 5
   48     143    5240 67
   48     144    5640 14
   48     152    5838 36
   48     156    2668 31
   48     157    8503 6
   48     160    6903 45
   48     163    3307 93
   48     167    4572 26
   48     168    8767 50
   48     170    1771 100
   48     175    5852 41
   48     182    9693 8
   48     183    3932 15
   48     185    2333 84
   48     186    8073 77
   48     192    2171 55
   48     194    7772 11
   48     195    2464 49
   48     196    4692 23
   48     203     538 76
   48     213    9053 92
   48     216    3542 65
   48     217    6305 40
   48     220    9214 24
   48     221     156 61
   48     222    2704 37
   48     231    2647 18
   48     235    3463 97
   48     243    8581 54
   48     246     564 57
   49      57    7211 99
   49      59    6775 12
   49      63    7944 30
   49      67    4327 50
   49      68    1217 46
   49      69    3112 47
   49      72    9334 15
   49      83     123 47
   49      87    2964 14
   49      88    5893 73
   49      90     575 59
   49      91    6759 43
   49      94    4346 2
   49      97    3626 73
   49     101    7801 7
   49     105    9990 45
   49     111    3468 79
   49     114    6032 36
   49     119     222 64
   49     125    9306 91
   49     128    9737 2
   49     133    2488 2
   49     134    6695 4
   49     139     560 26
   49     144    9555 38
   49     149    5423 88
   49     151    9541 12
   49     153      85 89
   49     162    1180 100
   49     163    2760 33
   49     164    1787 97
   49     166    5245 1
   49     168    2063 58
   49     169    8147 43
   49     170     327 12
   49     171    6977 96
   49     187    1716 41
   49     193    5224 89
   49     200     673 17
   49     204    5423 39
   49     205    2389 71
   49     206    2321 84
   49     207    6262 63
   49     211    2578 98
   49     214    4714 78
   49     215    6071 50
   49     218    4352 75
   49     220    2103 14
   49     236    4725 39
   49     237    2228 77
   49     241    1227 91
   49     245    8570 30
   49     246    2194 57
   49     247    9205 79
   50      64    3825 63
   50      69    1723 38
   50      72    6660 36
   50      74    1543 53
   50      77     309 36
   50      78    4061 83
   50      80    9958 75
   50      81    8407 32
   50      82    2228 77
   50      89    5962 15
   50      91    3268 78
   50      93    4268 4
   50      98    9231 49
   50     103    9731 88
   50     110     951 48
   50     112    9749 68
   50     114     562 70
   50     117    3606 14
   50     121    3102 69
   50     126    8329 78
   50     133    8451 50
   50     134    5598 37
   50     136    6385 75
   50     146    9986 23
   50     149     137 96
   50     156    8497 33
   50     162    3422 51
   50     167    1736 38
   50     169    5405 59
   50     170     587 51
   50     171    5444 73
   50     172    6883 90
   50     179    9621 16
   50     180    1571 33
   50     184    1826 9
   50     189    1629 14
   50     195    9642 56
   50     196    4782 66
   50     197     212 28
   50     203    3472 41
   50     205     125 10
   50     208    1102 14
   50     210    8996 4
   50     212    3417 48
   50     217    9285 30
   50     218      71 67
   50     221     782 5
   50     222    1756 42
   50     226    1555 10
   50     228    2341 24
   50     236    4709 20
   50     243     993 83
   51      64    8405 55
   51      67    2424 29
   51      83    6026 59
   51      84    9622 4
   51      87    2477 25
   51      89    8801 50
   51      90    5251 48
   51      95    5211 1
   51     103    4099 11
   51     111    6087 16
   51     126    6573 93
   51     133    5600 38
   51     136    9122 66
   51     145    6216 9
   51     146    3987 99
   51     150    4298 83
   51     159    8900 15
   51     162    6744 60
   51     163    9612 92
   51     174    1219 61
   51     177    3027 17
   51     179     422 39
   51     180    9437 97
   51     183    7448 96
   51     189    2505 35
   51     192    2548 42
   51     197    7649 98
   51     201    1870 98
   51     204     711 33
   51     209    1687 38
   51     214    2718 62
   51     229    5889 45
   51     231    2875 27
   51     232    8508 4
   51     234    5850 24
   51     240    2539 82
   51     246    3326 49
   51     247    3917 75
   52      54    8491 18
   52      61    5009 1
   52      62    1981 50
   52      64    4654 40
   52      68    6988 95
   52      70    5326 35
   52      72    2496 41
   52      80    3455 91
   52      82    5916 81
   52      84    1379 41
   52      85    1525 79
   52      87    1641 94
   52      99    5659 67
   52     101    6227 30
   52     122    8520 79
   52     123    5851 40
   52     125    7301 3
   52     126     842 73
   52     135    9569 91
   52     137    8482 54
   52     143    6177 40
   52     145     476 94
   52     148    6093 96
   52     149      74 27
   52     150    6083 22
   52     151    1509 30
   52     153    2441 51
   52     154    7606 93
   52     156    6173 21
   52     157    9624 83
   52     158     667 46
   52     159    3781 30
   52     160    5425 76
   52     165    1901 64
   52     174     761 37
   52     175    5256 93
   52     178     627 91
   52     181    7672 68
   52     183     587 5
   52     189    3082 84
   52     193    9908 25
   52     194    2568 59
   52     197    1692 75
   52     199    3188 20
   52     201    7531 42
   52     205    1468 78
   52     206    9618 56
   52     207    4413 45
   52     210    7306 13
   52     216    4261 66
   52     218    2463 29
   52     222    9957 17
   52     232    2732 47
   52     236    2165 61
   52     238    9781 33
   52     243    4806 90
   53      54    3087 5
   53      55    1109 25
   53      57     130 77
   53      61    1757 27
   53      63    6408 100
   53      64    4933 73
   53      72    4584 76
   53      73    6076 29
   53      75    4624 23
   53      76    4159 25
   53      78     510 65
   53      83    1378 59
   53      86    8158 63
   53      88    9867 91
   53      89    1344 83
   53      93    8254 16
   53      96     297 90
   53      99    4449 70
   53     100    2014 87
   53     102    4807 53
   53     107    5495 71
   53     109    2510 3
   53     113    7868 67
   53     114    2406 52
   53     115    7644 17
   53     120    5670 94
   53     124    9304 26
   53     127    6429 84
   53     130    4332 92
   53     133     337 10
   53     142    9386 12
   53     147    5657 18
   53     148    9579 20
   53     149    1901 74
   53     152    7703 83
   53     156    6600 64
   53     157    8481 55
   53     163     244 87
   53     165    7490 68
   53     169    3224 14
   53     176     284 58
   53     177    1434 98
   53     181    4432 29
   53     184    3578 46
   53     191     569 32
   53     194     962 51
   53     195    5334 81
   53     199    2246 39
   53     208    2953 66
   53     211    6373 44
   53     213    1205 9
   53     215     795 51
   53     217    8313 44
   53     218    8942 43
   53     225    8079 41
   53     227    5214 2
   53     230    7845 89
   53     234    1307 50
   53     235    3758 31
   53     248    9685 89
   53     249    8949 55
   53     250    6012 67
   54      56    2935 75
   54      59    1156 46
   54      68    5407 42
   54      69    2721 59
   54      70    6857 70
   54      71    4588 61
   54      72    8366 93
   54      75    6927 95
   54      78    3986 78
   54      80    5150 51
   54      81    2614 45
   54      83    2339 77
   54      85     469 70
   54      86     852 90
   54      87     819 32
   54      94      23 43
   54      97    1202 71
   54     104    4528 37
   54     105    6579 92
   54     110    5025 16
   54     114     356 41
   54     115    4223 14
   54     116    2744 24
   54     118    6916 98
   54     119    2709 89
   54     121    5271 90
   54     122    2874 56
   54     123    8237 47
   54     125    4051 41
   54     130    5927 3
   54     132    1003 14
   54     139     413 34
   54     141    9550 17
   54     144     897 8
   54     145    9182 63
   54     147    5956 85
   54     148    3197 22
   54     157    3862 63
   54     161    4225 51
   54     170    6498 66
   54     174    5692 11
   54     176    8754 93
   54     180    4073 90
   54     181     527 18
   54     196    8345 12
   54     197    8142 84
   54     199    7288 11
   54     203    7555 61
   54     206    3850 6
   54     212    8592 29
   54     213    2585 18
   54     214    2088 80
   54     216    2757 97
   54     218     472 12
   54     219     185 53
   54     224    7760 80
   54     232    9793 43
   54     234    1368 80
   54     235    6203 43
   54     237    3311 5
   54     240    7754 10
   54     242    1761 42
   54     246     801 62
   54     249    7015 29
   54     250    7626 70
   55      57    3716 93
   55      59    9343 33
   55      60    6859 7
   55      63    5653 66
   55      72    1741 17
   55      85    8109 66
   55      88    4889 10
   55      90    2816 52
   55      93     731 1
   55      94    7857 81
   55      95    6068 18
   55      97    8842 62
   55      99    2566 87
   55     106    1257 36
   55     112    4466 31
   55     116     258 11
   55     117    1090 57
   55     120    7354 20
   55     122    1114 27
   55     126    8437 88
   55     127    4338 54
   55     129    9248 56
   55     134     153 96
   55     140     215 68
   55     144    5747 72
   55     146    3094 6
   55     151    5246 8
   55     154    1318 23
   55     162    6293 1
   55     170    8842 70
   55     171    6700 6
   55     173    3420 69
   55     175    8294 81
   55     179    3209 40
   55     182    5191 28
   55     183    4913 47
   55     184    6598 12
   55     185    6381 14
   55     187    2327 77
   55     188    4388 55
   55     191    4052 49
   55     195    2735 90
   55     200    8854 38
   55     204    2835 96
   55     210    5875 38
   55     227    2917 60
   55     228    4942 56
   55     229     344 12
   55     231    3863 86
   55     236     996 91
   55     237    1069 69
   55     240    7026 62
   55     241    5835 44
   56      58     877 21
   56      61    8897 85
   56      66    7053 41
   56      70     314 69
   56      74    5750 41
   56      76    2297 72
   56      81    3583 61
   56      86    4204 92
   56      88     432 57
   56      90    1165 99
   56     100    2268 54
   56     101    3293 10
   56     104    6743 32
   56     107    2055 56
   56     109    9869 13
   56     116    8034 78
   56     120    8430 35
   56     123    6349 76
   56     124    8352 28
   56     132    5681 20
   56     135    5008 14
   56     139    1414 2
   56     141    8249 48
   56     142    1580 9
   56     143    9237 79
   56     144    1514 9
   56     150    6224 42
   56     159    9277 50
   56     163    9660 24
   56     165    6604 26
   56     167    4548 8
   56     168     150 71
   56     171    2029 34
   56     172    4175 74
   56     178    3764 42
   56     179    4944 54
   56     180    2403 8
   56     186    1456 5
   56     187    3748 60
   56     190    2140 93
   56     200     924 57
   56     206    3455 1
   56     207    9290 59
   56     208    2551 65
   56     209    5459 83
   56     211    1748 52
   56     214    1973 72
   56     217    1384 21
   56     231     109 38
   56     234     531 14
   56     237    3577 24
   56     242    9989 85
   56     243    3840 47
   56     250    9309 63
   57      58    2871 12
   57      64    4661 2
   57      67    7173 52
   57      69    7162 76
   57      71    2782 24
   57      76    7686 75
   57      80    6840 55
   57      84    6476 84
   57      85    3064 61
   57      86    7520 72
   57      90    6581 65
   57      94     361 79
   57     101     112 46
   57     105    9093 20
   57     107    2748 18
   57     112    2447 89
   57     114     231 18
   57     115    8594 81
   57     119    1685 20
   57     123      82 94
   57     125     894 78
   57     129    7269 23
   57     132    2701 20
   57     135     556 58
   57     136     421 86
   57     137    3621 15
   57     138    7818 62
   57     142    6930 12
   57     144    7507 40
   57     149    1992 60
   57     151    7366 51
   57     156    4358 57
   57     160    8169 3
   57     161    4974 86
   57     162    1989 99
   57     163    9738 80
   57     165    2288 72
   57     167    4766 21
   57     175    3800 17
   57     176    2763 82
   57     177    3725 36
   57     181    9094 33
   57     182    8598 70
   57     196    8819 38
   57     199     975 8
   57     201    6043 97
   57     202     446 92
   57     209    1942 49
   57     210    4143 14
   57     217    5541 53
   57     222    4805 31
   57     228    5265 19
   57     229    8702 78
   57     242     185 50
   57     246    2769 93
   58      59    2042 6
   58      62    6281 65
   58      68     896 69
   58      70     866 74
   58      73    3825 14
   58      74    2703 37
   58      83     678 7
   58      86    7075 71
   58      90    5693 56
   58      91    4124 17
   58      93    1364 12
   58      94    8578 2
   58      96    7660 66
   58      97     388 25
   58      99    5560 7
   58     103    9104 100
   58     104      26 73
   58     111    5336 77
   58     119    9436 43
   58     126    3152 65
   58     130    3965 37
   58     132    1968 61
   58     141     863 52
   58     142    6275 6
   58     147    7104 46
   58     152    2905 87
   58     154     477 1
   58     156     165 83
   58     158    4816 65
   58     162    5307 42
   58     163    8692 92
   58     164    3009 81
   58     168    9631 41
   58     172    4417 41
   58     173    3696 71
   58     175    2716 21
   58     176    2405 21
   58     180    5670 3
   58     181    8318 94
   58     182    4865 6
   58     184     579 27
   58     193    5951 100
   58     194    3529 82
   58     195    1844 95
   58     198    5882 67
   58     200    4272 35
   58     201    5976 32
   58     202    9339 79
   58     203     590 61
   58     206    9865 22
   58     208     394 94
   58     209    9936 80
   58     212    8575 66
   58     219    5497 36
   58     222     605 77
   58     223    3222 56
   58     226    2050 67
   58     227    9322 28
   58     228    3379 76
   58     229    6787 5
   58     230    2007 52
   58     234     397 6
   58     240    3095 66
   58     244     733 38
   58     248    8177 25
   59      61    1926 82
   59      63    6051 7
   59      69     956 3
   59      70    7301 13
   59      72    2201 46
   59      74    4866 60
   59      79     266 21
   59      83    5486 3
   59      90    7939 90
   59      93    1307 99
   59      96    2267 69
   59      97    7425 38
   59      99    1158 89
   59     100    2367 89
   59     101     677 76
   59     107     506 63
   59     115    1179 58
   59     119    2308 70
   59     121    8434 93
   59     124    4149 61
   59     126    1723 20
   59     130    8836 3
   59     131    4057 48
   59     133    4533 97
   59     139    6710 9
   59     140    2809 88
   59     141    7723 69
   59     142    8404 1
   59     143    6913 70
   59     146    9664 38
   59     147    4341 98
   59     148    7446 23
   59     155    9141 33
   59     160     736 49
   59     163    2948 78
   59     164    6123 13
   59     166    1023 55
   59     169    6637 57
   59     175    6448 36
   59     186    2493 33
   59     188    5790 64
   59     192    2094 88
   59     194    9947 97
   59     199     654 4
   59     204    1388 36
   59     206    3020 14
   59     217    9695 47
   59     219      63 8
   59     221    3993 37
   59     224    4111 95
   59     230    2786 61
   59     236    7518 40
   59     238    1178 2
   59     240    8716 46
   59     242    5307 22
   60      61    4410 87
   60      62    9889 5
   60      66    1138 89
   60      67    4582 41
   60      69    5114 28
   60      71    4451 67
   60      74    9683 37
   60      76    9160 55
   60      77    7442 47
   60      78    1274 95
   60      79    2314 94
   60      80    5568 80
   60      86    3098 97
   60      87     639 66
   60      91    8361 74
   60      92    9905 27
   60      95    2029 38
   60      97     458 80
   60      98    4839 83
   60     105    1307 81
   60     108    7128 12
   60     112    1053 12
   60     113     584 29
   60     114    3479 31
   60     119    9679 81
   60     122    7527 8
   60     123    7140 77
   60     124    2003 6
   60     126    8794 67
   60     134    2873 72
   60     140    3826 5
   60     144    9715 46
   60     146     692 56
   60     150    4601 31
   60     155       3 43
   60     156    7274 73
   60     158     471 56
   60     162    2338 10
   60     166    7670 13
