  350   18322
   39     132    3803 10
   39     134    5992 77
   39     146    5342 26
   39     148    7689 7
   39     158    4876 64
   39     162    4194 8
   39     166    5121 63
   39     168    4842 51
   39     172    2569 33
   39     187    6018 21
   39     189    1183 82
   39     190    9930 83
   39     191    8523 39
   39     193    1397 16
   39     194    2103 26
   39     195    9179 20
   39     199    1947 66
   39     200    4509 48
   39     201     472 2
   39     203    6320 11
   39     208     889 24
   39     213    1790 40
   39     214    6701 70
   39     216    6380 69
   39     225    1582 89
   39     227    5272 18
   39     230    8262 4
   39     235    1332 9
   39     236    3139 89
   39     240    8708 96
   39     241    5215 56
   39     242    7116 61
   39     245    1366 57
   39     248    4029 96
   39     255    9258 67
   39     258    4431 83
   39     260      47 42
   39     267     188 21
   39     273    9115 59
   39     278    9177 95
   39     285    6471 63
   39     290    5412 42
   39     300    2502 96
   39     303    8066 68
   39     304    7266 19
   39     306    3753 57
   39     313    5792 46
   39     316    3545 20
   39     320    3228 33
   39     321    3044 29
   39     323    4302 39
   39     331    6433 50
   39     333    1865 70
   39     336    3162 56
   39     341    2661 86
   40      43      56 46
   40      44    9289 21
   40      48    7563 15
   40      49      58 30
   40      51    9547 16
   40      54     985 98
   40      57     723 88
   40      64     819 14
   40      70    1267 28
   40      77    1017 93
   40      82    2405 59
   40      83    7639 90
   40      90    3892 38
   40      91    5140 2
   40      92    3998 97
   40      96    3151 36
   40      97    7141 46
   40      98    7714 99
   40      99    5135 70
   40     107    1092 45
   40     109     647 5
   40     113    5085 61
   40     118    4154 56
   40     121    1323 63
   40     123     274 37
   40     124    5612 9
   40     126    4226 41
   40     130    4175 29
   40     133    9439 79
   40     134    2697 75
   40     137    4778 93
   40     140    2321 34
   40     147    3991 92
   40     151    5251 75
   40     153    9282 28
   40     159    1686 96
   40     160    2735 71
   40     164    9175 49
   40     169    7171 82
   40     171    2352 96
   40     172    8421 20
   40     174    1450 90
   40     178    6882 17
   40     179    8964 20
   40     180    5527 12
   40     184    4102 6
   40     188    8945 97
   40     190    4408 51
   40     195    7879 32
   40     202    8727 70
   40     204    6360 50
   40     206    4188 96
   40     208    4226 3
   40     209    7760 35
   40     211    8114 3
   40     212    4382 62
   40     213    4622 20
   40     215    6094 29
   40     216    6949 15
   40     218    9492 20
   40     219    3002 26
   40     222    1366 49
   40     224    9445 31
   40     230    1933 90
   40     231    6363 75
   40     233    1988 17
   40     234     273 22
   40     235    5861 62
   40     238    7427 50
   40     244    8042 10
   40     248    5576 44
   40     250    2149 24
   40     251    9402 43
   40     253    9960 28
   40     258    8671 79
   40     270    2425 1
   40     279    6141 10
   40     285    7690 11
   40     286    4234 78
   40     293    5187 76
   40     294    8010 84
   40     299    8755 29
   40     303    3646 40
   40     304    6022 98
   40     305    7959 100
   40     307    7977 48
   40     312    4777 65
   40     314    1743 60
   40     315    2167 71
   40     318    9632 21
   40     319    9867 27
   40     324    8987 60
   40     327    1081 100
   40     335    8556 70
   40     341    5033 36
   40     342    7901 6
   40     348    7267 2
   40     349    6923 8
   41      45    1678 61
   41      46    2882 26
   41      59    2109 40
   41      60    6980 68
   41      62     466 78
   41      63    9967 53
   41      65    2146 92
   41      69    2691 76
   41      77    9754 7
   41      80     763 8
   41      81    7330 44
   41      87    3967 61
   41      99    3323 74
   41     104    4497 53
   41     105    7802 3
   41     107    8621 98
   41     108    1268 56
   41     109    4104 88
   41     110    7140 48
   41     115    8436 13
   41     120    1502 95
   41     125      22 78
   41     127    5333 100
   41     129    1875 43
   41     130    5631 92
   41     133    2963 43
   41     137    9960 80
   41     139    7800 90
   41     140    3167 54
   41     146    1999 94
   41     149    5758 65
   41     153    9258 92
   41     159    7368 5
   41     160    8739 81
   41     168    2546 85
   41     175    1700 48
   41     177    5573 49
   41     184    9107 28
   41     185     670 89
   41     187     970 39
   41     190    3473 17
   41     196    4932 98
   41     198    8744 35
   41     200    4776 52
   41     207    5780 64
   41     212    3641 45
   41     218    6882 12
   41     220    7437 99
   41     222    5878 68
   41     232    2761 33
   41     236    1648 38
   41     237    2276 89
   41     240     814 82
   41     241    6724 50
   41     244    7543 66
   41     247    2685 76
   41     254    5700 14
   41     255    5767 84
   41     256    5683 78
   41     260     547 82
   41     263    1797 35
   41     265     367 87
   41     266    4326 81
   41     267    4634 23
   41     272    1034 52
   41     273    1448 70
   41     275    5537 92
   41     279    5911 33
   41     283    3337 17
   41     289    9578 61
   41     292     275 1
   41     297    6082 31
   41     304    4638 79
   41     305    7651 89
   41     308    4976 5
   41     310    3308 33
   41     317    4698 10
   41     319    9299 5
   41     323    6038 54
   41     327    9953 5
   41     331    6040 35
   41     332     816 48
   41     336     877 63
   41     338    7581 1
   41     342    5043 76
   41     346    2063 21
   41     348    6373 32
   42      46     844 97
   42      51    7214 22
   42      54    3489 78
   42      57    6704 79
   42      69    3116 2
   42      81    7346 78
   42      84    2307 14
   42      88     352 42
   42      91    6672 47
   42      94      95 12
   42      95    9462 79
   42      99    1869 14
   42     103    2014 91
   42     105    1369 91
   42     113    6599 31
   42     115    8874 67
   42     125    2334 24
   42     132    5303 96
   42     135    7548 30
   42     139    1334 61
   42     140     255 30
   42     141    5587 66
   42     145    5603 15
   42     148    8244 66
   42     152    2414 73
   42     157    7128 57
   42     163     921 79
   42     164     469 24
   42     165    9364 9
   42     166    8949 95
   42     168     886 96
   42     181    6301 61
   42     184    7668 46
   42     187    1531 2
   42     191    3694 5
   42     192    6432 27
   42     193    8569 45
   42     196    6375 18
   42     197    7551 35
   42     202    1979 40
   42     203     333 57
   42     204    9759 36
   42     205     604 36
   42     214     759 59
   42     215    3714 82
   42     218    6729 34
   42     231    3055 78
   42     233    5136 69
   42     235     785 5
   42     236    6092 66
   42     237     672 47
   42     239    9656 51
   42     241     611 63
   42     246    3281 17
   42     250    6266 8
   42     251    7241 58
   42     253    7993 38
   42     254    2934 11
   42     255    6856 46
   42     256    4794 51
   42     260    6771 80
   42     261    9158 4
   42     262    3378 76
   42     263    8578 38
   42     264    5508 19
   42     266    6193 89
   42     271    7398 87
   42     272    2599 52
   42     275    6088 83
   42     286    7594 34
   42     289    1985 97
   42     293    7808 60
   42     295    7890 31
   42     300    1962 73
   42     301     109 94
   42     303    8462 54
   42     304    9868 61
   42     311    9021 73
   42     313    7594 6
   42     317    7684 33
   42     319    7556 38
   42     320    1431 7
   42     326    7841 77
   42     329      66 26
   42     333    2798 63
   42     338    3647 45
   42     349    5967 84
   43      46    3313 16
   43      50    1764 18
   43      52    7009 69
   43      54    3953 40
   43      56    5964 1
   43      61     568 71
   43      76    3758 26
   43      79     110 23
   43      82     141 85
   43      85    1710 45
   43      86     176 61
   43      87      59 13
   43      89    7137 78
   43      93    9767 2
   43      96    4805 86
   43      97    9883 10
   43     100     187 7
   43     102    7275 76
   43     103    2012 85
   43     104    9778 58
   43     112    3632 47
   43     116     339 49
   43     118    4124 88
   43     120    3094 30
   43     123    6990 70
   43     128     109 55
   43     129    9445 7
   43     134    9224 28
   43     136    6251 95
   43     137    4861 59
   43     147    6113 76
   43     153    4748 17
   43     159    4670 38
   43     164    7554 77
   43     168    2233 30
   43     172    2362 93
   43     176    5629 75
   43     180    8114 73
   43     182     193 53
   43     185    7488 27
   43     191    6293 12
   43     192    5427 13
   43     194    4251 44
   43     199    8197 69
   43     205      97 16
   43     210    7940 71
   43     213    5279 35
   43     214    1701 34
   43     216     341 30
   43     220    2129 94
   43     224    1556 76
   43     235    4809 20
   43     238    5462 8
   43     241    7516 37
   43     245    4384 42
   43     249    8376 2
   43     252    2259 86
   43     256    6390 33
   43     259    6335 10
   43     261    6499 95
   43     263    9816 71
   43     268    4314 8
   43     269    1569 59
   43     270     524 23
   43     275    1135 31
   43     279    4681 70
   43     284    7901 9
   43     289     326 32
   43     295    9259 49
   43     296      69 96
   43     302    6914 91
   43     305    2583 43
   43     308    4600 100
   43     316    1325 26
   43     318    4887 55
   43     320    9251 83
   43     330    7465 33
   43     334     986 84
   43     336    8766 48
   43     337     519 88
   43     338    5923 34
   43     341    2678 97
   43     344    1214 33
   43     345    2408 84
   43     348    2685 49
   43     350    8731 75
   44      49     848 3
   44      51    1230 43
   44      55    2585 47
   44      57    6482 72
   44      74    8328 23
   44      76    8108 71
   44      77    8038 96
   44      80    3422 51
   44      81    2256 16
   44      82    2685 34
   44      83    8231 4
   44      87    8521 75
   44      89    9744 42
   44      91    3464 28
   44      92    7577 51
   44      94    7723 76
   44      96    6290 79
   44     102    1238 35
   44     103     617 60
   44     106    6991 38
   44     115    3117 54
   44     122    5279 27
   44     131    6331 33
   44     132    1313 81
   44     139    8993 14
   44     147    1129 32
   44     149    4346 25
   44     151    7212 88
   44     153    6761 77
   44     158    3362 96
   44     159    9947 31
   44     161    8127 78
   44     166    2616 40
   44     169    6335 79
   44     173    7930 79
   44     186    3798 21
   44     192    6182 62
   44     196    1109 12
   44     198    5702 80
   44     201    9437 49
   44     208    6769 80
   44     213    8930 45
   44     216       5 77
   44     218    1565 3
   44     221    6327 54
   44     223    6540 21
   44     226    7979 40
   44     233    8871 67
   44     236    5799 70
   44     245    1751 40
   44     246    1077 69
   44     247     565 92
   44     248    7807 47
   44     253    9216 92
   44     258    8220 89
   44     260    5318 35
   44     261    7026 83
   44     262    7616 44
   44     265    5303 4
   44     269    1895 56
   44     275    1431 64
   44     277    1309 41
   44     280    4359 74
   44     284    4574 52
   44     285    3437 15
   44     286     691 5
   44     292    3505 98
   44     293    9787 62
   44     298     627 49
   44     299    1983 23
   44     300    3805 36
   44     304    9839 45
   44     306    4269 69
   44     308    3547 17
   44     310     889 74
   44     319    5234 5
   44     321    2660 11
   44     322    9061 71
   44     323    7917 76
   44     325    1778 95
   44     331    3956 66
   44     332    2413 69
   44     333    9621 2
   44     334    2847 91
   44     338    9775 83
   44     339     278 33
   44     347    9817 23
   44     350    3044 90
   45      46    5660 12
   45      51    4563 14
   45      59    4353 82
   45      60    2557 76
   45      63    5263 46
   45      67    6542 62
   45      69    1179 92
   45      70    6969 27
   45      76    2899 51
   45      86    5185 52
   45      87    5551 32
   45      91    9603 51
   45      92    9765 60
   45     105    6068 21
   45     106    6848 12
   45     114    7118 30
   45     116    8571 60
   45     117    9026 88
   45     123    1507 21
   45     131    3994 50
   45     132    8738 99
   45     133    4918 65
   45     135    8510 48
   45     140    9436 9
   45     147    1664 39
   45     148     119 12
   45     151    3134 96
   45     157    1103 58
   45     161    1251 22
   45     164    7614 27
   45     167    4025 15
   45     172     742 5
   45     177    1492 11
   45     179    8261 82
   45     181    7928 70
   45     182    8776 95
   45     185    6902 25
   45     186    3767 90
   45     187    7884 61
   45     195    5977 91
   45     199     817 89
   45     202     476 14
   45     214    9880 51
   45     217    9889 86
   45     220    1336 41
   45     221    5779 49
   45     224    2682 40
   45     229    2003 14
   45     233    6902 65
   45     234    9454 17
   45     240    6479 61
   45     245    9008 30
   45     247    9302 7
   45     250    2026 67
   45     251    6216 93
   45     252    7455 39
   45     255    4339 12
   45     258    4048 90
   45     262    7228 34
   45     263    4041 33
   45     267    9292 28
   45     268    4248 41
   45     269    3041 4
   45     272    1518 81
   45     274    1296 49
   45     277    5138 30
   45     278    6191 30
   45     282    5204 9
   45     283    1917 73
   45     284    8022 94
   45     291    4419 23
   45     292    9910 87
   45     294    2279 62
   45     297    6946 84
   45     298    2406 80
   45     299    8661 11
   45     304    7100 59
   45     309    4634 27
   45     313    3672 19
   45     321     408 26
   45     323    1729 7
   45     324    3428 17
   45     325    2393 63
   45     329    3025 11
   45     332    5053 94
   45     334    2838 42
   45     338    3245 81
   45     343    2035 35
   45     349    9675 61
   46      56    7280 4
   46      60    2076 85
   46      63    6563 90
   46      66    1434 66
   46      67    2185 30
   46      71    2342 92
   46      74    6627 49
   46      78    8334 36
   46      79    8963 94
   46      83    5663 54
   46      85     786 61
   46      87    2979 24
   46      92    6519 37
   46      94    6516 44
   46      95     591 77
   46      97    2862 40
   46     100    4706 57
   46     104    8675 2
   46     105    3577 88
   46     108    6162 72
   46     111    6814 40
   46     118    4863 4
   46     119     600 59
   46     122     309 30
   46     124    6852 17
   46     126    6973 41
   46     127    5155 1
   46     136    8537 7
   46     137    1831 36
   46     138    2146 21
   46     140    4570 9
   46     141    4975 72
   46     147    8616 59
   46     149    5841 25
   46     150     809 27
   46     161    5910 14
   46     163    2606 40
   46     166    4782 70
   46     171    5391 3
   46     173    7404 71
   46     185    8899 39
   46     187    5409 90
   46     194    9282 53
   46     195    9186 56
   46     196    3063 78
   46     197    3005 34
   46     199    9342 3
   46     200    9986 6
   46     205    8430 48
   46     215    6694 95
   46     217    2874 95
   46     220    8459 65
   46     221    5771 60
   46     223    4881 53
   46     229    1904 82
   46     230    2762 32
   46     232    5642 2
   46     235    4040 24
   46     237    5048 70
   46     239    1077 29
   46     241    1826 72
   46     244    5530 93
   46     245    6983 71
   46     249    7870 93
   46     250    4120 96
   46     255     719 45
   46     257    1242 70
   46     260      78 39
   46     265    1419 100
   46     269    5933 89
   46     272    1883 5
   46     275    8229 68
   46     276    2200 53
   46     297     573 80
   46     299    4901 16
   46     305    4246 60
   46     306    5134 95
   46     307    1225 66
   46     309     750 49
   46     310    6763 12
   46     328    1747 80
   46     331    3644 64
   46     332    2751 24
   46     335     341 64
   46     337    2929 80
   46     341    3289 7
   46     342    8492 100
   46     343    5939 81
   46     349    7888 80
   47      50    4825 74
   47      51    1918 97
   47      54    9427 94
   47      55    2009 11
   47      63     409 92
   47      64     551 100
   47      71    1130 88
   47      73    8361 84
   47      78    3843 20
   47      79    4211 56
   47      80    3451 60
   47      87    5541 1
   47      90    7850 46
   47      92    4793 87
   47      96    9817 38
   47      99    9099 97
   47     101    5484 33
   47     104    9414 16
   47     106    3731 73
   47     113    3122 51
   47     114    7886 13
   47     115    6317 77
   47     117    7780 3
   47     119    5984 94
   47     120    3698 26
   47     121    7233 12
   47     122     239 100
   47     124     255 47
   47     131    6391 50
   47     134    6157 16
   47     141    3797 88
   47     145    1995 97
   47     148    3129 15
   47     149    2844 7
   47     151    7525 69
   47     154    3058 41
   47     159    8623 84
   47     164     496 51
   47     168    9787 44
   47     173    8310 33
   47     181    3190 46
   47     185    4093 45
   47     189    9869 50
   47     191    5528 89
   47     196    8351 42
   47     200     289 89
   47     205    3179 42
   47     208    4937 80
   47     209    8439 70
   47     211    2485 45
   47     216    2202 31
   47     219    5080 78
   47     225    6699 53
   47     226    9120 43
   47     228    2305 91
   47     229    8801 26
   47     234    2907 62
   47     238    8252 31
   47     239    3878 55
   47     246    3474 99
   47     247    2707 20
   47     253    1414 70
   47     254    1202 29
   47     256    4863 17
   47     260    8669 90
   47     262     614 68
   47     263    4727 64
   47     264    7545 100
   47     265    8358 39
   47     269    3050 80
   47     272    3762 80
   47     276     293 41
   47     278     408 1
   47     279    4166 97
   47     283      48 61
   47     286    7440 18
   47     287    8712 19
   47     290     959 27
   47     296    6591 17
   47     297    6575 31
   47     298    8045 22
   47     302    1261 79
   47     304     330 60
   47     307    7060 49
   47     310      14 99
   47     312    9198 94
   47     320    8122 29
   47     324    7564 38
   47     329    1102 98
   47     330     212 4
   47     333    6446 93
   47     335    2987 54
   47     338    2122 57
   47     343    9206 59
   47     346     937 51
   47     349    1527 30
   48      50    9711 76
   48      54    3974 22
   48      58    8122 84
   48      61    2328 14
   48      62    1430 42
   48      65    9008 47
   48      66    2635 28
   48      67    3261 29
   48      68    8936 68
   48      75    4569 66
   48      81    6146 2
   48      89    4414 37
   48      93    2046 2
   48      95    9808 34
   48     100    8379 5
   48     101    2766 72
   48     108    5882 94
   48     114    9706 6
   48     122    9658 69
   48     130    6306 87
   48     131    6326 55
   48     133    6285 60
   48     136    2801 68
   48     139    5803 80
   48     142    2536 17
   48     144    6503 50
   48     147    5880 82
   48     151     443 44
   48     155    4647 15
   48     159    5596 94
   48     164    5889 88
   48     165    4549 37
   48     169    1333 72
   48     172    9378 26
   48     176    9878 66
   48     181    5258 14
   48     182     737 16
   48     184    4411 14
   48     186    7750 93
   48     187    9841 95
   48     197    5953 42
   48     199    5307 62
   48     201     912 26
   48     204    7746 3
   48     206    1947 74
   48     207    2425 90
   48     208    8072 45
   48     210    3610 33
   48     215     202 74
   48     216    3542 80
   48     217    2688 32
   48     219    6089 42
   48     222    4829 45
   48     226    6447 12
   48     227    8470 5
   48     228    1158 64
   48     236     702 53
   48     239    3819 63
   48     241     889 70
   48     242    4696 23
   48     249    4013 38
   48     251    6678 65
   48     254    5161 56
   48     255     471 24
   48     258     951 15
   48     264    2103 12
   48     271     156 91
   48     273    9288 57
   48     274    4885 71
   48     277    2997 56
   48     278      96 29
   48     282    4635 89
   48     284    3586 49
   48     289    3088 9
   48     291    2228 36
   48     297    9877 67
   48     299    5544 91
   48     305    2955 17
   48     306    6606 41
   48     308     142 98
   48     314    7159 50
   48     316    3360 51
   48     318    5828 4
   48     322    3815 100
   48     324    2792 73
   48     327     926 59
   48     329    4046 83
   48     330    2255 2
   48     332    4843 9
   48     338    9970 70
   48     340    6382 7
   48     341    4453 83
   48     343    8547 56
   48     344     839 56
   49      56     154 12
   49      58    6715 80
   49      60    2331 9
   49      62     660 15
   49      64    8575 47
   49      68    2924 52
   49      69    2078 36
   49      71    2758 30
   49      72    5494 84
   49      73     558 45
   49      76    5277 39
   49      86    2778 2
   49      91     806 88
   49      95    9046 19
   49      98    3670 13
   49     100     383 29
   49     101    6833 51
   49     102    7431 80
   49     110    9674 7
   49     114    4000 48
   49     126    9991 86
   49     127    1975 2
   49     128    4430 20
   49     135    5125 79
   49     136    1338 94
   49     142    3179 43
   49     147    8328 61
   49     148    1753 68
   49     151    4595 64
   49     154    4786 56
   49     155    5125 33
   49     163    9254 100
   49     165    5580 23
   49     169    1390 86
   49     173    5089 98
   49     181      81 46
   49     183    5820 94
   49     185    4871 74
   49     191    2985 31
   49     194    9408 11
   49     196    3864 94
   49     199    6923 5
   49     201    6673 21
   49     205    3080 36
   49     206    5327 90
   49     207    1279 88
   49     216    6600 58
   49     218    6496 41
   49     219    2374 36
   49     223    1722 94
   49     229     644 56
   49     231    4722 83
   49     232    6639 26
   49     234    1784 69
   49     235    3173 70
   49     238    9096 11
   49     239    2662 94
   49     242    3615 51
   49     245    2091 45
   49     250    5818 13
   49     252    9452 73
   49     255    7752 28
   49     256    9469 85
   49     257     975 30
   49     262     297 67
   49     266    1024 28
   49     267    1023 12
   49     270    1528 65
   49     271    5016 24
   49     272    1637 28
   49     274    9731 99
   49     275    3690 39
   49     279    7688 70
   49     280    9933 67
   49     282    1034 81
   49     287     334 42
   49     289    1553 56
   49     290    4933 43
   49     292      92 69
   49     295    1662 100
   49     298    3815 87
   49     301    6777 99
   49     310    1825 38
   49     311    9803 58
   49     323     604 67
   49     337     570 2
   49     338    3785 58
   49     345     592 13
   49     346    2922 1
   49     347    4612 14
   49     348    4088 7
   50      55    8270 80
   50      56    1545 85
   50      58    2697 52
   50      59    1716 59
   50      60    1698 11
   50      65    9974 11
   50      69    2828 19
   50      70    3184 22
   50      72    7440 42
   50      73     137 99
   50      76    1363 96
   50      83    8235 94
   50      86    6912 91
   50      88    7940 80
   50      93    7469 63
   50      96    8382 36
   50      98    2918 55
   50     101    5012 32
   50     103    4143 25
   50     115    7578 26
   50     118    4174 34
   50     121    6081 40
   50     122    8033 18
   50     126    4722 33
   50     128    9328 88
   50     130     587 59
   50     132    6633 58
   50     134    2537 17
   50     136    8481 49
   50     138    5853 37
   50     139    5576 70
   50     142    1822 64
   50     146    1828 39
   50     148    3945 48
   50     158    4174 20
   50     161    3860 85
   50     164    6598 31
   50     166     173 51
   50     168    2178 59
   50     185      28 52
   50     187    6439 10
   50     188    1208 32
   50     192    4987 8
   50     193    7703 20
   50     194    9147 24
   50     197    5667 90
   50     199    5140 44
   50     203    6761 80
   50     209    3717 12
   50     214    6561 59
   50     218    5445 77
   50     219    4229 29
   50     221    9248 17
   50     225    9657 31
   50     226    5760 30
   50     227    5215 29
   50     232    3763 16
   50     233    6015 72
   50     236    3065 58
   50     242    5830 48
   50     247    8291 1
   50     252    6083 35
   50     255    5748 47
   50     256    2882 1
   50     262     780 30
   50     265    4638 1
   50     266    7361 36
   50     267    3594 40
   50     271    3140 44
   50     272    2201 12
   50     278    9239 98
   50     282    2228 8
   50     284     164 75
   50     288    9733 10
   50     295    6350 93
   50     297    1717 9
   50     309    5929 80
   50     314     832 89
   50     325    1096 56
   50     328    2114 5
   50     329    1088 76
   50     336    1415 45
   50     340    5045 77
   50     350    8801 68
   51      62    1933 93
   51      64    2055 18
   51      71    2323 1
   51      75    5124 5
   51      77    5137 33
   51      78    4128 22
   51      80    2190 88
   51      86    4820 96
   51      90     567 83
   51      91    2330 44
   51      92    1489 68
   51      94    9273 5
   51     102     685 15
   51     104    4988 58
   51     107    8061 18
   51     108     948 60
   51     112    1658 81
   51     113    9094 16
   51     114    8864 82
   51     118    8173 28
   51     122    5720 88
   51     126    8278 11
   51     129    8558 26
   51     130    6458 58
   51     132    6121 68
   51     133    9245 86
   51     134    5214 47
   51     141    8079 51
   51     143    3953 68
   51     147     100 75
   51     151    1504 91
   51     152     807 56
   51     155    5142 95
   51     157     892 83
   51     158    7959 12
   51     159     132 27
   51     162    2164 61
   51     163    4532 100
   51     167    8093 81
   51     169    7359 80
   51     173    2572 57
   51     177     641 61
   51     179     756 68
   51     184    2099 96
   51     188    8539 29
   51     191    2506 30
   51     195    1775 92
   51     198    3155 40
   51     202    9322 48
   51     206    7817 43
   51     207     825 51
   51     215    2591 62
   51     216    9891 12
   51     219    7786 75
   51     226    8372 18
   51     227    2661 85
   51     230    2370 27
   51     232    2700 67
   51     233    6565 26
   51     234     948 35
   51     235    9298 30
   51     240    8880 95
   51     241    3655 29
   51     242    2509 23
   51     245     511 48
   51     247    6672 12
   51     253    8919 96
   51     257    3010 73
   51     258    5976 73
   51     260    8870 4
   51     263    1218 57
   51     265     689 48
   51     267    5547 70
   51     274    1033 35
   51     278    4429 31
   51     279    2143 68
   51     282     658 37
   51     283    3802 81
   51     285    2369 31
   51     286    8968 1
   51     287    3652 8
   51     292    3184 58
   51     295    6467 38
   51     299    2690 48
   51     305    2342 27
   51     308     288 40
   51     309    7220 7
   51     312     129 45
   51     313    6794 37
   51     323    1069 91
   51     326    2859 69
   51     330    5411 80
   51     331    1519 42
   51     335     155 79
   51     336    8814 6
   51     338    6827 88
   51     340     112 58
   51     350    8055 11
   52      54    7606 18
   52      56    1907 15
   52      61    2493 36
   52      68    7505 74
   52      69    1026 73
   52      75    7777 45
   52      76    1553 61
   52      80    5675 92
   52      82    7347 21
   52      86    8201 64
   52      87    9455 26
   52      91    1451 23
   52      95    3268 66
   52     104    8744 80
   52     106    9218 3
   52     108    2086 27
   52     112    3345 89
   52     113    2686 2
   52     114    3737 14
   52     118    5977 31
   52     119    4683 52
   52     122    1183 64
   52     124    6975 76
   52     126    1841 59
   52     131    3859 27
   52     135    1525 99
   52     142    8586 24
   52     146    1057 54
   52     152    9673 42
   52     156    2212 23
   52     157    7326 6
   52     164    3761 9
   52     173    3158 92
   52     182    4712 43
   52     185    5179 81
   52     186    1435 67
   52     187    1783 82
   52     188    5686 43
   52     193    4404 60
   52     200    3693 73
   52     203    9484 69
   52     204    3865 30
   52     205    9683 11
   52     207     355 4
   52     208    8493 5
   52     212     965 66
   52     215    8445 95
   52     218    3173 94
   52     221    2282 99
   52     227    4532 69
   52     231    8006 69
   52     234    7946 8
   52     236     909 4
   52     239    6939 53
   52     241    7987 74
   52     242    9070 10
   52     244    9172 92
   52     261     669 85
   52     262    6900 26
   52     266    8808 83
   52     267    2922 80
   52     271    9235 10
   52     274    4692 49
   52     277    3341 22
   52     278    7792 9
   52     281     403 90
   52     284    3555 2
   52     288    2623 66
   52     289    5260 25
   52     293    5104 77
   52     296    9961 27
   52     299    3188 3
   52     307    6483 55
   52     311    1044 31
   52     317    7020 89
   52     320    5285 45
   52     321    2989 41
   52     322    3731 3
   52     325    4234 22
   52     331    5181 31
   52     335    4814 85
   52     337    7341 30
   52     339    8891 18
   52     343    6000 65
   52     344    9550 99
   52     345     501 50
   52     347    9680 59
   52     349     980 35
   53      54    3087 87
   53      57    6456 42
   53      58    8774 35
   53      59     385 30
   53      69    5913 14
   53      70    6220 93
   53      74    5550 17
   53      75     385 81
   53      76    4481 79
   53      85    9269 39
   53      86    6092 49
   53      89    1344 2
   53      92    2324 7
   53      93    5113 34
   53      96    9617 75
   53      97    2429 17
   53      98    9685 85
   53     100    9053 15
   53     105    4408 63
   53     108     614 47
   53     109    7638 3
   53     113    5616 86
   53     114    7666 62
   53     115    1307 99
   53     118    6149 22
   53     122    9616 40
   53     123     298 9
   53     125    4051 97
   53     126    4387 30
   53     128    5559 78
   53     133    5841 1
   53     135    3727 11
   53     136    1803 31
   53     139    1551 11
   53     140    2206 54
   53     142    8856 90
   53     147     603 28
   53     150    8403 53
   53     153    1470 78
   53     157    2797 65
   53     158    1783 26
   53     164    6737 47
   53     169    5826 89
   53     170    4574 46
   53     171    1961 76
   53     173    5603 25
   53     177    9958 36
   53     182    8081 48
   53     183    2265 14
   53     187    1566 37
   53     203    4562 48
   53     209    4723 66
   53     211    4115 92
   53     212    4001 36
   53     217    9726 88
   53     218    1536 16
   53     223    9441 53
   53     225    2539 95
   53     226    4679 50
   53     227     512 51
   53     245    9345 93
   53     246    2699 74
   53     248    7611 38
   53     252    2072 75
   53     253    2255 14
   53     256    6739 45
   53     260    4376 13
   53     263    2548 100
   53     268    6083 18
   53     278    4563 79
   53     279    3694 27
   53     289    8250 80
   53     290    8528 79
   53     292    6722 73
   53     295    3839 30
   53     298    8336 92
   53     299    3159 24
   53     300    9720 62
   53     302    8455 86
   53     308    8505 3
   53     313    5271 52
   53     315    1436 32
   53     321    1968 76
   53     322    6688 82
   53     326    2372 24
   53     327    6429 42
   53     329    6535 81
   53     336    9618 72
   53     338    8268 54
   53     347    6513 79
   53     348    8080 5
   54      56    4126 25
   54      58     873 78
   54      60    4725 79
   54      61    2829 9
   54      74    8381 81
   54      76    3389 43
   54      83    5647 55
   54      87    3854 86
   54      93    2287 27
   54     100    5950 29
   54     107     961 69
   54     109    7825 9
   54     115    8705 30
   54     128    1783 18
   54     130    9038 24
   54     137     819 44
   54     138    6870 4
   54     142    1325 70
   54     143    5087 65
   54     145    9432 10
   54     146    2555 17
   54     147    4804 25
   54     151    9068 95
   54     152    1012 21
   54     153    2811 76
   54     158    4434 43
   54     160    1878 86
   54     166     516 40
   54     167    4709 83
   54     173    2448 28
   54     176    8359 7
   54     180    6238 18
   54     183    4890 7
   54     186    4123 76
   54     187    9159 20
   54     191    4364 2
   54     196    2621 99
   54     202    9563 6
   54     210    6717 72
   54     211    9783 46
   54     216    2757 9
   54     217    1448 30
   54     220    9694 86
   54     223    4681 69
   54     226    8965 32
   54     232     322 34
   54     236    7868 36
   54     237    2748 99
   54     239    9429 13
   54     242    1578 20
   54     248     768 9
   54     254    2283 70
   54     255     974 23
   54     257    7188 19
   54     262    1743 84
   54     263     774 100
   54     267    9346 15
   54     269    5242 74
   54     271    6351 69
   54     272    1567 11
   54     273     966 37
   54     276     664 83
   54     282    1003 64
   54     284    4138 68
   54     286     767 85
   54     289    5264 78
   54     291     686 85
   54     293    8688 36
   54     298    3421 11
   54     308    1030 15
   54     311    8003 34
   54     312    9854 37
   54     313    7748 91
   54     316    7389 95
   54     317    7844 39
   54     318    3286 27
   54     320    1042 1
   54     324    9734 23
   54     325    4013 69
   54     326    1354 56
   54     329    8193 19
   54     332    3108 73
   54     333    1859 46
   54     334    1732 23
   54     342    2249 50
   54     346    9798 90
   54     347    6519 99
   54     350     902 22
   55      59    6224 45
   55      60    7348 91
   55      63    2405 50
   55      64    9450 5
   55      76    7040 2
   55      89    5096 97
   55      90    9270 45
