  200    5969
   26     181    8651 26
   26     186     554 55
   26     187    4597 65
   26     189    6894 79
   26     191    3066 89
   26     192    1925 81
   26     195    2352 9
   26     198     385 29
   26     200    8329 59
   27      28    9845 62
   27      29    2376 31
   27      30    5782 73
   27      34    1915 8
   27      35    7331 22
   27      36    8038 36
   27      45     731 83
   27      50    6117 85
   27      59    4605 13
   27      62    2007 46
   27      63    1644 31
   27      68    3011 85
   27      69    1832 35
   27      70    3711 78
   27      74    5250 75
   27      77    5965 91
   27      78    6994 80
   27      79    6574 3
   27      81    3560 86
   27      84    1496 63
   27      89    5272 5
   27      93    7975 87
   27      97    6434 41
   27      99    3641 94
   27     102    6860 48
   27     105    2422 37
   27     106     346 41
   27     111     625 46
   27     113    2374 91
   27     122    9589 73
   27     126    1378 43
   27     127    9930 79
   27     133    1128 64
   27     135    2849 45
   27     139    8379 63
   27     140    1321 23
   27     144    7771 40
   27     147    2584 58
   27     151    5819 12
   27     152    2718 31
   27     154    1746 29
   27     156    7959 99
   27     157    5635 54
   27     158    1343 89
   27     163    4666 35
   27     164    4640 97
   27     165    6187 80
   27     168    9435 30
   27     170    1337 66
   27     171    6168 59
   27     174    5626 4
   27     178    2986 21
   27     180    4529 36
   27     184    7769 67
   27     185    4605 40
   27     186    3006 83
   27     188    6323 31
   27     189    7128 86
   27     191    6274 81
   28      31    5942 60
   28      33       4 34
   28      36    6686 71
   28      43    2032 6
   28      44    9430 6
   28      48    5118 75
   28      49    8296 8
   28      56    5050 12
   28      59    9970 52
   28      65     725 93
   28      69    6501 32
   28      70     764 39
   28      77    7493 53
   28      79    5223 78
   28      80    3825 93
   28      87    1791 75
   28      96     826 24
   28      98    1158 11
   28      99    4430 78
   28     100    3173 27
   28     103    4818 67
   28     105    9987 19
   28     107     900 7
   28     110     846 49
   28     111    9646 73
   28     112    2406 36
   28     118    5250 15
   28     119    3904 52
   28     122    6349 81
   28     126    6878 45
   28     127    3985 62
   28     144    1911 45
   28     147     241 60
   28     148      96 46
   28     151    5522 83
   28     158    3379 71
   28     159    4341 50
   28     164    5447 73
   28     168    3484 66
   28     170    9541 51
   28     173    2605 97
   28     174    5599 20
   28     177    8312 24
   28     187    1222 69
   28     191    1106 75
   28     193    9335 3
   28     194    1786 37
   28     195     623 47
   28     200    7702 96
   29      34    3684 67
   29      38     534 68
   29      47     620 31
   29      48     185 3
   29      49    7431 33
   29      50    9621 86
   29      52    1244 82
   29      54    4882 80
   29      57    7269 28
   29      68    1740 79
   29      76    4944 33
   29     101    1499 7
   29     112    6390 84
   29     113    9640 24
   29     115     389 25
   29     122    8999 96
   29     128    1344 94
   29     131    3285 62
   29     134    5011 94
   29     135    1241 41
   29     146    1904 58
   29     151     952 86
   29     158     214 39
   29     159    1772 87
   29     163    7732 35
   29     165    7092 11
   29     166    6786 11
   29     170    7485 3
   29     171    2304 89
   29     173    6341 28
   29     175    9150 48
   29     177    5588 9
   29     180    3179 3
   29     181    1319 49
   29     189    5738 34
   29     193    9792 19
   30      35    8785 18
   30      36    6264 27
   30      37    8360 58
   30      38     618 88
   30      39    4005 32
   30      45    1345 50
   30      49    7899 7
   30      50    3654 3
   30      51     288 83
   30      55    3119 57
   30      59    8836 28
   30      61    1286 8
   30      63    6195 25
   30      65    9661 35
   30      67    9521 81
   30      71    8147 96
   30      73    1983 81
   30      76    2781 51
   30      77    9997 79
   30      79    8350 11
   30      81    1649 59
   30      82    4293 58
   30      83    1039 63
   30      86    9609 88
   30      87    9631 73
   30      91    3890 76
   30      93    4634 74
   30     100    1465 75
   30     108    4863 41
   30     110    3040 70
   30     127    5633 83
   30     130    5326 92
   30     131    9789 65
   30     134    7011 69
   30     136    2793 59
   30     141    3182 53
   30     142    2831 1
   30     143    6741 27
   30     144    8219 41
   30     150    9602 54
   30     151    5984 46
   30     153    2526 38
   30     157    7290 97
   30     161    4386 52
   30     163    9983 94
   30     164    7061 60
   30     171    7924 58
   30     178    6052 33
   30     181    1551 24
   30     188    1944 21
   30     191    2549 90
   30     192    8657 72
   31      33     625 72
   31      37    1704 36
   31      43     836 68
   31      47    7773 29
   31      48    2143 9
   31      50    9770 60
   31      52    1708 31
   31      63    5318 57
   31      64    4309 70
   31      66    6075 2
   31      68    3634 79
   31      69    7235 87
   31      75    3041 70
   31      77    2297 17
   31      80    5332 21
   31      86    2906 69
   31      90    8262 95
   31      96    3281 5
   31     104      86 100
   31     106    6517 24
   31     109    5969 89
   31     113    6758 40
   31     114    2842 9
   31     117     516 32
   31     118    4622 69
   31     121    5035 15
   31     133    4946 14
   31     134    1901 82
   31     138    1036 51
   31     139    9749 12
   31     140    7902 53
   31     142     631 65
   31     143    8718 23
   31     146    3644 97
   31     150    9313 47
   31     152     187 93
   31     154    1726 24
   31     156    1694 94
   31     157     200 79
   31     158    9854 21
   31     160    6908 3
   31     162    1682 66
   31     165    2755 20
   31     171     943 99
   31     172    2036 100
   31     176    9615 10
   31     178     861 81
   31     182    3394 7
   31     185     819 97
   31     200    5773 23
   32      39    2209 88
   32      41    5967 12
   32      43     258 34
   32      44    3099 16
   32      45    6605 5
   32      46    1263 76
   32      47    4745 77
   32      49    6639 84
   32      52    7025 28
   32      56    4797 39
   32      64    9864 33
   32      66    3502 66
   32      67    8278 98
   32      68    1081 71
   32      69    3650 65
   32      75    9875 60
   32      77    6636 74
   32      81    9119 45
   32      84    5955 32
   32      85    1178 76
   32      93    4489 29
   32      95    7801 76
   32      96    5633 82
   32      98    5694 14
   32     102    4778 55
   32     104    5879 47
   32     105    2922 95
   32     106    3611 53
   32     107    8598 15
   32     108    2365 80
   32     122    2953 4
   32     124     681 44
   32     125    3268 4
   32     132    4657 72
   32     133    8850 2
   32     134    5585 95
   32     135    1792 94
   32     137    4954 24
   32     138      41 86
   32     140    6805 38
   32     145    5354 83
   32     147    8874 86
   32     151    3564 9
   32     153    8578 65
   32     158     240 3
   32     159    1132 75
   32     160    7944 13
   32     166    5266 5
   32     169     763 38
   32     170    4243 52
   32     172    4029 2
   32     176     609 94
   32     178     606 90
   32     186    7801 29
   32     189    9821 32
   32     191    6054 73
   32     192    8810 37
   32     196     484 15
   32     199     697 77
   33      42    7848 71
   33      48    6808 84
   33      51    3802 5
   33      60    4234 29
   33      71    6198 42
   33      76    2684 8
   33      79    7339 57
   33      82    1528 2
   33      83    5131 75
   33      93    5121 58
   33      94    7208 23
   33      97     368 59
   33      98    2284 11
   33      99    1539 17
   33     101    9144 75
   33     104    4890 74
   33     110    9642 77
   33     121    6260 54
   33     122    3448 37
   33     124    9090 73
   33     127    7993 80
   33     135     550 75
   33     141    3150 81
   33     142    9588 68
   33     143    9942 19
   33     146    9166 29
   33     149      96 26
   33     150    1083 26
   33     151    2386 54
   33     155    2965 60
   33     160     945 40
   33     165    2165 68
   33     168    4353 23
   33     169    2822 7
   33     170    4268 28
   33     180     157 78
   33     187    1153 28
   33     190    6151 15
   33     196    2379 84
   33     200    1340 57
   34      41    1243 54
   34      43     763 6
   34      47     402 78
   34      54    7883 1
   34      63    9110 56
   34      64    2845 70
   34      72    3596 34
   34      73    3711 90
   34      79    9433 5
   34      81     795 52
   34      83    7630 96
   34      90    3881 10
   34      91    5199 23
   34      94     358 85
   34      95    7609 91
   34     102    8401 33
   34     105     153 98
   34     106    2000 37
   34     111    1657 43
   34     113    8266 44
   34     120    9910 92
   34     121    9338 61
   34     125    7689 11
   34     130    6079 78
   34     133    8191 62
   34     135    6358 15
   34     136    2050 70
   34     140     894 84
   34     144    2994 89
   34     147    1088 68
   34     149    8705 81
   34     154    6725 10
   34     161    6415 42
   34     162     154 61
   34     164    7932 87
   34     165    3742 35
   34     166    7450 17
   34     167    1338 51
   34     169    2455 33
   34     173    1026 79
   34     174    2580 27
   34     182     631 53
   34     185    7017 78
   34     187     165 11
   34     194    1292 46
   34     196    2747 43
   34     198     810 45
   35      36    3230 49
   35      38    5904 12
   35      43    9619 46
   35      48    5821 59
   35      49    8858 61
   35      51    7560 54
   35      53    1378 97
   35      57    5617 1
   35      67    2152 5
   35      69    1174 85
   35      75    8517 35
   35      76    2501 12
   35      77     467 89
   35      79    8998 45
   35      89    8082 62
   35      91    1924 67
   35      97    1737 23
   35     102    7929 47
   35     104    7718 35
   35     106     719 48
   35     108    2941 37
   35     117    5258 99
   35     118    3544 24
   35     120    1304 100
   35     122     389 80
   35     123    6483 53
   35     126    4861 68
   35     127    1252 73
   35     129    6903 72
   35     132    1836 27
   35     134    2860 65
   35     140    5861 36
   35     142     407 68
   35     143    9498 72
   35     145    7122 21
   35     150    6837 41
   35     153    4475 31
   35     154    4878 77
   35     155    6381 44
   35     159    2867 56
   35     161     676 75
   35     163    1799 80
   35     166    7934 38
   35     168     999 64
   35     177    4140 90
   35     183    7584 7
   36      37    2693 31
   36      38    4537 95
   36      40    7217 32
   36      41     265 34
   36      42    4773 100
   36      46    7638 8
   36      47    8367 76
   36      48     822 42
   36      51    8351 31
   36      53    9529 94
   36      56    4204 27
   36      57    6753 77
   36      63    7721 86
   36      65    8716 39
   36      67    7335 98
   36      68    1031 54
   36      69    6231 89
   36      70    1157 10
   36      74    8462 88
   36      75     767 78
   36      76     508 62
   36      77     484 37
   36      83    9360 91
   36      86    4990 44
   36      87    6051 67
   36      90    9868 83
   36      95    7830 86
   36      96    4245 88
   36      99    8877 43
   36     101    6777 5
   36     103    7914 44
   36     112    6229 55
   36     114    3030 77
   36     115    8119 90
   36     119    6844 54
   36     121    5411 53
   36     122    1560 95
   36     123    1407 40
   36     124    6461 30
   36     125    1199 72
   36     133    9967 13
   36     136    5293 44
   36     143    4058 81
   36     147    2488 87
   36     152    2186 44
   36     156    9605 98
   36     159    2046 34
   36     161    5809 29
   36     162    2802 94
   36     167    9948 52
   36     177    9484 37
   36     185     804 40
   36     187    9235 78
   36     195    5913 73
   36     196    2134 21
   36     198    2801 25
   37      40    7632 72
   37      42    4487 10
   37      43    1158 63
   37      44    7525 54
   37      46    6620 100
   37      48    1539 88
   37      51    4682 43
   37      52    1127 54
   37      56     286 42
   37      57    2641 61
   37      58    6914 2
   37      64    4429 69
   37      68    6994 16
   37      69    9310 73
   37      70     434 15
   37      71    5743 66
   37      81    2315 37
   37      84    7411 94
   37      86    5309 67
   37      89    2734 25
   37      92    7214 80
   37      93    6473 72
   37      94    2967 6
   37      97     675 56
   37      99    8747 5
   37     104    1376 80
   37     106    9611 14
   37     112    2452 61
   37     119    5440 21
   37     124      85 54
   37     128    9489 41
   37     129    1474 44
   37     132     951 86
   37     135    2135 28
   37     139    6871 67
   37     152    4554 65
   37     155    9087 10
   37     161    7852 42
   37     162    6388 94
   37     164    3273 81
   37     169     493 5
   37     171    3234 73
   37     172    1960 1
   37     173     584 4
   37     174     882 25
   37     180    4694 65
   37     181     361 35
   37     182    4398 26
   37     183    1938 98
   37     184    5473 85
   37     185    8936 40
   37     191    3967 57
   37     195    5860 6
   37     196    5409 42
   37     198    9745 36
   37     199    7799 57
   38      46    9066 93
   38      47    1137 5
   38      51    8539 48
   38      54    6772 75
   38      58    1963 58
   38      64    1135 62
   38      67    2459 36
   38      68    2607 23
   38      72    6431 22
   38      80    1777 30
   38      81    8018 53
   38      83    5351 91
   38      84    7098 27
   38      88    1608 82
   38      91    3959 19
   38      95    5074 54
   38      96    6619 62
   38     104    1149 74
   38     107    1089 23
   38     117    6335 59
   38     120    3089 40
   38     121    8412 84
   38     123     246 55
   38     124     893 50
   38     125    2192 79
   38     131    2574 3
   38     141    4328 14
   38     145    1178 35
   38     157     688 25
   38     161    2712 89
   38     162    2662 34
   38     165    5365 22
   38     169    1443 93
   38     173    8932 18
   38     178    3537 80
   38     181    7331 24
   38     182    1253 29
   38     186    4427 10
   38     187    9764 33
   38     188    2528 19
   38     190     196 44
   38     194     532 96
   38     195    8815 35
   39      47    7463 92
   39      50    9475 67
   39      51    2217 5
   39      56    8140 63
   39      65    2647 23
   39      73    7716 84
   39      79     748 8
   39      81     467 58
   39      82    1253 43
   39      83    1446 44
   39      86    1403 42
   39      91     212 14
   39      92    8754 5
   39      97    3726 47
   39      98    4414 16
   39     107    6754 48
   39     108    1310 25
   39     109    9463 4
   39     112    8785 24
   39     115    1559 62
   39     116    1067 96
   39     119    6124 17
   39     121    7257 63
   39     122    2357 42
   39     123    3443 91
   39     130    6831 79
   39     133    7011 80
   39     135    7949 45
   39     137    6467 81
   39     139    2764 48
   39     140    4972 58
   39     141    7580 33
   39     143    4687 63
   39     145    9092 45
   39     149    2072 37
   39     151    8108 82
   39     154    6194 92
   39     156    7522 28
   39     157    7896 82
   39     167    1155 31
   39     168    1682 63
   39     169    7821 1
   39     171    1839 95
   39     172    9688 32
   39     176    6695 31
   39     187    7601 43
   39     189     966 68
   39     191    2059 20
   39     199    1393 64
   39     200    9287 64
   40      43    7635 40
   40      52    7734 25
   40      55    5569 29
   40      57    5729 41
   40      67    3246 22
   40      73    8044 91
   40      76    6103 51
   40      79    7620 55
   40      82    7153 50
   40      86    2721 100
   40      87    1740 42
   40      90    7476 80
   40      94    7972 41
   40     100    7678 80
   40     102    6034 28
   40     105    9285 55
   40     110    3060 10
   40     112     375 20
   40     118    7678 16
   40     126    7919 92
   40     128    5724 98
   40     129    2119 89
   40     130     300 92
   40     134    4102 49
   40     135    4220 30
   40     137    2796 4
   40     138       9 34
   40     140    4172 61
   40     142     422 96
   40     143    7477 1
   40     144    4231 43
   40     146    9303 2
   40     147    6091 78
   40     157    5559 40
   40     159     396 13
   40     160    5169 25
   40     161    9535 20
   40     163    7319 46
   40     173    1229 21
   40     175    5203 9
   40     176    6448 75
   40     177      16 14
   40     179    2563 76
   40     186    4594 28
   40     188     271 20
   40     189    1694 54
   40     192    3081 31
   40     194    9425 26
   40     195    6231 5
   40     198    9800 37
   40     199     575 32
   41      42    7734 82
   41      44    8206 89
   41      48    7621 30
   41      52      76 52
   41      56    5031 27
   41      59    3736 49
   41      66    8422 75
   41      71    8911 30
   41      76    2110 100
   41      77    9754 68
   41      79    5911 50
   41      82    5803 62
   41      86    1836 11
   41      88    5955 8
   41      96    2626 74
   41     103    6208 81
   41     104    4505 25
   41     109     441 32
   41     113     975 59
   41     116    1519 86
   41     128     146 41
   41     130    7875 21
   41     131    9119 10
   41     138    6744 21
   41     139    3107 41
   41     142    8991 47
   41     147     982 4
   41     151     500 92
   41     154    2562 28
   41     159    7723 24
   41     161    9919 26
   41     163    9534 7
   41     164    3683 83
   41     168    8039 75
   41     170    8940 2
   41     185    8353 49
   41     187    2807 73
   41     192    8263 71
   41     194    7543 79
   41     198    2101 53
   41     199    6759 86
   42      43    7525 32
   42      48    5640 77
   42      49     377 77
   42      50     816 3
   42      57    8244 15
   42      61    5188 80
   42      65    4472 28
   42      69    1483 19
   42      80    5083 77
   42      81    9114 9
   42      90    3421 63
   42      92     255 58
   42      93      75 1
   42      94    9138 50
   42      99    7028 61
   42     101    1732 85
   42     103    6915 68
   42     104    1761 35
   42     113    6419 52
   42     116    6254 78
   42     119    2649 5
   42     122    5987 27
   42     125    7938 54
   42     127    4596 71
   42     128    7518 70
   42     130    7205 74
   42     143    5459 46
   42     145    2882 72
   42     148    6339 20
   42     152    4500 78
   42     154    5362 19
   42     156    7713 65
   42     157    2692 7
   42     158    2575 89
   42     163    8356 38
   42     164    2635 98
   42     167    3846 71
   42     168    4537 25
   42     171    9091 95
   42     174    6776 21
   42     176    1863 29
   42     179    7745 96
   42     185    2701 18
   42     190     255 61
   42     191    4586 74
   42     200    5091 1
   43      45    2627 98
   43      46    9999 47
   43      49     814 43
   43      50     937 36
   43      54    7906 29
   43      55    9839 83
   43      56    8475 54
   43      61     817 46
   43      65    7554 20
   43      67    5686 97
   43      69    8203 1
   43      73    1586 42
   43      78    8255 18
   43      79    3190 56
   43      82    2524 99
   43      85    4263 98
   43      86    5603 82
   43      91    5568 78
   43      92    2719 18
   43      93    4137 69
   43      98    5240 53
   43      99    8648 93
   43     100     304 23
   43     105    7123 46
   43     106    9048 86
   43     113    6697 39
   43     116    7628 2
   43     117    7426 92
   43     121    1602 15
   43     122    9539 16
   43     127    1096 4
   43     132    1179 50
   43     135    2086 50
   43     139    8734 39
   43     148    3345 28
   43     150    3448 70
   43     151     179 94
   43     161    3189 41
   43     164    7832 46
   43     165    7785 33
   43     166     339 47
   43     169    1569 27
   43     172    3902 14
   43     173    9651 23
   43     178    9917 6
   43     188      98 45
   43     190    3703 64
   43     191    6194 99
   43     192    9962 97
   43     195    4243 77
   43     197    9138 93
   44      51    1681 80
   44      53    3566 63
   44      59    5094 71
   44      60    1207 23
   44      61    8839 7
   44      66       5 93
   44      70    8322 78
   44      78    2801 67
   44      79    1404 89
   44      81    2256 53
   44      83    2854 61
   44      85    8107 73
   44      87     716 72
   44      93    8545 91
   44      97    9112 51
   44     107     494 35
   44     110     275 61
   44     117    3788 33
   44     121    2420 34
   44     126    8568 58
   44     129    8795 65
   44     130    7072 56
   44     131    7720 95
   44     135    1059 43
   44     137    8689 43
   44     139    4857 56
   44     147    3592 89
   44     149    4346 56
   44     151    2498 38
   44     159    1662 88
   44     164    6864 9
   44     169     881 42
   44     170    9181 36
   44     172    7373 43
   44     178    9629 54
   44     182    2413 49
   44     184    9103 41
   44     188     539 6
   44     189    1394 24
   44     197    1723 2
   45      55      53 78
   45      57    7705 17
   45      64    3077 42
   45      65    1643 8
   45      68    8748 30
   45      71    2176 24
   45      78    9750 10
   45      81    4028 26
   45      87     185 10
   45      89    1366 43
   45      92    9687 12
   45      93    4021 45
   45      96    4688 34
   45      99    6574 98
   45     101    6156 4
   45     102    8664 51
   45     103    3729 74
   45     109    8241 89
   45     110    4399 74
   45     112    6454 4
   45     113    9850 6
   45     121    7011 46
   45     123    2539 45
   45     124    2214 18
   45     127    6779 9
   45     128    1813 24
   45     130     904 56
   45     135    6364 67
   45     136    2031 100
   45     137    1227 65
   45     138    6355 48
   45     139    7400 36
   45     144    9672 74
   45     156    1637 81
   45     167    6750 75
   45     171    7563 82
   45     174    5162 34
   45     176     921 78
   45     179    9275 20
   45     181    4203 97
   45     184    1375 32
   45     186    2803 56
   45     192    1376 27
   45     193    5441 87
   45     196    2536 3
   45     197    3229 49
   45     199    9675 54
   46      57    9442 66
   46      60    2716 57
   46      62    8655 15
   46      65     664 57
   46      67     109 5
   46      68    1996 9
   46      69    8460 73
   46      71    1374 92
   46      73    8439 28
   46      79    6824 7
   46      81    9099 55
   46      82    7814 84
   46      83    4649 70
   46      86    1688 82
   46      89    7092 61
   46      91    9458 67
   46      99    7888 67
   46     103    4139 24
   46     104    4170 9
   46     107    2969 53
   46     108    1401 63
   46     111    8255 21
   46     121    5391 11
   46     122    1181 64
   46     129    8698 73
   46     131    1259 95
   46     132     413 10
   46     137    4788 39
   46     138    4927 93
   46     140     516 29
   46     143    3136 44
   46     144    6313 64
   46     146    7933 20
   46     147    9817 30
   46     148    8975 47
   46     149    4485 35
   46     150    2389 7
   46     155    5786 13
   46     161    2191 7
   46     162    3953 69
   46     163    3522 81
   46     168    5655 88
   46     169    5625 11
   46     171    7317 75
   46     175    2133 71
   46     183    3704 95
   46     185    1344 92
   46     186    4251 12
   46     187    1568 44
   46     188    7892 45
   46     189    6122 25
   46     195    9676 37
   46     196    9460 21
   46     200    2009 66
   47      51    7649 17
   47      53    9189 96
   47      57    3906 13
   47      59    1981 81
   47      60     602 73
   47      62    2480 82
   47      66    4268 79
   47      67    3902 11
   47      69    8862 9
   47      72    8245 81
   47      76    5634 91
   47      80    1710 41
   47      84    8035 95
   47      92    4793 40
   47      94    9817 88
   47      99    4891 93
   47     100    7589 56
   47     109    6283 77
   47     111    6418 64
   47     112    1009 83
   47     113    6394 91
   47     130    3299 64
   47     131    2995 91
   47     132    7737 79
   47     138     248 85
   47     139    4523 93
   47     140    8509 98
   47     142     913 52
   47     148    4333 23
   47     152     195 49
   47     153    6513 83
   47     154    1398 1
   47     156    7745 85
   47     157    2865 45
   47     159    2359 18
   47     170    2501 79
   47     174    1011 34
   47     176    2970 61
   47     179    3672 27
   47     182    2801 41
   47     187    7557 82
   47     188    5464 33
   47     189    5947 51
   47     191    8442 16
   47     193    4932 41
   47     195    9302 11
   47     198    3024 44
   47     200    2037 54
   48      54    4627 20
   48      57    8952 12
   48      63    9053 20
   48      67    8916 87
   48      72    4336 86
   48      73      97 69
   48      75    1346 27
   48      82    9693 6
   48      83       2 17
   48      88    1571 65
   48      89    8442 36
   48      90    9358 27
   48      92    5099 31
   48      94    7807 72
   48      95    5600 62
   48     100     606 91
   48     102    2593 76
   48     103     821 31
   48     114    1848 49
   48     126    1604 88
   48     130     281 51
   48     135    8890 64
   48     141    1468 52
   48     142    5586 33
   48     143    5818 74
   48     144    8496 82
   48     146    9889 54
   48     149      61 86
   48     150    7187 99
   48     152    2170 48
   48     154    1421 96
   48     159    5510 22
   48     164    1173 6
   48     173    7644 6
   48     177    8380 27
   48     179    2774 88
   48     183    2682 73
   48     184    5116 86
   48     185    8811 42
   48     187    1327 13
   48     188    6624 100
   48     197    8655 83
   49      58    9613 59
   49      60    1745 5
   49      63    7256 2
   49      64    1870 38
   49      66    9848 69
   49      67    6808 19
   49      69    8349 82
   49      72    8181 32
   49      88    9795 18
   49      92    7304 92
   49      95    5862 57
   49      97    8028 88
   49     101    6100 88
   49     102    5943 54
   49     103    8327 88
   49     104    3545 61
   49     108    5144 76
   49     109    1042 99
   49     112    5966 74
   49     116    8717 42
   49     117    4916 33
   49     120    5726 39
   49     125    8098 53
   49     126    5277 53
   49     130     396 65
   49     133    4847 88
   49     134    7986 28
   49     136    7446 71
   49     137     944 80
   49     139     769 25
   49     142    3615 98
   49     145    1662 38
   49     146    7328 6
   49     151    9541 78
   49     152     557 33
   49     156    3855 18
   49     157    1070 34
   49     158    3655 72
   49     159    1378 16
   49     163    7404 47
   49     165    6579 58
   49     166    9248 7
   49     168    7512 47
   49     174    6293 58
   49     175     260 22
   49     177    9567 28
   49     178    7351 39
   49     179    6445 23
   49     180    6230 65
   49     185    6502 17
   49     186    1891 42
   49     197    2560 82
   49     198    4489 100
   50      56    4455 45
   50      61    5305 62
   50      65    2738 24
   50      68    6840 28
   50      73    5518 96
   50      77    4143 58
   50      84    5598 27
   50      90    8529 52
   50      91    3189 49
   50     100    5292 86
   50     103    5268 30
   50     105    1909 34
   50     107     894 57
   50     114    3166 87
   50     118    5445 3
   50     119    2945 40
   50     121    3102 68
   50     124    2336 9
   50     126    8677 96
   50     129    8401 23
   50     131    5015 26
   50     132    9671 69
   50     135    7894 2
   50     137    7618 74
   50     140    5634 62
   50     141    8020 89
   50     143     576 32
   50     149    1696 9
   50     154    7671 34
   50     157     836 66
   50     161    3860 51
   50     164    3074 59
   50     166    3603 45
   50     171    1215 11
   50     172    5294 89
   50     174    9289 51
   50     178    4783 72
   50     179    3431 89
   50     184    3640 42
   50     186    6331 70
   50     187     142 16
   50     188    9109 13
   50     191    5316 60
   50     197     212 83
   50     199    3174 100
   50     200    4967 10
   51      53    4099 24
   51      56    4289 23
   51      58     514 79
   51      63    2301 2
   51      67    6521 85
   51      68    8623 24
   51      73    5134 73
   51      79    6654 49
   51      80    2370 6
   51      81    2875 87
   51      84    9622 8
   51      85    9641 81
   51      87    2414 44
   51      88    9696 93
   51      92    1489 99
   51      94    8130 15
   51      96    3326 48
   51      97    7615 84
   51     102    8113 40
   51     103     561 41
   51     105    5246 100
   51     109     821 76
   51     110    2143 71
   51     114    1653 19
   51     119    7182 28
   51     124    4136 18
   51     125    8993 13
   51     129    2143 71
   51     133    5600 55
   51     135    8134 27
   51     136    4398 3
   51     140     109 30
   51     141    1573 22
   51     142    5054 20
   51     145    6216 57
   51     148    1310 22
   51     149    1594 27
   51     159    1794 87
   51     160    8967 68
   51     161     436 46
   51     162     129 57
   51     164    3630 45
   51     166    6131 49
   51     168    4777 39
   51     170    1844 57
   51     174    9873 68
   51     175    5231 8
   51     176    8642 20
   51     177    5444 84
   51     180    6857 82
   51     190    4612 20
   51     193    2582 78
   51     198    2013 51
   51     200    1849 98
   52      61    2493 17
   52      63    2677 40
   52      66    9878 14
   52      70    8837 68
   52      72     661 40
   52      77    4053 69
   52      85     154 93
   52      87    4907 48
   52      90    9975 70
   52      96    5549 60
   52     105    2634 35
   52     108    3649 83
   52     109    1010 1
   52     112    6628 69
   52     113    8204 62
   52     118    8202 23
   52     123    6151 13
   52     128    8293 3
   52     134    3957 48
   52     140     439 71
   52     142    1334 49
   52     143    7275 65
   52     145    2467 40
   52     149    3188 90
   52     150    5467 48
   52     151    5427 11
   52     154     675 96
   52     155    7848 4
   52     156    9055 56
   52     157    7139 35
   52     163    7694 90
   52     164    9662 46
   52     167    1136 23
   52     169    1026 6
   52     171    3612 22
   52     174    2123 54
   52     175    6738 28
   52     183    3173 75
   52     191    2418 35
   52     194     320 86
   52     195    7645 5
   52     197    6044 13
   53      61    8024 71
   53      63    8604 75
   53      64    4826 7
   53      65    7216 67
   53      72    9661 85
   53      78    8370 16
   53      84    7671 29
   53      85    8334 81
   53      87    2131 98
   53      89    5558 98
   53      90     547 6
   53      92    9224 52
   53      93    5347 89
   53      98    1603 9
   53     102    5891 9
   53     103    4570 77
   53     106    1198 98
   53     112    2959 16
   53     115    9188 84
   53     119    3595 35
   53     125    4469 22
   53     126    1240 5
   53     127    8555 81
   53     130    4832 8
   53     131    7329 82
   53     137    8979 67
   53     138     620 53
   53     142    1140 93
   53     146    1325 89
   53     149    8772 87
   53     153    4556 50
   53     155    1109 100
   53     164    4172 94
   53     166    4527 84
   53     172    9616 73
   53     173    8513 65
   53     175    5914 87
   53     180    3484 8
   53     183    8359 43
   53     190    3646 61
   53     192    2014 16
   53     194    8283 95
   53     197    7183 16
   54      55    5568 71
   54      56    3850 25
   54      61    9998 20
   54      65    2949 65
   54      66    2397 70
   54      68    2413 39
   54      69    7773 92
   54      70    6498 76
   54      73    2048 10
   54      74    5127 25
   54      78    9259 46
   54      81     320 6
   54      83    2292 45
   54      86    9134 53
   54      89    7107 79
   54      90    3488 18
   54      97    1997 57
   54      98    6802 73
   54     100    2670 67
   54     101    2463 96
   54     102    4976 26
   54     112    5020 16
   54     114    7648 40
   54     121     285 100
   54     123    1185 5
   54     124    9062 7
   54     136    8939 28
   54     138     933 45
   54     148    9847 62
   54     152    1658 26
   54     155    3327 59
   54     156    2245 27
   54     159    8377 48
   54     160     715 97
   54     162    1743 98
   54     163    8356 64
   54     165    1709 18
   54     171    5271 91
   54     176    5917 42
   54     177    7923 72
   54     189    2444 70
   54     190     335 73
   54     197    1352 76
   54     198    3421 83
   55      59    3123 40
   55      68    3202 63
   55      79     344 84
   55      82    2574 61
   55      83    4248 87
   55      84    2125 4
   55      86     996 94
   55      87    1807 48
   55      91      71 4
   55      98    6914 51
   55      99    9814 54
   55     105    5531 31
   55     109    5901 77
   55     110    5366 93
   55     114    9450 55
   55     116    8279 59
   55     119     210 47
   55     127    4338 25
   55     128     800 68
   55     136    4346 95
   55     138    4271 25
   55     139    7046 94
   55     141    8223 34
   55     147    5348 43
   55     149    4954 21
   55     150    3699 67
   55     155    7638 48
   55     157    3337 56
   55     158    9853 31
   55     159    2167 75
   55     163     175 80
   55     166    7973 10
   55     176    4495 2
   55     177    1307 99
   55     179    5183 83
   55     182    5191 94
   55     184    1060 7
   55     188    3541 100
   55     189    2992 28
   55     193    3027 59
   55     194    7857 54
   55     197    1753 67
   55     199    4991 87
   56      57    5540 70
   56      62    6329 36
   56      64    7388 54
   56      71     452 49
   56      72    4175 17
   56      74    6188 47
   56      82    5681 69
   56      85    6212 99
   56      86    7578 97
   56      88    5931 63
   56      92    2021 4
   56      93    3840 57
   56      94     874 42
   56      97    8322 71
   56      99    6276 54
   56     100    3396 28
   56     102    3459 91
   56     103    3563 82
   56     105    9265 67
