  400   23939
   40     143     385 35
   40     145     890 28
   40     147    5423 14
   40     148    7109 64
   40     149    2753 76
   40     159    5804 89
   40     162    3926 4
   40     164     902 74
   40     167    9158 43
   40     169    5209 83
   40     171    6168 35
   40     173    6848 17
   40     174    6906 34
   40     179    2563 100
   40     181    3185 19
   40     182    4220 18
   40     185    5990 36
   40     187    9044 37
   40     191    5140 4
   40     194    5046 30
   40     195    9323 35
   40     209    5915 73
   40     212    5154 98
   40     213    7928 40
   40     218    2495 60
   40     220     824 99
   40     222    6169 50
   40     230    2087 91
   40     231    8486 11
   40     233    2792 57
   40     236    4315 39
   40     242    7254 75
   40     244    8950 17
   40     247    5559 55
   40     248    8036 25
   40     250     447 37
   40     253    4372 33
   40     255    5569 68
   40     267    3246 37
   40     274    4498 47
   40     275    6321 96
   40     278    6182 25
   40     279    7620 41
   40     297    4052 63
   40     300    7678 6
   40     305    9285 73
   40     307    4108 77
   40     308    7289 14
   40     310     399 62
   40     311    8517 35
   40     315    8624 30
   40     320    7990 47
   40     323    8934 41
   40     326    7919 84
   40     328    5724 67
   40     329    2119 85
   40     333     595 81
   40     334    2570 73
   40     341    2069 21
   40     343    7477 8
   40     350    4686 29
   40     356    3811 45
   40     357    8220 33
   40     360    5169 54
   40     363    4404 57
   40     364    1308 62
   40     365     836 93
   40     369    3548 18
   40     372    8276 40
   40     375     730 32
   40     377    2647 37
   40     378    4918 64
   40     383    3956 80
   40     386    2288 69
   40     388     263 17
   40     389    2587 86
   40     395    7879 64
   40     396    7000 18
   40     400     412 46
   41      42    7734 90
   41      53    2147 88
   41      61    1932 32
   41      64    6737 6
   41      66    8716 97
   41      74    7320 44
   41      76    7432 92
   41      79    5911 5
   41      83    4463 26
   41      88    7529 15
   41      93    5835 97
   41      99     380 16
   41     104    8630 76
   41     109    8950 36
   41     110    3308 6
   41     111    8222 47
   41     117    2355 8
   41     120    4664 25
   41     123    8783 10
   41     128     146 1
   41     129    6105 78
   41     133    2629 96
   41     137    3754 58
   41     138    6744 80
   41     139    6480 12
   41     141    3071 21
   41     146    3263 60
   41     160     837 47
   41     162    7150 91
   41     165    2766 39
   41     166    2524 56
   41     168    9033 3
   41     170    8940 73
   41     176    5380 88
   41     179    3296 38
   41     182    1497 61
   41     183    8404 74
   41     184    1400 26
   41     185    8353 32
   41     188    1520 30
   41     189    9386 54
   41     194    6817 15
   41     199     617 17
   41     202    8891 28
   41     203     839 46
   41     204     787 88
   41     205     616 57
   41     206    5109 29
   41     209    4810 38
   41     211    4356 72
   41     212    7104 93
   41     214    2272 63
   41     215    1071 82
   41     217    5997 37
   41     221     648 1
   41     224    9732 4
   41     238    3762 32
   41     242    6672 52
   41     249    5109 84
   41     251    2109 100
   41     254    5809 95
   41     256    5031 33
   41     259    1467 89
   41     260    2718 80
   41     262    7986 78
   41     270    9888 87
   41     274    5560 2
   41     275    3552 91
   41     281    4140 62
   41     285     489 61
   41     296    2137 32
   41     297     525 48
   41     305    7143 68
   41     307    8163 45
   41     316    2015 72
   41     319    4299 79
   41     325    1037 35
   41     330     763 94
   41     332     515 18
   41     334    1794 68
   41     335    4265 50
   41     338    7743 29
   41     342     652 93
   41     347    1990 89
   41     353    9444 16
   41     355    3396 51
   41     367    4891 42
   41     369    3493 36
   41     370    1599 28
   41     379     315 86
   41     383    9502 71
   41     391     796 28
   41     394    7543 84
   41     399    6759 31
   42      44    9937 33
   42      46    2451 20
   42      48    7212 58
   42      49     377 22
   42      50    1629 8
   42      64     827 14
   42      67    6571 70
   42      68    6160 69
   42      72     352 75
   42      73     999 81
   42      76     358 7
   42      81    3055 96
   42      83    4089 17
   42      84    6101 38
   42      88    6210 97
   42      89    2298 18
   42      90    6309 17
   42      93    8569 79
   42      94    5982 53
   42      96     110 92
   42      98    5076 48
   42     101    4080 27
   42     105    3930 8
   42     110    1214 79
   42     120    6627 62
   42     121    9638 2
   42     125    7938 65
   42     127    7005 93
   42     130    2298 11
   42     135     481 17
   42     139     445 16
   42     141    5888 3
   42     144      95 6
   42     156     146 46
   42     158     916 26
   42     160    4009 16
   42     161    4536 8
   42     166    6572 25
   42     171    9091 14
   42     172    6408 9
   42     175    3991 24
   42     182    1836 59
   42     186    8461 56
   42     189    2488 54
   42     190     255 45
   42     193    1489 51
   42     195    9910 38
   42     196    2386 77
   42     198    4981 55
   42     199    4337 59
   42     201    2509 32
   42     205    7440 34
   42     210    7974 65
   42     212    6296 27
   42     217      54 40
   42     220    9803 15
   42     225    6972 61
   42     233    3121 40
   42     239    3429 93
   42     240    4971 81
   42     244    8868 54
   42     250     816 66
   42     254    1325 86
   42     256    6463 45
   42     259    9764 16
   42     269    8237 21
   42     270      56 70
   42     271    2448 34
   42     277    1519 1
   42     280    5083 82
   42     282    7184 48
   42     283    1070 91
   42     284    4932 57
   42     289    3847 32
   42     292    1533 91
   42     293    3517 51
   42     294    9138 7
   42     296    8492 90
   42     298     286 89
   42     304     736 98
   42     305    5651 80
   42     308    8428 20
   42     310     404 27
   42     313    3657 73
   42     318    2032 8
   42     319    2351 87
   42     320    6433 79
   42     327     628 14
   42     328    7518 97
   42     330    7205 69
   42     331    9139 74
   42     332    5168 60
   42     336    2532 43
   42     342    3720 97
   42     343    2979 32
   42     348    6339 99
   42     351    8281 16
   42     352    3738 71
   42     354    5362 26
   42     355     295 47
   42     363    5354 44
   42     368    3536 83
   42     374    4434 97
   42     375    8447 6
   42     382    9601 53
   42     390    2298 52
   42     391    1598 92
   42     394    4196 9
   42     397    8189 97
   42     400     162 21
   43      44    4999 51
   43      46    5996 96
   43      47    1401 58
   43      49     814 46
   43      55    7766 68
   43      56     440 44
   43      57    2187 11
   43      66    5678 67
   43      67    9384 35
   43      75    9519 28
   43      80    6740 7
   43      82    4885 44
   43      86    1507 86
   43      88    9880 7
   43      89    4674 44
   43      91    1761 14
   43      97    9883 13
   43      99    8648 40
   43     107    6005 3
   43     111    3390 98
   43     120    6035 42
   43     121    1602 13
   43     122    9539 80
   43     123     199 38
   43     144     467 45
   43     151     179 59
   43     154    5770 7
   43     155    5266 46
   43     162    9061 22
   43     163    5659 71
   43     169    1298 61
   43     172    7734 7
   43     175     304 77
   43     177    3006 62
   43     185    1077 27
   43     186    2056 48
   43     188    1295 59
   43     190    7595 98
   43     192    8694 77
   43     195      33 100
   43     200    6615 57
   43     203    9444 12
   43     204    2320 88
   43     205    3770 30
   43     206    9894 65
   43     210    7940 74
   43     213    2411 67
   43     216    2955 12
   43     227    9550 27
   43     228    9574 54
   43     231     836 7
   43     236    9883 23
   43     241    5697 40
   43     245    2627 86
   43     248    8227 42
   43     249    9254 93
   43     251    3244 78
   43     252    1524 29
   43     253    3622 68
   43     255     838 6
   43     256    6163 79
   43     258    8258 64
   43     263    6650 34
   43     268    4396 36
   43     271    1181 90
   43     272    8085 17
   43     274    4291 58
   43     281    6532 28
   43     284    9224 95
   43     285    4054 69
   43     292    1089 63
   43     305    8094 87
   43     307    8471 77
   43     312    6793 43
   43     313     880 25
   43     319    4312 53
   43     325    3896 92
   43     326    7824 93
   43     327    1096 26
   43     328    6756 76
   43     329    9445 6
   43     330    7366 83
   43     332    1179 8
   43     333    7122 16
   43     334    4995 77
   43     335    3880 38
   43     336    5013 64
   43     339    8734 61
   43     340    6059 39
   43     344    7774 39
   43     346    6795 70
   43     347    8965 77
   43     359    9956 5
   43     361    3189 45
   43     367    2345 36
   43     370    4035 68
   43     373    7940 17
   43     375    8345 54
   43     376    9435 51
   43     381    5163 98
   43     382    1972 70
   43     383    2160 16
   43     388      98 16
   43     399    1601 73
   44      45    4823 91
   44      46    1152 58
   44      52    9550 44
   44      53    7611 39
   44      56     299 93
   44      58    3068 21
   44      61    3699 36
   44      63    8674 8
   44      68    7958 17
   44      69    1753 50
   44      73    1910 16
   44      77    4553 86
   44      78    2801 87
   44      80    4101 36
   44      83    6361 21
   44      89    6917 44
   44      90    4542 13
   44      92    5989 81
   44      95    5957 57
   44      96    7762 10
   44     101    1347 17
   44     102    5085 41
   44     104    6540 28
   44     106     304 92
   44     107     944 57
   44     112    2493 88
   44     118    4824 25
   44     119     385 19
   44     120    9140 65
   44     121    2420 69
   44     123    7930 20
   44     126     382 49
   44     127    2679 43
   44     129    5570 63
   44     130    5716 42
   44     131    7720 26
   44     135    5100 34
   44     147    3592 85
   44     148    6502 35
   44     153    3366 88
   44     165    5303 79
   44     166     628 28
   44     167    2500 73
   44     170    1850 31
   44     172     773 33
   44     176    3340 13
   44     178    8891 85
   44     180     688 23
   44     183    9621 84
   44     184    9103 96
   44     186    5295 60
   44     189    2166 46
   44     190     787 86
   44     193    1718 86
   44     194    7723 24
   44     197    1016 26
   44     209    9291 83
   44     216    6468 38
   44     225    9825 24
   44     226    4560 30
   44     228    5009 84
   44     232    3900 52
   44     243    5170 33
   44     252    5393 100
   44     258     733 15
   44     262    7435 12
   44     266    3808 31
   44     273    2498 99
   44     279    8459 78
   44     280    6088 57
   44     281    2256 63
   44     285     608 72
   44     288     298 50
   44     292    8127 100
   44     294    9909 74
   44     297    1137 25
   44     298     595 31
   44     299    5950 8
   44     302    6260 87
   44     304    2811 37
   44     306    3918 80
   44     308    6541 21
   44     314    3724 75
   44     316    3971 51
   44     317    3788 9
   44     318    8964 87
   44     319      70 52
   44     326    2654 77
   44     327    1907 69
   44     328    2911 35
   44     330    7072 91
   44     338    8623 82
   44     340    2337 50
   44     343    4815 56
   44     349    4346 56
   44     355    9210 46
   44     361    7718 74
   44     364    9309 92
   44     370    9181 37
   44     372    7373 5
   44     373    9649 89
   44     375    7619 59
   44     376    8179 17
   44     379    9088 63
   44     381    7737 60
   44     383    1826 77
   44     384    9706 22
   44     385    1319 61
   44     389    1394 19
   45      47    2743 25
   45      48    1203 18
   45      49    8661 78
   45      52    8873 1
   45      55    6991 24
   45      56    3297 84
   45      64     527 2
   45      67    3620 97
   45      72     412 51
   45      77    9330 45
   45      78     763 17
   45      86    9615 71
   45      91    9351 10
   45      92    9687 22
   45      94    4318 39
   45      96    3966 89
   45     100    3580 35
   45     101    6156 29
   45     102    8664 73
   45     103    1594 86
   45     110    4399 73
   45     111    3711 61
   45     112    3139 25
   45     114    8199 48
   45     115    4875 39
   45     117     877 18
   45     118     187 77
   45     119    4169 48
   45     120    1637 50
   45     124    4442 92
   45     125    4094 20
   45     128     929 31
   45     129    6774 9
   45     133    6839 89
   45     136    5521 65
   45     137    5124 37
   45     145    7518 91
   45     152    9374 16
   45     159    7787 97
   45     161    2445 17
   45     163    9500 59
   45     166     929 9
   45     168    4034 53
   45     174    2763 64
   45     176    2501 11
   45     179    2255 41
   45     181    5334 50
   45     188    4333 15
   45     189    4227 78
   45     197    1034 40
   45     202    6686 87
   45     203    3259 24
   45     206    1439 16
   45     207    3361 76
   45     215    5717 8
   45     216    1376 97
   45     217     828 8
   45     223    2341 62
   45     224    5705 5
   45     226    3092 33
   45     227    2142 3
   45     228    2505 63
   45     230    1345 36
   45     232    1846 90
   45     237    7186 89
   45     239     991 22
   45     242    1926 87
   45     243    8553 28
   45     244     889 25
   45     245    6625 68
   45     251    6079 48
   45     252    8296 84
   45     261    5388 3
   45     264      18 3
   45     266    8571 32
   45     267    4145 72
   45     275    7907 62
   45     281    4028 14
   45     283    8550 45
   45     285    1177 1
   45     286    4126 47
   45     287     185 19
   45     290    1388 93
   45     294    7980 2
   45     302    7072 3
   45     303    3729 95
   45     305    9349 87
   45     308    5815 38
   45     309    8241 57
   45     311    8108 48
   45     312    2661 96
   45     317    9265 51
   45     318     556 21
   45     319    3152 92
   45     324    2214 22
   45     327    6779 92
   45     331      40 25
   45     335    8742 2
   45     336    7817 85
   45     341    2209 13
   45     342    2724 3
   45     346    5988 22
   45     348    6283 32
   45     349    8308 14
   45     352     501 7
   45     354    5544 54
   45     356    9133 19
   45     357    7430 96
   45     361    5032 32
   45     363    7126 50
   45     367    4109 87
   45     370    6264 71
   45     371    5905 61
   45     377    6412 36
   45     380    1538 50
   45     382    2767 21
   45     383    6581 56
   45     394    3592 50
   45     397    4405 21
   45     400    4845 16
   46      48    9673 81
   46      50    9986 88
   46      53     297 90
   46      55     897 11
   46      57     693 41
   46      60    2716 64
   46      66    9027 20
   46      69     562 98
   46      70    8172 26
   46      71    4757 80
   46      72    6750 81
   46      74    5131 75
   46      77    1724 86
   46      80    3693 65
   46      83    4649 97
   46      84    7727 33
   46      86    8027 55
   46      87    5619 9
   46      91    9458 18
   46      93    6135 10
   46      95    7653 26
   46      97    4720 34
   46      98    3004 87
   46      99    1447 54
   46     104    4170 69
   46     105    5949 1
   46     109    3360 91
   46     110    2917 42
   46     113    6146 3
   46     117    2874 14
   46     120    7356 79
   46     123    1480 89
   46     127    4723 63
   46     131    1259 68
   46     135    4885 89
   46     138    4466 2
   46     145    8539 24
   46     149    6540 16
   46     150    2721 2
   46     151     592 26
   46     159    9932 41
   46     161    9143 37
   46     162    3953 44
   46     166    4176 81
   46     168    5655 39
   46     170    9578 36
   46     171    6037 77
   46     174    4839 64
   46     176    4339 31
   46     184    8649 30
   46     185    5657 75
   46     186    4251 21
   46     191    1202 13
   46     194    8529 12
   46     195    4538 27
   46     201    9859 65
   46     204     483 28
   46     206    1783 74
   46     207    1242 61
   46     214    2708 31
   46     218    5644 9
   46     225    6770 87
   46     227    1643 78
   46     236    8537 69
   46     237    7524 50
   46     240    7373 22
   46     242     812 25
   46     258    2238 49
   46     264    1931 60
   46     270    6040 97
   46     274     777 48
   46     277    6192 83
   46     286    1688 9
   46     287    6678 6
   46     289    7092 56
   46     290    2725 89
   46     303    4139 32
   46     305    6398 66
   46     311    5735 53
   46     318    8883 89
   46     319    5209 7
   46     326    9959 79
   46     328    1993 67
   46     329     893 21
   46     330    7247 7
   46     331    2247 25
   46     337    5586 32
   46     339    9127 99
   46     342     844 23
   46     343    8084 54
   46     344    6505 24
   46     345    9023 40
   46     346    5159 89
   46     351     479 74
   46     352    7400 82
   46     357    5254 11
   46     364    6196 33
   46     366    3525 14
   46     368    9824 85
   46     371    7317 9
   46     379    4567 17
   46     380    8818 63
   46     384    8901 58
   46     387     136 86
   46     389    6122 98
   46     391    9131 32
   46     399    5662 12
   46     400     633 55
   47      49    2519 36
   47      50    8831 21
   47      51    2664 51
   47      53     882 78
   47      59    4540 37
   47      62     720 93
   47      65    4653 26
   47      66    4268 19
   47      67    4960 69
   47      69    3473 40
   47      72    1470 99
   47      80    1710 96
   47      82    8311 55
   47      88    7142 7
   47      94    9817 19
   47      96    3693 4
   47     101    4573 18
   47     102    6955 30
   47     104     351 49
   47     107     972 54
   47     108    2209 77
   47     110    9182 70
   47     115    2517 99
   47     120     133 43
   47     123     385 93
   47     126    8465 76
   47     128    1503 93
   47     130    2230 92
   47     138    2248 45
   47     140    7795 45
   47     148    6344 94
   47     154    6934 97
   47     156    7745 14
   47     157    2865 45
   47     164    7545 69
   47     165    5506 55
   47     167    5244 43
   47     173    9835 45
   47     174    1441 95
   47     179    9508 85
   47     181    7361 22
   47     189    1129 62
   47     194    4928 19
   47     195    9302 54
   47     198     474 6
   47     201    5184 78
   47     203    7098 72
   47     205    7551 50
   47     206    9487 65
   47     209    4561 45
   47     210    2086 83
   47     213    5684 72
   47     218    6531 20
   47     220    8380 24
   47     222    2879 97
   47     223     355 47
   47     225    2214 88
   47     227    5673 25
   47     231    3891 53
   47     232    7974 16
   47     240    2110 16
   47     241    4118 100
   47     245    6946 13
   47     247    9570 55
   47     248     135 69
   47     249    7949 82
   47     251    7649 66
   47     256    2302 55
   47     257    3906 97
   47     259     191 100
   47     262    2480 53
   47     267    3902 49
   47     272    5694 14
   47     278    1662 68
   47     280    4738 70
   47     292    2891 41
   47     294     565 39
   47     295    9596 31
   47     296    3019 34
   47     297    4159 82
   47     299    5183 18
   47     301    7913 42
   47     303    6632 81
   47     304    8668 86
   47     307    9574 7
   47     321    8449 22
   47     324    2443 42
   47     325    8702 29
   47     331     703 97
   47     333    1739 35
   47     335    6069 96
   47     336    1307 70
   47     338    4490 35
   47     347    9872 43
   47     349    8379 92
   47     356    3625 86
   47     365     439 39
   47     369       5 53
   47     370    1743 35
   47     375    3066 22
   47     376    3695 2
   47     380    3451 24
   47     382    2801 46
   47     386    8329 76
   47     390    3477 25
   47     391    8442 14
   47     394    6900 75
   47     397    7642 81
   47     398    4451 68
   48      54    9313 43
   48      59    4212 71
   48      67    3459 100
   48      68    5873 97
   48      72    8124 65
   48      77    2193 99
   48      80    5064 52
   48      83     793 80
   48      84    3122 9
   48      85    5605 12
   48      86     914 49
   48      89    9122 87
   48      90    9358 54
   48      93    8285 65
   48      95    5600 20
   48      99    4934 50
   48     100    9103 16
   48     105    6703 54
   48     118    3983 73
   48     119    8147 36
   48     127    9620 5
   48     130    6882 90
   48     133    9503 50
   48     139    5215 50
   48     146    3433 71
   48     155    5411 61
   48     156    1165 76
   48     158    8072 35
   48     161    8564 24
   48     162    8967 62
   48     173    3985 46
   48     175     592 52
   48     178    9579 38
   48     183    2682 45
   48     185    6787 80
   48     191    5772 22
   48     192    2147 74
   48     193    7739 100
   48     195    7818 92
   48     197    1727 80
   48     199    1753 22
   48     200    1742 25
   48     205    3431 85
   48     210    9869 28
   48     211    9816 24
   48     216    1269 80
   48     217    3014 84
   48     220    9885 54
   48     221    4045 90
   48     225    8227 84
   48     228    9559 87
   48     229     185 72
   48     230    1694 48
   48     231    3226 23
   48     233    6808 62
   48     235    8695 82
   48     244    7714 53
   48     246    9447 32
   48     254    5611 1
   48     265     371 66
   48     276    4017 2
   48     277    1607 92
   48     284    4513 80
   48     287     652 8
   48     293    3838 88
   48     295    2204 76
   48     297    2522 26
   48     299    9126 48
   48     304    1782 27
   48     310    9619 36
   48     311    9482 13
   48     312    8828 88
   48     323    8465 66
   48     326    5696 92
   48     331    1352 71
   48     334    8490 13
   48     335    3250 7
   48     336    3180 91
   48     340    1141 5
   48     341    6812 27
   48     342    1848 39
   48     344    6665 54
   48     347    8756 99
   48     349      45 35
   48     350    7187 99
   48     352    1482 43
   48     353    6707 76
   48     354    1421 78
   48     355    4827 61
   48     356    2088 75
   48     366    4887 45
   48     370    4083 28
   48     371    1430 23
   48     385    8811 15
   48     386      33 1
   48     397    9960 76
   48     398    9993 61
   48     399    2017 71
   49      50    1236 26
   49      53    5151 88
   49      56     310 77
   49      58    4053 84
   49      60     151 25
   49      62    8172 27
   49      63    7256 73
   49      64    4000 96
   49      67    3964 88
   49      70    1126 55
   49      72     457 34
   49      77    9359 69
   49      80    1202 27
   49      88    6226 30
   49      94    9463 47
   49      95    5930 57
   49      98    2864 66
   49     100    4570 22
   49     103    8327 66
   49     104    9200 46
   49     106    2356 88
   49     109    6611 56
   49     113    4490 80
   49     115    1627 97
   49     116    8717 27
   49     119    6493 59
   49     120    3705 20
   49     122    8848 39
   49     124    9652 80
   49     127    5042 96
   49     134    6773 82
   49     135    7605 100
   49     136    1563 40
   49     137    5669 60
   49     143    7464 92
   49     144     848 46
   49     147    2844 23
   49     151     638 10
   49     155     442 36
   49     160    6320 70
   49     171    1646 60
   49     174    8963 52
   49     175    6890 85
   49     179    4368 98
   49     180    2633 94
   49     182     777 35
   49     184    7726 92
   49     185      60 64
   49     190    8623 19
   49     195     713 66
   49     196    7627 71
   49     197    2560 60
   49     198    4489 20
   49     201    8493 36
   49     202    5780 17
   49     203     381 81
   49     204    5064 78
   49     207    2362 47
   49     211    4481 17
   49     216    7624 8
   49     217     533 10
   49     219    3112 29
   49     228    1616 8
   49     229    7857 78
   49     233    6463 9
   49     234    2335 50
   49     235    8745 67
   49     239    8151 88
   49     245     709 17
   49     249    8160 32
   49     250      21 44
   49     252    7072 5
   49     254    4983 12
   49     272    9155 8
   49     275     711 69
   49     276    2820 45
   49     282     921 27
   49     283     385 5
   49     289    5158 18
   49     291     375 6
   49     296    7870 96
   49     302    5943 98
   49     303    3159 9
   49     306    3343 16
   49     307    5292 20
   49     308    6987 76
   49     312    2991 69
   49     325    2052 85
   49     330    5966 16
   49     333    9792 92
   49     335    8165 96
   49     347    2736 28
   49     356    5503 96
   49     357    9633 50
   49     360    6160 21
   49     362    9665 22
   49     363     396 92
   49     364    8039 35
   49     367    4327 12
   49     370    8163 95
   49     371    7649 66
   49     373    2269 44
   49     377    7840 15
   49     378    7351 42
   49     382    2834 88
   49     384    1507 10
   49     385    6739 83
   49     388    5893 48
   50      55    6266 2
   50      56    3295 14
   50      57    4440 60
   50      58    7072 12
   50      61    2651 72
   50      67     779 3
   50      68    8043 88
   50      71    1023 15
   50      72    7173 39
   50      79    4503 40
   50      80    4152 37
   50      82    7856 44
   50      83    5661 100
   50      89    7857 49
   50      90    5045 69
   50      91    4965 77
   50     101    3122 67
   50     104    2097 30
   50     114    2203 72
   50     116    5739 77
   50     123    4714 29
   50     124    1769 34
   50     125     716 31
   50     129    9333 41
   50     134    4389 57
   50     139    6111 13
   50     141    8020 72
   50     142     972 94
   50     145    2511 64
   50     146     809 61
   50     147    6487 2
   50     148    3945 93
   50     155    1952 47
   50     156    3679 25
   50     163    2581 79
   50     168    7338 2
   50     172    2201 98
   50     173     554 100
   50     180     715 65
   50     181    4437 48
   50     182    7616 40
   50     192    2186 81
   50     201    7409 60
   50     207    6753 48
   50     214    6999 74
   50     215    9982 4
   50     218    5099 22
   50     219    5842 44
   50     227    9190 94
   50     230    3654 50
   50     231    9770 15
   50     234    7056 7
   50     236     220 40
   50     238     815 37
   50     245    7857 25
   50     249    6887 98
   50     251    4298 27
   50     255    8896 50
   50     258    2153 83
   50     259    3643 57
   50     261    3669 68
   50     272    8312 86
   50     273    5518 55
   50     274    5932 38
   50     276    8080 53
   50     278    6131 44
   50     279    1913 45
   50     284     188 4
   50     287    2799 8
   50     296     329 51
   50     300     874 13
   50     302    1246 20
   50     306    5527 75
   50     309    6582 29
   50     310     628 76
   50     318    3886 43
   50     320    3619 93
   50     321    3102 45
   50     322    2633 66
   50     326    4676 81
   50     331    4759 44
   50     337    7718 28
   50     339    5327 75
   50     340    1873 15
   50     343    4523 41
   50     345     378 14
   50     346    4360 68
   50     354    7671 68
   50     355    9651 10
   50     364    3074 24
   50     368    1305 12
   50     379    1851 99
   50     380      27 61
   50     383    6371 25
   50     387     142 89
   50     389    1496 95
   50     390    1969 84
   50     392    1543 44
   50     395    6038 68
   50     400    4967 8
   51      57    9254 62
   51      60    2335 68
   51      61    6653 75
   51      62    4678 53
   51      68    8623 31
   51      70    3894 99
   51      73    8558 80
   51      74    1421 59
   51      76    9516 28
   51      77    9433 70
   51      81    2875 52
   51      84    9622 78
   51      85    9641 12
   51      87    3814 71
   51      89    1504 56
   51      90    8699 61
   51      92    1489 48
   51      96    7505 45
   51      97    5194 74
   51     100     915 32
   51     103    2456 22
   51     105    4108 74
   51     109       4 91
   51     116    9854 23
   51     120    5438 4
   51     121    8181 60
   51     124    4136 15
   51     125    5805 38
   51     126       9 80
   51     127    5727 95
   51     129    1479 14
   51     134    5207 85
   51     135    8584 98
   51     136    4398 7
   51     141    1452 92
   51     157    1885 25
   51     159    1794 78
   51     166    6038 21
   51     170    2236 23
   51     173    4173 48
   51     175    1089 40
   51     176    8520 1
   51     179     746 60
   51     182    5956 45
   51     189     246 31
   51     194     598 72
   51     196    5445 89
   51     197    9387 28
   51     198    2116 88
   51     201    1673 41
   51     202    5314 91
   51     204    1033 5
   51     206    8780 97
   51     212    2438 70
   51     218    4839 33
   51     221    5792 82
   51     224    8824 60
   51     225    3113 92
   51     226    5374 77
   51     233    3254 83
   51     237    4496 23
   51     242    3815 28
   51     243    1221 70
   51     244    1681 90
   51     245    6513 22
   51     255     688 95
   51     256    4289 86
   51     261    5930 87
   51     262    3307 85
   51     269    8846 81
   51     279    6953 86
   51     288      29 56
   51     292    1351 15
   51     296    3326 1
   51     299    1016 21
   51     300    9579 17
   51     302     265 7
   51     305    4140 28
   51     307    5159 85
   51     309    2140 65
   51     314    4888 31
   51     315    5605 17
   51     316    6942 95
   51     318    9058 34
   51     320    6117 15
   51     321    6614 7
   51     322    7880 31
   51     323    6314 41
   51     324    9953 69
   51     332    2853 16
   51     336    8645 32
   51     341    2506 4
   51     347    3917 75
   51     350     580 89
   51     354    1349 23
   51     356     373 84
   51     360    5062 19
   51     363    3379 12
   51     364    4761 60
   51     365    5647 16
   51     367    8145 93
   51     368    8668 31
   51     371    2878 34
   51     375     201 13
   51     377    5444 11
   51     378    4141 34
   51     384     859 38
   51     388    3216 87
   51     389    4177 74
   51     390    2657 38
   52      56     870 33
   52      57    4250 4
   52      61    6051 10
   52      64    7698 23
   52      66     843 61
   52      70    1304 56
   52      72     661 80
   52      74    7494 52
   52      80    2816 80
   52      84    4621 27
   52      85    9232 79
   52      86    7519 36
   52      93    2924 92
   52      95    1115 8
   52     102    2484 86
   52     104    3865 36
   52     108    9320 82
   52     111    7001 57
   52     118    8202 98
   52     124    2430 89
   52     131    8740 59
   52     133    3087 38
   52     143    6239 13
   52     148    3289 41
   52     153    2912 8
   52     154    2345 67
   52     162    9903 37
   52     163    1185 16
   52     164    8631 47
   52     166     499 37
   52     168    7111 55
   52     169    1901 40
   52     171    3612 45
   52     172    6567 96
   52     178    3020 25
   52     181    8911 66
   52     182    1562 56
   52     184    5346 2
   52     185    7907 90
   52     186    5063 81
   52     189    8920 84
   52     190    5262 98
   52     192    7154 25
   52     206    1454 31
   52     207    1652 33
   52     210    1344 60
   52     214    6360 77
   52     222    5501 42
   52     224    5668 76
   52     225    3390 99
   52     226    4463 48
   52     231    4955 99
   52     232    8861 13
   52     241    3754 28
   52     247    9363 14
   52     248    8065 98
   52     252    3767 80
   52     254    8491 99
   52     255    6381 52
   52     264     820 19
   52     268    4323 29
   52     275    6321 53
   52     280    1010 62
   52     289    8847 34
   52     293     307 56
   52     294    4490 66
   52     295     338 90
   52     306     919 74
   52     312    6362 96
   52     313    3711 74
   52     322    1183 32
   52     323    2040 37
   52     325    2361 25
   52     326    7439 98
   52     327    1326 3
   52     331    2971 47
   52     339    8453 28
   52     351    3275 99
   52     363    3175 100
   52     364     431 96
   52     368    8736 91
   52     371    4389 17
   52     374    2123 10
   52     375    2027 32
   52     379    6366 88
   52     391    6460 64
   52     393    1340 49
   52     397    3271 36
   53      56    2172 21
   53      58    9107 100
   53      62    6824 60
   53      63    2583 34
   53      64    4826 74
   53      65    9360 83
   53      68    9366 42
   53      73     298 95
   53      75    2586 33
   53      79    8086 60
   53      86    1561 94
   53      87     512 75
   53      92    6547 94
   53      97    1280 17
   53      98    9579 44
   53      99    8860 37
   53     103    9503 65
   53     108    7025 10
   53     115    4358 72
   53     118    9258 48
   53     122    7216 60
   53     125    4469 39
   53     129    7078 5
   53     132    8416 49
   53     136    2419 83
   53     138    4834 76
   53     141    1119 59
   53     142    8856 14
   53     145    8643 41
   53     149    5505 39
   53     164    7941 44
   53     168    4886 83
   53     169    4684 75
   53     172    2397 22
   53     177     498 12
   53     194     617 18
   53     198    8336 66
   53     207    6726 83
   53     208    5455 94
   53     209    3304 30
   53     210    6001 94
   53     211    8356 27
   53     217    5010 64
   53     219    6696 86
   53     222      90 43
   53     226    1318 25
   53     229    7851 34
   53     231    7282 40
   53     237    8121 46
   53     238    4494 88
   53     241     225 40
   53     243    2567 60
   53     244    3566 26
   53     252    9963 96
   53     258    9951 9
   53     266     989 14
   53     273    9720 12
   53     274    5568 44
   53     278    8370 47
   53     279    3694 14
   53     280    4938 73
   53     281    2493 43
   53     283    1109 52
   53     288    9516 21
   53     292    9603 30
   53     293    4782 100
   53     299    9565 42
   53     301    5222 93
   53     303    9477 17
   53     304    9256 5
   53     307    6456 10
   53     308    7804 83
   53     311    3769 30
   53     312    1773 10
   53     313    8831 40
   53     314    7150 2
   53     315    9188 36
   53     322    9287 58
   53     325    5615 100
   53     330    4832 52
