  450   30307
   43     325    9525 7
   43     346    1195 89
   43     351    7992 82
   43     354     409 8
   43     357    6399 7
   43     358    9302 7
   43     360    6763 84
   43     364    4906 81
   43     366     471 68
   43     368    4314 47
   43     373    3856 3
   43     380    1484 46
   43     386    3117 40
   43     393    4926 60
   43     400     532 88
   43     401     958 77
   43     406    3840 70
   43     409     966 22
   43     414    1149 46
   43     416    1246 3
   43     419    1373 88
   43     422     219 87
   43     423    8014 23
   43     425    9469 90
   43     432    9734 59
   43     434    7290 8
   43     441    9152 26
   43     443    6255 62
   43     447    5797 59
   43     450    6890 67
   44      48    5702 49
   44      53     206 25
   44      58    8175 82
   44      60    9678 100
   44      79    9792 80
   44      89    4907 43
   44      91    8232 93
   44     102    3492 70
   44     103    8266 46
   44     106    2063 84
   44     110    3987 74
   44     112    8431 29
   44     115     892 80
   44     116    5642 67
   44     119    2366 64
   44     125    7009 6
   44     128     971 42
   44     129    1128 22
   44     134    9231 33
   44     136    2040 62
   44     137    2258 36
   44     138    2334 31
   44     140     385 59
   44     143    6704 32
   44     147     724 43
   44     149    6451 55
   44     152    4856 63
   44     154    7782 95
   44     156    7190 27
   44     158    7407 28
   44     167    3159 5
   44     169    1780 47
   44     174    5646 41
   44     176    8802 84
   44     177    5557 22
   44     179    4711 65
   44     181    5365 24
   44     183     567 48
   44     190    2442 94
   44     193    8781 69
   44     194    4433 47
   44     204    1729 3
   44     207    8948 58
   44     211      16 78
   44     214     154 78
   44     219    9330 84
   44     225    8949 84
   44     227    4132 65
   44     228    5526 33
   44     230    1312 85
   44     233    1623 45
   44     234     273 57
   44     235    5281 48
   44     236    2876 62
   44     238     298 74
   44     241     170 74
   44     242    5366 85
   44     244    7032 9
   44     246    4176 84
   44     250    8530 13
   44     253    5508 95
   44     259    2410 1
   44     265    6165 19
   44     269    8346 69
   44     271    2257 8
   44     279    5867 79
   44     281    4528 30
   44     287    4657 78
   44     288    3949 89
   44     289    4673 14
   44     293    6407 42
   44     301    5354 81
   44     303    1937 19
   44     304    6598 65
   44     306    9516 13
   44     308    5184 12
   44     317     335 17
   44     322    6547 71
   44     324    6297 30
   44     327    1907 3
   44     334    2318 83
   44     337     330 98
   44     340    5402 86
   44     342    1914 18
   44     344    4353 86
   44     346    9282 74
   44     349    2562 8
   44     351    9437 52
   44     361     780 62
   44     363    5822 12
   44     364    3783 68
   44     366    2948 22
   44     369    7876 12
   44     370    4553 71
   44     375    7730 62
   44     378    9315 56
   44     380     720 44
   44     381    3967 51
   44     383    2459 74
   44     389    2235 76
   44     390    8156 30
   44     397    9921 34
   44     399     473 27
   44     400    3521 1
   44     402    5127 10
   44     403    2351 23
   44     404    5010 56
   44     410    2829 24
   44     413    3054 38
   44     418    5184 86
   44     422    1486 13
   44     426    1361 64
   44     428     634 49
   44     431    2256 31
   44     432     469 3
   44     433    1411 62
   44     439    8674 52
   44     441    1943 100
   44     446    9619 76
   44     447    3898 74
   44     448    2538 67
   45      49    9380 59
   45      52    1871 57
   45      53     886 44
   45      54    2111 97
   45      56    8153 24
   45      57    7364 6
   45      58    6994 95
   45      60    9751 25
   45      63    8259 36
   45      68    5091 30
   45      70    6176 65
   45      72    5803 19
   45      73    3036 12
   45      77    7769 15
   45      78      37 25
   45      84    9098 28
   45      86     518 54
   45      88    4989 42
   45      89    4507 62
   45      99    1662 37
   45     105    4232 24
   45     108     518 51
   45     113    8729 43
   45     117    2443 87
   45     119    4258 45
   45     123    2829 12
   45     132    9336 14
   45     136    8286 95
   45     137    8920 40
   45     139    2039 51
   45     142    5972 91
   45     143      95 22
   45     144    9292 44
   45     147    4405 12
   45     148    1787 20
   45     152    3566 31
   45     153    5334 3
   45     156    5147 52
   45     157    2322 77
   45     161    9392 80
   45     162    3214 11
   45     183    1838 47
   45     184    7711 71
   45     186    2232 42
   45     187    3052 56
   45     188    4333 72
   45     189    9152 29
   45     196    2253 8
   45     199    8080 32
   45     200    5403 16
   45     201    3404 83
   45     203    8180 85
   45     207    4405 57
   45     209    8018 86
   45     211    2445 61
   45     213    2191 95
   45     214     695 95
   45     219    3267 87
   45     224    2312 91
   45     227     731 5
   45     228    4324 97
   45     229    5048 9
   45     231    4123 99
   45     232    9268 68
   45     235    2852 97
   45     240    2553 19
   45     241    7043 84
   45     246    3683 40
   45     248    5050 21
   45     251    3804 78
   45     252    2467 88
   45     267    8848 9
   45     268    5052 23
   45     271    7578 85
   45     273    2424 59
   45     274    4239 50
   45     279    9485 90
   45     280    8504 1
   45     282     196 43
   45     283    9016 2
   45     287    9442 41
   45     289    3411 33
   45     292     254 55
   45     294    1420 8
   45     295     375 84
   45     296    5348 36
   45     297    2264 45
   45     298    9217 5
   45     303    1581 84
   45     304    1215 13
   45     315    9445 67
   45     322    3280 71
   45     323    7018 38
   45     332    7772 85
   45     339    8726 89
   45     346     241 91
   45     362      74 40
   45     365    8808 40
   45     370    8179 52
   45     373    6310 10
   45     377    1955 68
   45     381     949 13
   45     382    1846 96
   45     389    9146 51
   45     390    3582 92
   45     397    7434 47
   45     399    2749 62
   45     401    1249 90
   45     404    5804 80
   45     406    4725 95
   45     417    4948 49
   45     421    8623 96
   45     422    5517 44
   45     426    5856 1
   45     427     807 62
   45     428    6898 51
   45     431    4028 56
   45     433    7205 94
   45     438    4100 12
   45     443     830 56
   45     445    2116 52
   45     446    9947 17
   46      48      11 6
   46      52    9959 87
   46      58    4487 8
   46      59     605 90
   46      60    6418 18
   46      61    1946 18
   46      69    6747 90
   46      70    3317 89
   46      74     884 87
   46      76    4797 74
   46      80    1798 64
   46      81    9585 79
   46      83    7490 39
   46      87    5003 85
   46      89    6042 42
   46      94    4357 36
   46      95     597 22
   46      98    9889 1
   46     101    4797 16
   46     103    9947 20
   46     109    9932 44
   46     113    6571 51
   46     121    8937 90
   46     125     553 25
   46     126    3134 54
   46     132    8037 88
   46     134    1479 67
   46     136    2605 67
   46     137    8901 35
   46     139    6610 14
   46     141     243 94
   46     142    1215 83
   46     149    7627 72
   46     150    4976 30
   46     153    5404 10
   46     156    6826 80
   46     157    1242 73
   46     159    7193 17
   46     160    1522 2
   46     174    5828 33
   46     191    1874 62
   46     193    5614 38
   46     199    3264 50
   46     201    4259 58
   46     211    7065 9
   46     218      87 2
   46     219     284 34
   46     221    9162 77
   46     223    2770 70
   46     225    2984 14
   46     229    5599 33
   46     232    4742 55
   46     235    1446 53
   46     240    5356 62
   46     253    5189 12
   46     256    1716 46
   46     257    1455 2
   46     258    2415 29
   46     260    9676 56
   46     262    6645 20
   46     271    6264 75
   46     273    1069 77
   46     284    3937 100
   46     290    3246 92
   46     294    7672 1
   46     296    1463 77
   46     297    4783 82
   46     299    6800 51
   46     301    7070 33
   46     302     363 99
   46     305    4274 59
   46     314    1020 50
   46     319    4929 2
   46     322    1222 22
   46     325    6163 3
   46     335    2731 75
   46     338    9454 85
   46     340     511 2
   46     342    9389 26
   46     348    9215 60
   46     353    4351 62
   46     355    1700 93
   46     356    9444 93
   46     358    5347 77
   46     361    6901 7
   46     362    5981 75
   46     363    1128 69
   46     365    6447 76
   46     372    8535 92
   46     373    3188 99
   46     374    2948 20
   46     376    6112 27
   46     378    2186 2
   46     386    2609 48
   46     387    2604 6
   46     390    2568 52
   46     391    4583 20
   46     395    4331 23
   46     396     556 30
   46     400    7021 45
   46     404    3436 79
   46     407     119 70
   46     410    7172 100
   46     412    7668 39
   46     421    5391 89
   46     424    8216 77
   46     429    2018 15
   46     430    6643 39
   46     436    8648 65
   46     441    9131 98
   46     442    7571 38
   46     449    8684 67
   47      50    5029 65
   47      64    3632 34
   47      71    9451 51
   47      73    2095 74
   47      77    6428 16
   47      78    2305 17
   47      82    3428 95
   47      89    4289 13
   47      93    4532 13
   47      95    6946 78
   47      97    6124 45
   47     100    6212 7
   47     103    7339 82
   47     108    4034 41
   47     113    2636 78
   47     116    3898 19
   47     117    5344 14
   47     120    1058 88
   47     125    1730 75
   47     126    2215 1
   47     128    3307 25
   47     130    2554 59
   47     133    7694 15
   47     136    1112 57
   47     137    9492 23
   47     142    8060 58
   47     144    7272 97
   47     145    5667 79
   47     148    3549 69
   47     150    5008 100
   47     154    6431 40
   47     159    3804 88
   47     166    8920 45
   47     168    5803 17
   47     169     638 66
   47     174     628 63
   47     180     720 5
   47     182    6356 6
   47     188    3813 47
   47     189    3510 17
   47     192    4717 11
   47     193    5928 45
   47     194    4597 2
   47     198    1588 69
   47     199    4126 76
   47     202    6230 23
   47     204    8664 37
   47     209    3818 37
   47     215    6622 31
   47     216    4922 66
   47     223    8526 88
   47     224    7142 38
   47     225     562 9
   47     228    9963 62
   47     231     217 49
   47     233    9511 5
   47     240    3477 26
   47     241    7962 64
   47     243    1569 85
   47     248    9363 25
   47     249    3497 6
   47     261    3614 84
   47     264    1469 63
   47     267     419 55
   47     269    3050 80
   47     271    5102 77
   47     272     724 77
   47     273    3558 56
   47     274     514 24
   47     277     567 38
   47     290     186 58
   47     293    3990 73
   47     294    7732 79
   47     296    9603 100
   47     303    2908 10
   47     307    5010 18
   47     309    8623 2
   47     312     988 27
   47     314    7545 47
   47     318    9490 57
   47     320     421 98
   47     321    9430 96
   47     322    1876 27
   47     326    6915 14
   47     329    1948 41
   47     331    2900 28
   47     332    2642 79
   47     335      55 81
   47     336    3252 81
   47     342    4364 63
   47     346    7060 53
   47     349    2736 54
   47     351    6672 79
   47     353     631 4
   47     354    2949 42
   47     356     294 46
   47     357    6232 69
   47     360    3215 1
   47     370     625 15
   47     375     248 24
   47     378    6551 100
   47     379    2845 49
   47     384    1478 100
   47     390    5864 15
   47     395    1131 87
   47     402    8604 66
   47     403     361 30
   47     404     568 44
   47     405    3230 10
   47     406    9192 79
   47     407    5206 96
   47     408     488 45
   47     409    8804 47
   47     413    2000 6
   47     418    3006 27
   47     422    9141 26
   47     424    3908 62
   47     429    1652 60
   47     431    8391 16
   47     436    6808 19
   47     439    3463 29
   47     441    3028 100
   47     442    2891 70
   47     444    1759 89
   47     446     907 44
   48      51    8504 8
   48      52    1443 72
   48      61    4385 5
   48      62    8967 30
   48      64    9033 67
   48      69    1387 66
   48      70     449 84
   48      72    8010 64
   48      77    8898 85
   48      78    7022 22
   48      82    7797 19
   48      88    7476 76
   48      90     523 56
   48      92    5058 3
   48      93     272 8
   48      95    6848 9
   48     101    2179 31
   48     107    2767 19
   48     108    4968 54
   48     110    5352 68
   48     113     954 27
   48     132    5813 88
   48     135    1461 75
   48     136    8736 25
   48     137    1726 46
   48     143    5240 95
   48     145    4105 91
   48     152    6140 97
   48     154    4671 4
   48     162    1074 1
   48     165     667 42
   48     171    5781 36
   48     177    3382 2
   48     187    7589 87
   48     191    3262 35
   48     197    8756 79
   48     199     733 53
   48     200    1150 41
   48     203    4929 49
   48     204    7484 37
   48     205    1191 23
   48     208    1074 52
   48     214    2966 16
   48     215    4679 94
   48     216    1097 87
   48     220     602 46
   48     222    2162 41
   48     225     299 13
   48     228     934 57
   48     231    5637 62
   48     233    2230 26
   48     234    5523 87
   48     241     751 54
   48     242    5137 48
   48     244    5592 96
   48     248    5090 97
   48     249    4902 57
   48     252    9221 10
   48     253    7557 56
   48     260    4610 41
   48     265    9831 76
   48     268    6339 22
   48     271    9164 53
   48     272    4239 42
   48     288    3547 31
   48     296     399 84
   48     297    9567 100
   48     299    4088 19
   48     300    7624 67
   48     306    8899 45
   48     307    4696 15
   48     310     463 22
   48     311    2990 44
   48     312    1338 60
   48     315    9816 7
   48     317    3938 4
   48     323    1973 80
   48     324    2369 10
   48     325    5880 87
   48     328    8377 76
   48     329    4006 26
   48     330    4025 93
   48     337    6078 27
   48     340    1411 5
   48     341    6093 88
   48     345     950 92
   48     347    7821 1
   48     348     664 29
   48     349    2047 76
   48     350     779 83
   48     353    2256 74
   48     355    1149 67
   48     356    6606 69
   48     358    2920 79
   48     359    5848 63
   48     366    8925 49
   48     372    8174 52
   48     376    1604 88
   48     381    2308 38
   48     388    9970 30
   48     389    8077 69
   48     390    1462 36
   48     393    8350 84
   48     394    5675 16
   48     400    9002 95
   48     412    8144 67
   48     414    3087 10
   48     415    8180 52
   48     416    7187 52
   48     419    7435 25
   48     422    9901 42
   48     427    2729 54
   48     431    3126 38
   48     432     628 1
   48     437    5628 28
   48     438    3367 23
   48     441    2913 85
   48     443    4113 67
   48     444    3369 3
   48     445    7557 39
   48     446    3033 27
   48     450    3337 8
   49      53    8044 85
   49      57    9200 44
   49      62    6817 32
   49      65    4251 69
   49      66    9910 75
   49      67    9107 66
   49      74    3972 70
   49      75    1485 96
   49      76    8385 13
   49      80    1172 100
   49      81     680 12
   49      82    7596 99
   49      96    8810 42
   49     100    1547 70
   49     101    9263 63
   49     103    3821 7
   49     106    8922 71
   49     107    9850 55
   49     110    1577 99
   49     114    7688 77
   49     118     163 36
   49     119    2374 55
   49     123    4549 79
   49     124    2295 91
   49     125    2415 78
   49     131    5943 95
   49     133    8434 2
   49     139     638 81
   49     140    8431 29
   49     141     464 70
   49     143    4268 19
   49     150    1608 61
   49     154    2126 93
   49     155    9820 59
   49     159    7308 79
   49     161    3309 21
   49     169     871 16
   49     171    1849 17
   49     173    2238 80
   49     175    6271 56
   49     177    1828 20
   49     184    6750 100
   49     187    6605 14
   49     188    8600 44
   49     190    1729 51
   49     194    4749 1
   49     196    3209 3
   49     198    1383 98
   49     206    5503 1
   49     209    5682 21
   49     210    5996 1
   49     217    4588 25
   49     222    7935 67
   49     225    8262 35
   49     228    3664 42
   49     230    5577 66
   49     231    4172 30
   49     234     230 63
   49     239    1369 51
   49     243    2828 3
   49     252    5846 37
   49     255    3055 42
   49     261    1848 75
   49     266    9248 80
   49     270    8806 15
   49     272    2517 45
   49     273    2048 64
   49     275    2176 12
   49     291    1739 47
   49     292    9804 23
   49     295    6996 48
   49     297     202 50
   49     321    3123 39
   49     325    3763 5
   49     329    3774 88
   49     331    1746 64
   49     334    2773 35
   49     338    2245 33
   49     344     613 38
   49     347    2146 59
   49     353    3159 16
   49     357    8326 13
   49     363    3649 6
   49     368    6055 68
   49     371    7157 3
   49     373     186 67
   49     380    3359 82
   49     383    9248 72
   49     387    1733 23
   49     388    1950 44
   49     389    5035 97
   49     391     743 18
   49     393    1646 14
   49     399    5544 29
   49     400     568 94
   49     403     630 22
   49     409     765 57
   49     414    8039 75
   49     416    3277 100
   49     417    2081 5
   49     418    4506 64
   49     435    9375 28
   49     438    5893 2
   49     443    6102 98
   50      56    4728 85
   50      59    3814 68
   50      66     811 92
   50      68    9483 18
   50      72     185 43
   50      73    1945 78
   50      77    7215 68
   50      83    8949 91
   50      85    2664 55
   50      89    3352 69
   50      92    4040 91
   50      93     375 28
   50      95    8921 28
   50      96    4120 44
   50      97    4412 72
   50      98    8472 7
   50     105    2237 87
   50     110    9837 69
   50     111    4127 54
   50     112    2112 51
   50     114    5988 56
   50     117    1266 49
   50     119    7266 82
   50     127    6117 93
   50     138    5094 77
   50     139    9977 90
   50     142    1822 61
   50     145    6059 93
   50     149    2530 91
   50     150    4967 88
   50     151    1243 20
   50     155    8515 88
   50     160    9943 12
   50     163    8919 77
   50     169    3705 17
   50     171    3500 58
   50     172    5092 100
   50     176    8278 51
   50     178    6240 1
   50     182     220 25
   50     186    8236 63
   50     187    3640 93
   50     188    4314 85
   50     189    2415 38
   50     191    7094 95
   50     193    5257 34
   50     194    4116 42
   50     199    3577 87
   50     200    2492 77
   50     203    8403 72
   50     204    6256 1
   50     209    2417 62
   50     210    4369 55
   50     214    2924 55
   50     217    4242 91
   50     218    2178 45
   50     219    3171 95
   50     226    1363 71
   50     227    2540 26
   50     230    7658 33
   50     231     185 24
   50     232    5638 64
   50     235     197 86
   50     236     773 19
   50     237    1649 100
   50     239    3734 42
   50     240    6533 8
   50     245    1079 23
   50     246    1268 83
   50     248    2052 86
   50     250    5965 65
   50     254    6469 69
   50     255    4378 80
   50     259    2355 9
   50     269    3493 98
   50     276    5946 54
   50     279    3276 77
   50     284    6902 77
   50     286     323 82
   50     287    9868 94
   50     299    1216 37
   50     300    9520 53
   50     306     924 30
   50     311    4291 11
   50     312    5641 55
   50     318    9677 94
   50     320    1996 53
   50     321    2254 92
   50     322    3619 47
   50     327    7965 17
   50     334    5983 96
   50     335    4486 21
   50     336     220 81
   50     337     478 15
   50     338    7044 33
   50     339    1906 47
   50     342    2186 4
   50     344    2077 46
   50     346    1726 53
   50     356    2465 77
   50     358    8538 68
   50     361    4571 18
   50     364    5957 54
   50     367     235 73
   50     368    2805 56
   50     372    8361 29
   50     374    4044 31
   50     387     917 22
   50     388    8472 51
   50     390    1810 64
   50     392    6266 2
   50     393    5122 24
   50     396    7816 47
   50     398    7290 75
   50     400    7747 49
   50     403    6440 22
   50     404    6844 90
   50     406    5527 66
   50     414    2231 71
   50     415    9974 73
   50     416    3275 4
   50     419    6880 26
   50     421    8661 65
   50     422    2093 40
   50     429    9960 60
   50     432    6283 34
   50     437    6645 98
   50     438     372 9
   50     444    8384 29
   50     446    2034 89
   51      54    8432 6
   51      56    3023 19
   51      58    9200 65
   51      63    5177 22
   51      71    8414 32
   51      72    2196 43
   51      74    6771 57
   51      81    7352 98
   51      85    4275 84
   51      90    9236 70
   51      94    6500 22
   51      97    2035 39
   51      99    7475 17
   51     102    8198 31
   51     104    7831 1
   51     107    8636 33
   51     108    2931 1
   51     112    8658 13
   51     115      55 92
   51     116    7053 57
   51     119    2765 22
   51     120    2422 42
   51     121     739 65
   51     123    9574 61
   51     125    8612 40
   51     129    5002 25
   51     131    3131 42
   51     133    6026 80
   51     135    3744 59
   51     141    1169 32
   51     149    4150 91
   51     150    4593 89
   51     155     721 26
   51     156    1599 36
   51     161    8864 32
   51     166    1263 16
   51     174    6900 28
   51     175    1544 28
   51     178    2594 26
   51     179    1320 27
   51     186     222 80
   51     187    2507 5
   51     191    1566 79
   51     193    1783 14
   51     198     322 47
   51     200    2356 18
   51     205    6231 77
   51     208    3667 62
   51     211    5930 77
   51     213    3606 86
   51     215    5647 66
   51     217    6067 77
   51     218    1860 75
   51     221    8575 84
   51     224     351 52
   51     226     317 89
   51     227    3194 17
   51     228    9850 81
   51     229    9817 4
   51     232    6465 67
   51     244    9388 5
   51     247     785 87
   51     248    1523 23
   51     250     925 57
   51     251    8592 79
   51     252    7304 85
   51     253    7526 100
   51     254    5948 91
   51     257    1782 11
   51     267    8549 92
   51     276     907 82
   51     279    7318 7
   51     281    7953 74
   51     283    8122 95
   51     287    4059 91
   51     292    2432 35
   51     294     766 55
   51     295    1042 25
   51     296    3540 79
   51     301    1673 49
   51     306    5809 6
   51     311    2547 51
   51     312    4826 51
   51     313    4037 31
   51     316    2945 14
   51     318     654 39
   51     323    6313 92
   51     328     255 51
   51     329    8381 31
   51     334    1447 11
   51     338    3748 100
   51     347    9930 17
   51     352    7906 25
   51     358    9072 83
   51     359       4 94
   51     364    7761 58
   51     365    5771 42
   51     370    6466 63
   51     372    6275 11
   51     373    8490 3
   51     377    1568 19
   51     384      81 52
   51     385    4745 19
   51     389    7653 25
   51     391    2795 48
   51     401    4703 83
   51     411     436 20
   51     412    4279 40
   51     415     852 51
   51     416    2376 91
   51     425    4911 89
   51     428    8629 94
   51     430    1320 54
   51     432    2700 61
   51     433    7448 61
   51     434     859 93
   51     436    8351 25
   51     449    8493 2
   51     450    6148 26
   52      56      33 3
   52      61    8566 37
   52      67    1027 95
   52      68     118 7
   52      69     635 57
   52      78    8570 52
   52      88     600 54
   52      90    3648 48
   52      91    7987 59
   52      92    8586 54
   52      93    3351 95
   52      94    9896 21
   52      96    5874 44
   52      98    2956 41
   52     105      78 47
   52     106    2397 55
   52     120    5153 47
   52     121    7461 47
   52     122    8929 28
   52     128    6056 46
   52     131    2448 90
   52     134    1896 27
   52     141    5553 12
   52     142    4763 48
   52     143    6177 14
   52     144    3507 72
   52     146     456 52
   52     150    3106 76
   52     151    8318 16
   52     155    4825 66
   52     159    1534 27
   52     163     812 37
   52     166    4412 48
   52     169    7830 25
   52     171    3763 70
   52     173    3161 16
   52     174    4549 66
   52     175    7777 54
   52     180    8820 72
   52     181    6767 65
   52     182    3766 100
   52     183     969 32
   52     190    5692 28
   52     193    4074 18
   52     199    3188 9
   52     200    2933 82
   52     201    2787 2
   52     203    2029 73
   52     204    6788 14
   52     213    9310 4
   52     215     733 30
   52     226    6244 71
   52     228    3866 22
   52     230    6243 61
   52     238    1894 46
   52     241    1567 15
   52     242    1514 69
   52     244    2729 9
   52     252    1918 69
   52     255    9051 18
   52     256    5912 74
   52     260    5057 40
   52     269    5514 9
   52     272    8708 65
   52     285    4217 60
   52     286    1528 44
   52     288    4510 10
   52     293    5143 85
   52     297    2679 66
   52     299    7345 2
   52     300    9239 50
   52     302    9183 46
   52     303    1308 5
   52     306    5987 27
   52     307    4066 88
   52     312    6642 73
   52     313    7614 58
   52     316    8180 50
   52     321    4909 38
   52     323    1520 30
   52     326    1892 47
   52     329    5999 38
   52     330    8072 98
   52     338    4568 78
   52     339    8453 62
   52     343    3340 56
   52     351    4140 4
   52     359    1753 14
   52     360    5621 88
   52     364      20 62
   52     366    2697 25
   52     367    4837 45
   52     368    3252 25
   52     369    3684 43
   52     377      97 99
   52     380    5134 29
   52     383    1783 52
   52     385    9036 29
   52     400     931 70
   52     402     431 30
   52     407    5137 28
   52     411     535 32
   52     412    9581 24
   52     413    3711 12
   52     420    1304 49
   52     421    8290 74
   52     424    6662 12
   52     427    7065 75
   52     433    6199 39
   52     434     688 68
   52     436    2743 91
   52     443    6260 64
   52     444    1238 20
   53      58    6675 2
   53      59    3704 28
   53      60    4942 60
   53      63    5902 72
   53      64    3010 21
   53      66    2557 78
   53      68    7414 17
   53      69    4612 58
   53      73    1077 86
   53      78    3648 45
   53      82    3182 47
   53      83     178 47
   53      93     398 28
   53      96    6010 13
   53      97    9371 37
   53     100    6605 45
   53     101    1613 2
   53     103     381 30
   53     112    2970 43
   53     114    9429 26
   53     117    4707 10
   53     119    9086 74
   53     121    2707 87
   53     123    3295 62
   53     128    1182 77
   53     133    4590 27
   53     141    7658 82
   53     143    1656 36
   53     145    3839 38
   53     149    2740 21
   53     150    2739 54
   53     153    1393 5
   53     155    4589 55
   53     157    7190 8
   53     158    1020 59
   53     159    6543 39
   53     161    5640 22
   53     164    2727 65
   53     165    7775 59
   53     167    2718 23
   53     183    1885 77
   53     184    8534 25
   53     185    8737 80
   53     186    2538 7
   53     187    2895 96
   53     195    9225 76
   53     197    5053 55
   53     199    5011 96
   53     203    9077 63
   53     204    5259 86
   53     207    1207 56
   53     210     938 100
   53     218    8983 1
   53     229     147 79
   53     232    1164 91
   53     233    2134 1
   53     234    6328 1
   53     237    4716 42
   53     245    3830 27
   53     246    5585 10
   53     253    1341 45
   53     254    8856 66
   53     255    4324 11
   53     266    4360 74
   53     272    6162 6
   53     273    6913 53
   53     276    9008 32
   53     277    4000 14
   53     278    8099 27
   53     281    1667 92
   53     282    7434 14
   53     283    7098 85
   53     286    2600 17
   53     288    1861 4
   53     289    6320 9
   53     290    6948 4
   53     291    7632 96
   53     293    1033 89
   53     299    2576 90
   53     303    3403 18
   53     306    6126 3
   53     307     723 32
   53     309     385 88
   53     313    6893 21
   53     316    1171 60
   53     327    2465 34
   53     330    9442 47
   53     334    4808 61
   53     341    8230 73
   53     342    7253 81
   53     347    2429 11
   53     349    1534 2
   53     350    6761 87
   53     351    6312 20
   53     352    5507 6
   53     353    5808 66
   53     354    9572 56
   53     355    4464 62
   53     356    9517 73
   53     357    3745 91
   53     360    4594 34
   53     361    1176 7
   53     363    2510 80
   53     365    8996 89
   53     370    4112 92
   53     371    2748 87
   53     376    4511 73
   53     381     626 44
   53     385     252 77
   53     386    3798 21
   53     390    6884 90
   53     392      86 55
   53     395    1374 67
   53     396     951 63
   53     398    1228 17
   53     399    4784 24
   53     401    2491 92
   53     407    7294 37
   53     410    9592 43
   53     412    6217 100
   53     413    6102 33
   53     415    1407 29
   53     416    7001 45
   53     431    5646 12
   53     432    6592 26
   53     433    2748 57
   53     435    8649 69
   54      55    3014 50
   54      60    9203 49
   54      64    4491 65
   54      69    3747 94
   54      72    2276 92
   54      76    1007 58
   54      79    9881 97
   54      83    4644 15
   54      84    4771 60
   54      86    1559 44
   54      88    9094 44
   54      93      57 36
   54      96    2343 19
   54     103    9351 79
   54     104     608 84
   54     109     444 62
   54     120    2151 100
   54     121    6102 74
   54     133    5883 63
   54     137    8528 70
   54     138     960 67
   54     140    7545 66
   54     146    3492 45
   54     153    1976 3
   54     154    6395 93
   54     156    1851 21
   54     157    5795 61
   54     160    5557 84
   54     162     948 4
   54     166    1609 78
   54     168    8363 56
   54     172    4390 38
   54     175    2158 26
   54     176     272 20
   54     180    6987 76
   54     188    7998 64
   54     189    8461 22
   54     193    2187 5
   54     197     253 12
   54     198     295 64
   54     200    7785 86
   54     201    1620 54
   54     202    3821 59
   54     203    8244 74
   54     205     580 21
   54     206    3038 24
   54     207    7188 43
   54     208    8712 8
   54     209    7589 18
   54     211    6792 86
   54     215    6823 21
   54     216    3041 24
   54     221    2205 5
   54     223    3760 82
   54     224    4537 65
   54     230    3221 36
   54     236    6197 17
   54     237    2035 70
   54     238    8493 80
   54     239    6559 32
   54     241    5270 9
   54     242    9584 38
   54     244    2978 8
   54     246    9138 9
   54     255    5568 62
   54     256     496 69
   54     260    3418 15
   54     278    7016 8
   54     285    2582 27
   54     290    7523 33
   54     295    9430 61
   54     296    2185 78
   54     299    1573 67
   54     302    8571 35
   54     309    9080 44
   54     313    6957 40
   54     318    1128 85
   54     323    2448 4
   54     325    8049 26
   54     329     364 34
   54     331    5411 30
   54     333    4255 67
   54     337    7653 73
   54     339    5483 25
   54     342    9510 53
   54     344    9596 40
   54     347    8012 25
   54     349    5216 57
   54     351    2628 79
   54     353    5854 89
   54     356    7748 100
   54     360    5025 24
   54     362    2025 85
   54     363    7748 41
   54     368    3207 15
   54     370    2077 48
   54     379    9780 21
   54     382    6322 53
   54     383     656 29
   54     385    4562 18
   54     391    6084 48
   54     392    8570 83
   54     396     580 64
   54     397    5431 55
   54     403    7573 6
   54     408    2693 2
   54     412    6884 55
   54     415    7528 81
   54     417    6913 33
   54     418    8819 68
   54     420    4874 39
   54     421     642 1
   54     424    8966 57
   54     430    6632 90
   54     433    8157 70
   54     435    1870 21
   54     438    2236 4
   54     442    4739 15
   54     446    1088 34
   54     449    8641 48
   55      59    4579 52
   55      66    2014 92
   55      67    8792 52
   55      71    4513 70
   55      73    3247 60
   55      75    3891 66
   55      76    7073 55
   55      82    2384 42
   55      83    9046 80
   55      92     741 97
   55      93    2299 49
   55      97    9919 52
   55     101    6849 49
   55     102    2282 7
   55     104    6210 78
   55     107    8647 97
   55     112    3377 91
   55     114     658 35
   55     121    2639 63
   55     124    5590 73
   55     134      53 15
   55     139    7240 11
   55     143    9424 19
   55     144    7857 51
   55     145     493 3
   55     146    4246 13
   55     148    2902 12
   55     153    6188 16
   55     156    2193 58
   55     162    5318 72
   55     167     177 78
   55     169    6027 44
   55     174    2917 58
   55     177    5638 63
   55     179    1048 40
   55     180     416 98
   55     184    2537 20
   55     188    7759 23
   55     192    8458 33
   55     196    2744 43
   55     197    2576 76
   55     199    2672 99
   55     200    1668 81
   55     204    3920 13
   55     205    5234 67
   55     211     957 97
   55     212    9165 14
   55     214    4522 40
   55     215    9071 43
   55     218    9647 27
   55     223    7932 97
   55     224    4336 32
   55     229     194 15
   55     231    6779 59
   55     233    1432 53
   55     234    9694 59
   55     236     543 44
   55     240    8300 20
   55     242    3018 76
   55     244     353 6
   55     245    5065 57
   55     251    2457 16
   55     254    5256 20
   55     255     256 68
   55     257    8932 67
   55     258    2378 94
   55     260    3159 9
   55     263    7881 57
   55     266    7973 11
   55     267    8409 35
   55     268    6655 12
   55     270    6842 63
