  500   37424
   47     212    1009 57
   47     214     340 94
   47     217    7731 36
   47     221    8449 46
   47     222    9859 64
   47     231    6945 69
   47     233    9937 3
   47     235    2530 35
   47     239    5070 29
   47     241    1554 48
   47     246    8556 74
   47     249    4747 56
   47     253     882 97
   47     263    2724 5
   47     268    8066 45
   47     271    5885 65
   47     273    1078 71
   47     288    1660 80
   47     293    2162 40
   47     297    5814 37
   47     299    4073 41
   47     306    1064 17
   47     307    7859 77
   47     308    6770 54
   47     309    3264 40
   47     314    4412 61
   47     315    5318 86
   47     316     618 85
   47     318    7996 30
   47     324    2759 22
   47     327    1880 23
   47     328    3359 70
   47     329    4675 26
   47     335    3236 83
   47     341     788 8
   47     343    7603 59
   47     346     321 51
   47     351    2664 19
   47     352     195 84
   47     354    9901 51
   47     355    9201 84
   47     361    1650 94
   47     363    8624 57
   47     366     193 54
   47     370    8410 42
   47     371    2707 86
   47     373    5908 71
   47     374    6272 39
   47     384    8674 17
   47     388    6627 97
   47     389    6138 29
   47     391    9401 72
   47     392    9230 32
   47     398    1852 37
   47     400    7723 78
   47     401    1235 9
   47     402    6955 23
   47     403    9317 59
   47     407    5230 9
   47     413    8568 90
   47     414    9456 52
   47     426    3905 13
   47     427    2910 87
   47     429    7108 38
   47     431    8200 95
   47     435    1669 38
   47     438     558 36
   47     442    2691 99
   47     443    1401 14
   47     445    7460 67
   47     448    5298 19
   47     451    1918 67
   47     453    9502 15
   47     462     667 10
   47     465     563 54
   47     471    3499 89
   47     473    1067 84
   47     474     336 5
   47     481    5078 41
   47     484    1576 31
   47     486    1870 21
   47     487    6728 75
   47     497    1143 39
   48      54    7284 93
   48      55    5411 66
   48      63    4767 50
   48      67    8853 53
   48      68    7169 68
   48      70    4307 70
   48      72    9027 97
   48      77    9883 49
   48      81    1752 49
   48      83    1245 24
   48      84    4462 67
   48      92    1063 12
   48      95    6820 38
   48      99    8003 4
   48     100    7131 22
   48     105    9969 90
   48     109    1646 71
   48     110    7056 61
   48     112    1335 69
   48     119    6684 74
   48     121    7850 14
   48     124    7161 14
   48     126    2175 67
   48     127    3703 47
   48     129     734 48
   48     135    2325 11
   48     143    2685 5
   48     144    1144 24
   48     145    5686 75
   48     156    5845 24
   48     160     310 31
   48     162    3085 76
   48     163    5500 64
   48     164    9275 3
   48     167    4572 75
   48     173    9301 52
   48     192     864 38
   48     193    7177 33
   48     195    2464 45
   48     196    4692 64
   48     204    7901 22
   48     208    2127 95
   48     210    8221 100
   48     212    5725 57
   48     214    3377 38
   48     217    1431 38
   48     219    6169 84
   48     225     707 11
   48     227    4597 24
   48     237     759 88
   48     242    1848 75
   48     244    1140 15
   48     251    4485 69
   48     255    2038 21
   48     256    7223 53
   48     258    7302 57
   48     272    7886 36
   48     274    6646 43
   48     277    9410 56
   48     279    2774 18
   48     281    5777 82
   48     282    9560 81
   48     283       2 23
   48     284    4411 25
   48     285    3493 32
   48     296     403 57
   48     298    7587 31
   48     301    4053 80
   48     302    7190 33
   48     303    9951 81
   48     313    2076 56
   48     320    1865 68
   48     322     202 69
   48     324     435 15
   48     329    9291 55
   48     331    1381 64
   48     333    3025 81
   48     336    1631 47
   48     338    9047 52
   48     339    4916 20
   48     342    9933 37
   48     344     839 54
   48     347    3968 67
   48     351    7356 78
   48     361     495 47
   48     367    6111 40
   48     372    8124 24
   48     374    3536 95
   48     377    2193 63
   48     378    3666 43
   48     379      85 40
   48     385    1402 15
   48     386    8394 30
   48     387    1327 61
   48     389    8442 27
   48     392    2850 24
   48     394     448 54
   48     399    1523 85
   48     400    2655 82
   48     406    2668 76
   48     412    9938 32
   48     416    7518 98
   48     417    7077 24
   48     418    3983 33
   48     419    8964 53
   48     424    6632 83
   48     427    9620 96
   48     429    6901 23
   48     430    3256 7
   48     432     332 72
   48     442    8731 38
   48     445    5698 29
   48     453     538 40
   48     455    2583 91
   48     460    9562 72
   48     463    9053 15
   48     464    3810 84
   48     470    7985 97
   48     472    5285 22
   48     477    4015 70
   48     489    2695 78
   48     492    3789 73
   48     493    8581 68
   48     498    9693 84
   48     500    3337 1
   49      56    7566 77
   49      57    8737 80
   49      61    4403 21
   49      64     135 64
   49      67     298 66
   49      68    4855 76
   49      70    4692 80
   49      73    3472 50
   49      83    7704 90
   49      85    3173 95
   49      89    1586 33
   49      90    9761 34
   49      91      55 86
   49      94    5240 14
   49      97    3624 43
   49     108    5023 18
   49     109    4885 76
   49     110    9330 43
   49     111    4973 74
   49     116    4453 8
   49     120    7697 51
   49     124    1785 54
   49     125    2108 91
   49     129    2121 41
   49     133     340 25
   49     134    6386 41
   49     137    4813 17
   49     138    9699 3
   49     139     560 20
   49     144    2685 23
   49     145    1158 67
   49     149    8291 31
   49     152    7559 78
   49     162    8172 43
   49     164    1956 1
   49     167    2221 11
   49     168    3588 79
   49     169    2010 9
   49     172     586 99
   49     183    1258 72
   49     185    6018 66
   49     188    5227 25
   49     196    9222 30
   49     197    2146 96
   49     199    4714 86
   49     205     368 94
   49     206    8922 89
   49     207    4305 29
   49     210    5795 1
   49     211    1621 14
   49     222    7922 81
   49     225     389 67
   49     226    7148 19
   49     227    2333 95
   49     231    7882 99
   49     235      97 8
   49     237    1394 53
   49     238    1950 54
   49     240    4100 52
   49     247    1161 14
   49     248    8502 96
   49     255    2734 18
   49     256    4468 64
   49     265    9542 17
   49     266    9248 14
   49     267    7108 14
   49     268     496 36
   49     270    6044 53
   49     272    3975 59
   49     274    7510 88
   49     279    9923 79
   49     281    5943 10
   49     285    5647 33
   49     293    3275 78
   49     296    7870 80
   49     304    9574 25
   49     308    4039 43
   49     312    5780 48
   49     315    8861 89
   49     317    4574 73
   49     318    2045 98
   49     319    3112 38
   49     320    7049 30
   49     321    8187 93
   49     325    8028 57
   49     326    1020 93
   49     336    5650 3
   49     338    2386 80
   49     341    5552 35
   49     345    9876 90
   49     346      24 10
   49     349    7253 79
   49     350    1098 49
   49     351    7801 59
   49     355    4954 95
   49     359    5548 35
   49     361    2773 23
   49     365    2293 28
   49     366    5617 66
   49     376    6028 28
   49     378    9737 17
   49     383    7057 97
   49     389    2290 33
   49     391    2690 17
   49     394    9555 70
   49     400    3380 39
   49     407    8027 53
   49     410    4259 37
   49     413    9345 23
   49     415    5701 87
   49     417    8062 49
   49     419    5176 93
   49     422    3258 80
   49     423    9792 74
   49     432    1034 99
   49     433    2376 34
   49     434    1784 40
   49     438    3438 30
   49     444    1176 63
   49     445    9401 80
   49     448    2736 52
   49     456    5747 53
   49     462     706 45
   49     463    7042 48
   49     468    4272 3
   49     470    2782 42
   49     473    1623 8
   49     475    9904 85
   49     476    5782 75
   49     480    9818 84
   49     493    1646 11
   49     496    1070 27
   49     499    4142 38
   49     500    3220 57
   50      52    1039 14
   50      55    2629 75
   50      56    3295 21
   50      61    2651 63
   50      63    4405 71
   50      64    8717 42
   50      80    9958 77
   50      81    8407 54
   50      82    2228 75
   50      86     563 1
   50      89    5962 46
   50      92    1543 73
   50      94    8518 23
   50     102    7929 94
   50     104    4211 48
   50     105    8610 73
   50     107     746 75
   50     108    5009 84
   50     116    5281 19
   50     118    6401 22
   50     121    7599 98
   50     128    5478 57
   50     139    2511 25
   50     142    5906 71
   50     144    5686 92
   50     147    5932 62
   50     148    1189 12
   50     149    1515 26
   50     153    5327 26
   50     154     795 58
   50     156    1174 45
   50     160    1656 36
   50     164    1664 3
   50     166    2298 53
   50     168    2164 74
   50     169    5111 31
   50     177    2617 70
   50     180    3404 33
   50     184    1829 10
   50     186     948 57
   50     187    7036 8
   50     191    9022 25
   50     193    5880 57
   50     205    8022 93
   50     209    7606 89
   50     214    5988 72
   50     215     219 94
   50     217    4921 54
   50     219     743 4
   50     228    2341 52
   50     230    9560 68
   50     231    5233 66
   50     233    5603 98
   50     234    2341 92
   50     236    4709 56
   50     245    6281 87
   50     250    6452 74
   50     252    1015 46
   50     262     538 54
   50     265    7659 78
   50     266    8162 50
   50     267    6072 92
   50     268     338 18
   50     277    9517 3
   50     281    5356 75
   50     285    5539 28
   50     288    7632 27
   50     292    7041 31
   50     296    9797 56
   50     299     741 97
   50     302     147 40
   50     306    2465 31
   50     308    8538 61
   50     309    3168 18
   50     318    4981 17
   50     321    1134 43
   50     324    8730 76
   50     328      76 42
   50     332    9001 83
   50     335    1465 84
   50     347    9396 62
   50     348    1534 36
   50     353    2721 95
   50     357    8632 20
   50     358    9444 77
   50     362    4716 13
   50     367    2743 92
   50     372    5076 95
   50     375    9114 18
   50     377      39 67
   50     379    4839 29
   50     383    1239 7
   50     384    5598 74
   50     395    8712 69
   50     396     483 10
   50     403    8148 46
   50     404    6250 52
   50     407    8562 26
   50     409    1556 85
   50     413    6581 10
   50     417    2061 64
   50     420    6686 3
   50     422    7440 41
   50     424    1769 50
   50     426    6864 80
   50     429    9621 95
   50     431    7912 66
   50     433    1850 48
   50     434     483 89
   50     439    5242 22
   50     440    6259 65
   50     443     793 71
   50     445    7784 68
   50     446     818 96
   50     455    8848 46
   50     457    5431 82
   50     459    7275 18
   50     460    6572 7
   50     464    3074 91
   50     468    6898 12
   50     470    5628 2
   50     472    8921 71
   50     476    8080 56
   50     479    8106 27
   50     482    2577 84
   50     483    6691 22
   50     484     188 67
   50     485    4862 31
   50     491    6582 75
   50     493    8505 70
   50     494    2436 54
   50     496    5429 8
   51      52    6661 77
   51      55    4551 3
   51      58    7496 42
   51      61    6778 4
   51      62    1019 53
   51      63    9007 72
   51      69    4068 77
   51      70     510 60
   51      72    3886 87
   51      73    3218 40
   51      77     725 58
   51      80    9620 31
   51      81    4187 9
   51      82    2812 98
   51      83    8122 36
   51      84    9532 36
   51      89    3625 91
   51      91    1535 81
   51      92    3345 72
   51      93    2582 55
   51      95    1258 71
   51      99    2536 84
   51     100    1849 88
   51     108    3667 93
   51     111    2397 88
   51     112    2144 22
   51     114    1021 36
   51     119    6039 49
   51     125    3880 17
   51     126    6573 98
   51     128    6929 90
   51     131    1524 99
   51     132    2430 74
   51     134    5207 20
   51     137    2126 37
   51     138     341 62
   51     140     428 71
   51     146     301 43
   51     148    1116 79
   51     149    2065 33
   51     153    4084 99
   51     155    6104 39
   51     158    9581 46
   51     161     145 53
   51     165     336 73
   51     167    6415 84
   51     168    1738 6
   51     171    5563 49
   51     172    8252 49
   51     180    9649 59
   51     183     459 91
   51     186    5944 15
   51     188    6193 18
   51     189    7405 58
   51     194    2057 28
   51     196    4905 34
   51     200    1243 65
   51     201    1870 5
   51     202    1144 28
   51     211    1385 53
   51     212    3146 78
   51     213    9231 52
   51     215    2167 40
   51     217    4400 82
   51     231    2332 60
   51     233    2730 33
   51     236    8645 43
   51     237    4059 15
   51     247    9586 79
   51     248    2342 46
   51     250    2482 48
   51     259    1610 92
   51     261    5930 69
   51     262    4279 73
   51     263    5409 27
   51     264     729 70
   51     266    7053 65
   51     271    8777 51
   51     272    9209 43
   51     283    5457 69
   51     287    2890 85
   51     288    3748 69
   51     291    7279 88
   51     295    6467 16
   51     296    4259 29
   51     297    3650 89
   51     298    8695 99
   51     301    8999 70
   51     306    5671 6
   51     307     440 81
   51     309    9730 78
   51     332    4316 99
   51     333    9611 29
   51     336    7243 75
   51     337    4496 80
   51     341    9731 3
   51     349    7619 1
   51     353    9212 73
   51     362    4931 23
   51     371    2878 55
   51     372    6158 75
   51     377    6993 1
   51     379    5168 33
   51     380    3520 38
   51     381    5248 27
   51     387    7167 71
   51     388    1337 69
   51     396     196 5
   51     398    7154 58
   51     399     980 71
   51     400    9206 56
   51     408    1346 62
   51     412    6744 39
   51     413    2241 95
   51     418    2600 26
   51     424    1219 46
   51     426       9 77
   51     432    7311 3
   51     433    9971 32
   51     434     558 56
   51     435    8743 13
   51     437    3491 30
   51     444    2807 88
   51     449    7605 75
   51     452    8430 53
   51     454    2628 89
   51     456    2140 47
   51     464    7712 31
   51     470    2940 55
   51     471    5327 19
   51     482    1569 81
   51     483    8707 30
   51     487    4747 13
   51     500     561 91
   52      59     541 66
   52      71    1766 4
   52      72    6477 58
   52      80    2355 55
   52      81    2997 50
   52      84      90 10
   52      87    4377 1
   52      88    7994 62
   52      89    1714 72
   52      90      99 19
   52      92    8721 17
   52      93    3351 32
   52      97    8329 50
   52     109    9983 21
   52     111    6847 100
   52     114    9492 33
   52     115    7070 14
   52     116    5878 7
   52     117    5189 14
   52     118    9520 4
   52     122    4515 66
   52     123    2074 18
   52     127    6497 19
   52     134    9898 33
   52     137    4491 91
   52     141    7183 56
   52     142    9070 14
   52     144    6458 58
   52     145     417 75
   52     150    5467 5
   52     157    1356 22
   52     160    1532 8
   52     161    5711 54
   52     162    3215 78
   52     164    6374 25
   52     166     970 76
   52     168    7111 69
   52     172    2864 95
   52     173    7676 87
   52     176    2979 49
   52     178    3020 75
   52     183    1783 4
   52     186    7519 14
   52     188    9835 18
   52     189    8371 97
   52     190     424 34
   52     193    5274 95
   52     194     420 74
   52     195    3273 11
   52     196     433 2
   52     198    1372 55
   52     203    9290 93
   52     204     574 9
   52     206     919 3
   52     210    4371 66
   52     211    2358 88
   52     216     668 55
   52     217    9742 83
   52     219    3971 52
   52     220    9054 60
   52     221    2536 94
   52     231    1979 32
   52     232    6023 71
   52     236    9273 40
   52     240     439 16
   52     242     160 85
   52     247    9506 91
   52     254    3832 3
   52     258    2698 66
   52     261    2329 88
   52     262    9629 64
   52     264    7969 85
   52     268    1242 85
   52     272    6567 67
   52     273    5386 25
   52     278    4022 16
   52     287    4907 4
   52     294    9800 88
   52     297    7494 11
   52     300    8209 91
   52     302    8224 66
   52     303    3327 48
   52     313    9960 17
   52     317    5780 13
   52     320    5326 32
   52     323      78 47
   52     331    1615 7
   52     335    4144 68
   52     336    1243 38
   52     342    8780 92
   52     343    6239 37
   52     348    1482 23
   52     351    6227 49
   52     354     320 87
   52     357    3873 74
   52     359      69 79
   52     361    5127 33
   52     362    3024 72
   52     363    2314 20
   52     370    9882 50
   52     377    1181 29
   52     381     290 73
   52     385    7787 34
   52     386    2289 57
   52     392    1345 26
   52     397    9518 35
   52     402    5962 53
   52     408    6250 85
   52     412    1848 24
   52     413    4320 85
   52     415    1901 38
   52     418    1791 84
   52     424    5310 65
   52     428    5693 23
   52     431    7672 94
   52     439    1726 15
   52     443    5734 99
   52     452    1161 33
   52     458    5231 93
   52     462    9903 29
   52     463    1516 73
   52     464    2999 50
   52     466    6936 52
   52     470     396 96
   52     472    9957 57
   52     475    2027 59
   52     481    4567 59
   52     482    3522 76
   52     483     969 59
   52     488    9781 8
   52     495    4776 1
   53      63     158 51
   53      64    9325 29
   53      72    6274 86
   53      75    3908 96
   53      76     189 70
   53      77    3353 81
   53      79    1104 80
   53      86     490 76
   53      88     865 29
   53      93    8254 64
   53      97     603 94
   53     100    6040 99
   53     102    6798 29
   53     107    5495 54
   53     120    5670 3
   53     121     859 68
   53     122    5114 21
   53     124    8806 27
   53     129    8975 2
   53     131     373 17
   53     136    6936 53
   53     137    9923 32
   53     139     873 36
   53     140    6043 31
   53     141    2927 26
   53     144    6375 46
   53     145    6898 73
   53     150    6440 19
   53     151    9061 93
   53     160    6056 7
   53     169    6685 57
   53     175    1123 47
   53     182    8304 93
   53     186    2490 90
   53     190    9180 59
   53     192     427 42
   53     193    1033 97
   53     195    5189 38
   53     201    6090 50
   53     204    3034 100
   53     206     778 6
   53     209    3343 1
   53     210     956 28
   53     211    6115 75
   53     212    8845 54
   53     216    1595 66
   53     217    6052 96
   53     222    5537 94
   53     227    5214 59
   53     228     615 2
   53     229    8722 7
   53     230    1639 2
   53     232    2150 39
   53     241      67 9
   53     243     622 18
   53     245    2555 78
   53     253    6802 47
   53     257    5698 77
   53     258    6215 5
   53     259    3792 95
   53     262    8681 35
   53     264    3549 92
   53     265    2460 73
   53     267    7733 66
   53     269    7675 43
   53     270    4112 16
   53     283    2240 43
   53     291    7658 2
   53     297    1459 30
   53     301    6062 78
   53     306    7442 64
   53     307     389 87
   53     310    2170 33
   53     313     193 27
   53     315    2957 72
   53     316    7079 11
   53     317    9726 25
   53     321    3103 30
   53     322    5338 6
   53     324    3132 35
   53     325    2327 83
   53     331    3272 49
   53     332    5214 53
   53     337    7906 64
   53     338    2564 28
   53     340    5894 9
   53     341    3633 99
   53     344    4226 5
   53     349    6698 42
   53     352    1267 50
   53     361    9615 53
   53     364    4826 45
   53     365    6986 19
   53     374    3059 16
   53     377    6429 64
   53     380    3726 28
   53     382    4042 31
   53     385    4414 19
   53     387    1211 23
   53     393    2108 98
   53     397    3404 70
   53     398     381 40
   53     399    7980 28
   53     406    8516 74
   53     408    1664 76
   53     409    5023 26
   53     413    1390 6
   53     416    8146 7
   53     420    1039 97
   53     421    2555 23
   53     425    3456 55
   53     433    1674 37
   53     437    3889 54
   53     438    2092 97
   53     442    1818 99
   53     443    5519 31
   53     444    6828 43
   53     445    8792 38
   53     449    8772 78
   53     451    9965 68
   53     453    8245 84
   53     456    6794 45
   53     470    9090 17
   53     471     947 39
   53     474    5480 99
   53     483    3116 94
   53     487    8449 91
   53     488    2666 83
   53     490    9987 63
   53     492    1962 25
   53     493    1840 19
   53     495    9144 81
   54      55    4483 88
   54      56    3487 54
   54      59    1156 14
   54      65    1754 44
   54      68    3305 9
   54      71    4588 76
   54      72    8366 58
   54      81    9008 3
   54      83    2339 83
   54      86     852 46
   54      87    8417 89
   54      88    7363 96
   54      95    3150 22
   54      96    3212 20
   54     100    2333 87
   54     102    8744 68
   54     104    2501 7
   54     107    1211 61
   54     108    1795 75
   54     109    5099 48
   54     110    4086 25
   54     113    7453 60
   54     121    5788 50
   54     123    5973 35
   54     127    2268 1
   54     128    3263 32
   54     132    7969 93
   54     138    7496 87
   54     139    8067 34
   54     140    1061 9
   54     145     368 74
   54     149    4983 87
   54     150    8447 82
   54     166    1012 83
   54     167     581 53
   54     170    1419 86
   54     174    5556 86
   54     184    3691 62
   54     186    2306 19
   54     188    7892 6
   54     190    2691 13
   54     196    1676 87
   54     197    8664 22
   54     199     467 21
   54     207     615 39
   54     209    6063 92
   54     211    1108 44
   54     213    8296 3
   54     224    9693 64
   54     225    2370 92
   54     233    1365 77
   54     236    7178 16
   54     242    4048 18
   54     246      82 18
   54     250    4524 87
   54     251    5795 19
   54     253     334 54
   54     256    2659 66
   54     259    3480 48
   54     262    2432 15
   54     266    3600 58
   54     267    1008 35
   54     274    3624 9
   54     275    8015 65
   54     276    9984 23
   54     280    5164 50
   54     283    1117 69
   54     285    8446 34
   54     286     169 77
   54     287    5075 57
   54     289     164 45
   54     291    5270 10
   54     292    1313 33
   54     293    9778 20
   54     296    9835 86
   54     298    6802 24
   54     299    5295 35
   54     307    2788 8
   54     310    2607 39
   54     318    7951 75
   54     320    6857 92
   54     321    5755 86
   54     323     313 32
   54     324    1712 93
   54     331    2614 67
   54     333    2407 15
   54     335    9930 38
   54     342    7474 84
   54     347     568 95
   54     348    2480 31
   54     349    8641 57
   54     350    4583 70
   54     360    5025 78
   54     364    9346 60
   54     365    3056 1
   54     366    9443 14
   54     367    7629 96
   54     368    7820 22
   54     370    7351 38
   54     371    5271 43
   54     374    5162 49
   54     381    5302 73
   54     382     434 47
   54     384    6053 46
   54     388    2535 90
   54     389     413 32
   54     393    3653 9
   54     397    1518 3
   54     407    5718 93
   54     411    4225 23
   54     416    1180 75
   54     418     156 95
   54     431    1726 9
   54     442     596 100
   54     461    4253 3
   54     464    2088 44
   54     465    4696 66
   54     467    1670 20
   54     470    1451 65
   54     482    2450 32
   54     483      39 86
   54     491    3955 49
   54     495    2019 47
   55      56    5103 41
   55      64    3680 48
   55      65    1490 90
   55      67    2085 27
   55      68    3202 81
   55      70    2049 65
   55      71    1957 56
   55      79    6767 36
   55      82    5161 83
   55      84    4896 21
   55      85    4902 64
   55      86    4298 26
   55      88    1464 28
   55      89    9493 4
   55      93    6064 81
   55      95    2387 33
   55      99    9325 78
   55     100    4001 21
   55     104     451 50
   55     106    3055 51
   55     109    5901 34
   55     110    5154 1
   55     113    2266 45
   55     117    2307 15
   55     124    8867 86
   55     127    5820 99
   55     133    2005 89
   55     139    5679 100
   55     140    4608 2
   55     141    4769 28
   55     142    9040 31
   55     145    4717 27
   55     150    2571 18
   55     153    8622 64
   55     166    9945 29
   55     168    8167 97
   55     170     674 3
   55     171    2910 15
   55     173    3589 20
   55     176    2007 25
   55     178    5018 100
   55     179    5183 78
   55     185    9921 50
   55     186    2607 96
   55     187    2315 21
   55     189    2992 83
   55     192    7650 86
   55     195    4523 13
   55     196    1400 42
   55     197    1213 47
   55     201    7785 82
   55     202     828 20
   55     203     870 42
   55     209    2565 100
   55     213    5725 43
   55     223    4083 99
   55     225    4552 5
   55     227    5130 80
   55     228    2499 79
   55     229    9090 58
   55     241    1897 96
   55     243    8444 7
   55     244    9913 52
   55     255    2383 64
   55     256    9045 66
   55     262    1216 85
   55     269    9798 72
   55     276    7920 1
   55     280    5370 2
   55     283    4403 34
   55     291    5217 50
   55     293     146 69
   55     294    5204 72
   55     296    8628 90
   55     297    5901 91
   55     309    9343 76
   55     311    5349 54
   55     312    7344 70
   55     313    5653 29
   55     314    2768 99
   55     315    6031 36
   55     316    3670 92
   55     319    6250 81
   55     322    4556 81
   55     325    2438 57
   55     335    7281 91
   55     346    9047 86
   55     347    2576 58
   55     349    2566 82
   55     353    1808 91
   55     356    8798 35
   55     358    1045 43
   55     365    3268 17
   55     369     537 77
   55     371    3354 14
   55     372    1243 57
   55     373    2428 99
   55     376    6040 99
   55     380    2370 97
   55     381    9700 65
   55     384      53 92
   55     385    8692 13
   55     386    7513 7
   55     389    5103 80
   55     392    5902 21
   55     394    9975 91
   55     398    1959 57
   55     407    7205 58
   55     413    8158 63
   55     417    6481 63
   55     424    2456 27
   55     426    8851 72
   55     435    6381 66
   55     437    1084 12
   55     442     195 49
   55     443    4400 98
   55     445    1258 8
   55     452    9370 7
   55     453    8707 82
   55     470    6943 15
   55     476     205 99
   55     477    4672 42
   55     479    4639 19
   55     481    3863 100
   55     485    5748 32
   55     489    9091 33
   55     492     604 81
   55     493    7200 95
   55     495    9343 56
   55     499    1941 59
   56      62     300 74
   56      63    9904 46
   56      66    2868 33
   56      68    1217 81
   56      72     758 93
   56      74    5750 37
   56      76    4230 48
   56      80    3688 65
   56      83    6824 17
   56      85    8263 38
   56      86    6110 58
   56      90    7170 90
   56      91    7731 7
   56      95    5340 82
   56      96    2141 97
   56      99    8707 64
   56     100    2279 84
   56     102    7854 78
   56     106    4098 94
   56     107    4375 16
   56     109    9707 98
   56     110    6481 62
   56     111     594 96
   56     114    2246 80
   56     118    2254 46
   56     123    1689 24
   56     126    8686 5
   56     127    1644 12
   56     137    5780 43
   56     139     469 41
   56     141    2237 58
   56     142    5361 5
   56     143    9237 54
   56     146    5134 47
   56     151     555 87
   56     155     177 49
   56     163    8501 20
   56     165    6604 83
   56     172     188 26
   56     173    5706 31
   56     177    8066 59
   56     179    7515 35
   56     181    6687 41
   56     186    4383 9
   56     187    3748 79
   56     189    2493 44
   56     196    8916 14
   56     203    5503 9
   56     208    7851 84
   56     212    5910 45
   56     217    6414 60
   56     218    2900 41
   56     219    7212 35
   56     222    9049 46
   56     223    8374 49
   56     227    3689 80
   56     231     109 99
   56     233    1879 79
   56     238    7339 33
   56     242    9989 20
   56     245    9839 30
   56     253    4731 34
   56     255     789 65
   56     257    8696 15
   56     264    7908 24
   56     267    6728 54
   56     268    1612 59
   56     270    4205 65
   56     281     657 8
   56     282    6220 6
   56     283    8002 62
   56     286    8496 92
   56     289    5872 46
   56     296    2711 21
   56     299     158 99
   56     300    1175 58
   56     301    7626 66
   56     309    5856 35
   56     310    8487 7
   56     313    7581 55
   56     315    1898 89
   56     316     318 22
   56     320     314 60
   56     321    8458 64
   56     322     638 84
   56     341    5411 6
   56     344    2212 47
   56     347    1277 58
   56     348    4715 48
   56     353    7817 13
   56     354    6743 1
   56     357    2055 5
   56     360    4324 43
   56     363    3301 37
   56     364    3849 44
   56     367    4294 90
   56     369    1384 72
   56     373    6349 20
   56     374    6173 99
   56     377    6690 19
   56     382    4324 70
   56     383    4834 36
   56     385    1252 3
   56     388    9172 84
   56     391     924 17
   56     392    6063 62
   56     393    2671 26
   56     397    3731 59
   56     398    2055 40
   56     400    5753 17
   56     404    1994 22
   56     406    8522 49
   56     408    5939 70
   56     411     299 83
   56     412    5633 16
   56     413    2620 2
   56     414    3016 72
   56     424    3658 94
   56     433    6461 43
   56     435     616 65
   56     436    4128 94
   56     441    6598 71
   56     444    3677 74
   56     445    9133 52
   56     447    8744 48
   56     448    5275 20
   56     451    3538 46
   56     455    4430 9
   56     462    4330 29
   56     465    1354 78
   56     472    7580 17
   56     474    5361 59
   56     479    9820 27
   56     480    5143 7
   56     484    7164 56
   56     487    1284 5
   56     489     296 70
   56     491    9786 27
   56     493    3840 97
   56     498    2484 31
   57      58    5976 33
   57      60     305 81
   57      63     521 65
   57      64    8281 8
   57      65     804 96
   57      67     698 66
   57      70    5212 72
   57      73    1251 70
   57      78    3015 2
   57      82    2074 33
   57      88    9548 80
   57      93     274 34
   57      94     361 91
   57      96    4873 61
   57      97    5019 14
   57      98    5892 47
   57     100    3509 39
   57     104    7542 63
   57     106    2592 98
   57     108    1840 50
   57     114     231 45
   57     118    1036 28
   57     119    5283 15
   57     127    5934 57
   57     129    1034 24
   57     130    8713 26
   57     133    3367 13
   57     134    9188 32
   57     135     556 33
   57     138    6357 80
   57     139    8833 63
   57     149    7268 21
   57     155    8647 96
   57     161    2939 69
   57     162    8934 51
   57     165      42 22
   57     166    2719 83
   57     167    8570 58
   57     168    7564 73
   57     170    7686 51
   57     171    1124 100
   57     173    4116 75
   57     175    8499 71
   57     179    6000 11
   57     180    1784 91
   57     181    4792 67
   57     185     248 84
   57     186    6248 13
   57     195    2237 21
   57     198    3883 65
   57     199    6864 72
   57     200    5602 19
   57     201    2054 27
   57     208    9905 49
   57     209    1297 42
   57     212    8899 70
   57     217    4103 33
   57     222    4805 69
   57     228    1053 73
   57     237     182 84
   57     243    7744 63
   57     244    9452 12
   57     245    4964 31
   57     246    7800 41
   57     247    6290 48
   57     249    4935 21
   57     252    6463 57
   57     257    6239 50
   57     258    2651 76
   57     261    7444 25
   57     263    3668 93
   57     264    5874 21
   57     268    9415 70
   57     273    3351 74
   57     276    4861 50
   57     306     343 44
   57     309    6306 27
   57     311    4098 86
   57     313    5215 32
   57     326    8121 19
   57     330    1213 46
   57     331     268 36
   57     333    6874 66
   57     335    9629 2
   57     336    5290 36
   57     346    5690 55
   57     348    9314 19
   57     350    3498 51
   57     352    8352 58
   57     355    6810 4
   57     365    8594 26
   57     366     771 98
   57     367    9955 40
   57     373    7560 62
   57     378     710 77
   57     381     594 70
   57     383    9249 43
   57     386    2454 38
   57     388    6243 87
   57     392    8355 48
   57     393    2526 94
   57     394    6977 90
   57     403    5004 89
   57     410    5048 16
   57     413    9738 18
   57     415    3680 100
   57     419    3310 23
   57     421    6300 79
   57     427    5665 23
   57     430    1303 94
   57     433    2298 59
   57     444    9291 98
   57     446    6815 74
   57     450    8465 88
   57     459    1942 57
   57     460    2005 10
   57     462    2330 50
   57     465    6148 22
   57     467    5541 26
   57     472    1390 16
   57     473    8691 63
   57     475    2666 79
   57     476    4073 1
   57     480    4435 64
   57     482    2913 34
   57     490    4024 59
   57     496    3031 31
   57     498    9444 24
   57     499    5430 73
   57     500    4565 36
   58      60    2636 90
   58      63    4879 20
   58      67      16 85
   58      70    5907 80
   58      71    8571 73
   58      81    6263 41
   58      82    6506 16
   58      83    3199 35
   58      84    2306 100
   58      86    7075 78
   58      91    8949 74
   58      96    7660 84
   58      99    7221 19
   58     101     150 26
   58     102    9782 67
   58     103    1157 48
   58     105    4921 5
   58     107    7521 66
   58     112     225 10
   58     119    8078 28
   58     122     219 64
   58     123    8983 21
