  100    1484
   80     100    5837 74
   81      82    6613 21
   81      86    9107 70
   81      88     486 55
   81      90    2186 64
   81      93    1136 35
   81      97    6197 18
   81      98    4093 93
   82      84    4572 69
   82      86    6333 76
   82      89     266 12
   82      90    6663 59
   82      94    8071 46
   82      96    7503 11
   82      97    9442 24
   83      86    8201 1
   83      87    2444 86
   83      89    2805 57
   83      90    7181 10
   83      91     854 51
   83      92    8195 62
   83      94    8379 72
   83      99    4483 92
   84      92    2307 42
   84      93    9315 52
   84      95    8022 39
   84      96     309 74
   84      98    2238 21
   85      86    1074 73
   85      88    3889 77
   85      89    1495 39
   85      91    9164 16
   85      94    5037 38
   85      95    6902 86
   85      99    2462 66
   86      87    1913 41
   86      90      95 1
   86      96     571 48
   86      98    3359 81
   87      89    7257 6
   87      90    9521 2
   87      95    6354 6
   88      89    4929 26
   88      93     610 50
   88      96    8998 16
   88      99    8368 20
   89      91    1492 57
   89      93    6187 44
   89      94     355 55
   89      95    5236 33
   89      97     248 22
   90      92    8959 41
   90      94    2919 40
   90     100     444 77
   91      92    8997 45
   91      96    4743 21
   91      99    9479 72
   92      98    5137 30
   92      99    2768 94
   92     100    8641 32
   93     100    7484 61
   94      96    4733 3
   96      97    4406 23
   96      99    1844 88
   98      99    8642 19
