  300   13454
   39     176    2229 31
   39     180    6075 91
   39     181    6415 91
   39     187    1033 57
   39     188    6546 21
   39     189    2036 6
   39     190    7394 83
   39     200    2415 57
   39     201    5268 70
   39     202    6764 4
   39     211    7181 22
   39     218    8179 67
   39     228    9213 48
   39     230    6831 12
   39     231    7056 22
   39     240    4972 13
   39     246     117 65
   39     251    8458 96
   39     252    1726 21
   39     255     742 67
   39     257    7896 54
   39     259    5300 89
   39     261    9689 91
   39     262    6466 39
   39     263    3901 94
   39     265    2335 89
   39     267    9806 77
   39     268    5296 84
   39     270     484 25
   39     279    2361 65
   39     289    3838 60
   39     290     629 31
   39     295    6935 47
   39     296    6339 64
   39     297    1548 12
   39     299    6986 59
   40      45    5534 63
   40      46    7598 66
   40      47    5423 45
   40      50    4462 68
   40      52     439 35
   40      60    5169 69
   40      64    1308 8
   40      67    6240 71
   40      72    8216 54
   40      75     730 1
   40      77    1081 19
   40      79    7738 22
   40      81     306 83
   40      86    8741 62
   40      87    3336 25
   40      88    6219 8
   40      89    8798 44
   40      92    6065 72
   40      93     789 98
   40     102    6034 80
   40     104    4672 86
   40     106    2606 53
   40     107    7998 76
   40     119    7740 72
   40     123    5476 71
   40     129    9986 89
   40     130    5527 2
   40     133    4506 27
   40     135     630 10
   40     137    9877 94
   40     140    6303 17
   40     142    2416 79
   40     143    1522 89
   40     144    2977 71
   40     145     890 29
   40     153    6043 90
   40     158     451 99
   40     166     897 5
   40     167    4739 26
   40     171    2352 8
   40     172    7022 85
   40     176    5165 17
   40     177    5960 28
   40     178    4918 30
   40     181    7030 75
   40     184    6438 66
   40     186    9550 12
   40     192     153 15
   40     194    3012 18
   40     197    2696 10
   40     198    6804 40
   40     200    4161 61
   40     202    7930 56
   40     208    3783 70
   40     210    2168 78
   40     211    9027 69
   40     212    6476 70
   40     218    7678 72
   40     220    2592 32
   40     222    6672 38
   40     228    8077 77
   40     232    9849 41
   40     233    3770 61
   40     240    4172 100
   40     243    7477 4
   40     245    3272 49
   40     250     447 47
   40     251    4307 37
   40     252    4273 86
   40     254    6412 89
   40     255    6448 40
   40     258    7424 43
   40     261    9535 86
   40     263    7074 85
   40     268    8785 50
   40     270    7544 83
   40     271    5061 58
   40     275    2496 77
   40     282    1245 6
   40     286      93 84
   40     288    8945 69
   40     290    4001 83
   40     296     781 98
   40     300    8069 30
   41      43       8 9
   41      48    6373 68
   41      54    1073 50
   41      56      20 63
   41      61    8519 82
   41      63    9534 54
   41      64     638 61
   41      65    9128 11
   41      71    8911 13
   41      77    9754 56
   41      82    5803 54
   41      84    2032 96
   41      85    9163 63
   41      94    7823 66
   41      97    5688 31
   41      98    8009 54
   41     101    3442 65
   41     106     749 43
   41     108    6599 47
   41     111    8514 85
   41     112    9487 35
   41     118    3653 9
   41     120    3931 87
   41     121    8048 17
   41     122    1881 92
   41     126    5196 28
   41     127     526 23
   41     129    1324 38
   41     131     493 77
   41     132    1846 85
   41     135    4265 94
   41     141    5942 58
   41     142    8991 86
   41     153    4785 38
   41     159    6154 80
   41     164    3683 3
   41     165    4162 58
   41     166    2524 36
   41     168    2288 21
   41     175    6260 25
   41     179    1948 3
   41     180    5790 26
   41     182    1776 12
   41     192    1812 79
   41     196    6306 71
   41     198     889 95
   41     203     578 71
   41     204    5277 6
   41     217    5915 21
   41     219    2691 36
   41     226    9980 79
   41     231    3801 65
   41     232     515 89
   41     238    7787 39
   41     239     363 53
   41     242    7734 100
   41     244    9439 63
   41     246    5164 78
   41     249    7108 74
   41     250    4776 7
   41     251    5516 49
   41     254    2803 92
   41     255     420 64
   41     256    8228 59
   41     263    9233 47
   41     267    1171 32
   41     268    8039 47
   41     269    3822 92
   41     270     424 18
   41     273    9337 19
   41     280    3887 34
   41     281    7181 53
   41     288    4653 32
   41     291     796 79
   41     297    5302 35
   42      46    8508 90
   42      54    9045 17
   42      56    8995 73
   42      57     752 57
   42      63    5913 17
   42      68    8390 74
   42      79    7745 21
   42      80    1868 72
   42      82    7770 45
   42      85     785 55
   42      91    5587 28
   42     105    2994 42
   42     116    6254 11
   42     123    6488 17
   42     124    2958 25
   42     125    8969 48
   42     133    4946 28
   42     136    8678 31
   42     140     422 73
   42     141    2922 77
   42     142    8724 59
   42     150    5906 9
   42     153    3659 29
   42     157    6307 67
   42     167    9490 80
   42     168    5453 50
   42     169    9828 25
   42     170    2892 96
   42     174    2375 98
   42     175    6289 21
   42     176    8704 40
   42     177    7497 15
   42     180    1174 43
   42     182    9983 9
   42     187    9320 74
   42     188    5204 43
   42     192    5234 16
   42     193    5036 12
   42     194    5982 54
   42     196    7592 90
   42     197    4411 12
   42     198    8960 38
   42     199    3270 74
   42     200    5010 25
   42     201    2841 95
   42     202     940 20
   42     203    7253 5
   42     205     596 40
   42     207    9475 11
   42     209    2696 67
   42     216    8626 52
   42     219    2534 58
   42     221    9301 31
   42     222    3355 3
   42     223    3464 5
   42     224    8198 88
   42     226    6763 52
   42     228    6705 60
   42     232    5754 83
   42     235    8577 8
   42     237    9520 26
   42     241     652 1
   42     244    7213 27
   42     249    8114 79
   42     261    2669 3
   42     264    3655 97
   42     267    3846 12
   42     271     161 61
   42     276     497 93
   42     284    6814 41
   42     292    2965 66
   42     294     875 100
   42     298    3022 98
   42     300    9498 17
   43      44    5170 90
   43      45    1044 26
   43      50    6696 55
   43      53    4748 2
   43      55    8650 93
   43      60     538 47
   43      61     823 3
   43      64    7452 66
   43      66     339 85
   43      68     565 46
   43      73    7940 60
   43      74    4791 31
   43      75    5593 26
   43      76    9089 47
   43      81    8179 38
   43      82    2524 52
   43      83    1057 34
   43      89    3127 49
   43      90    4585 56
   43      92    4354 37
   43      93     399 34
   43     100    9424 23
   43     111    6962 21
   43     119    9590 95
   43     120    9933 81
   43     121    5744 88
   43     122    4275 75
   43     125    3159 77
   43     126    7824 4
   43     127    7416 35
   43     128     113 79
   43     129    9445 14
   43     133    2204 38
   43     137    1158 98
   43     141     785 36
   43     142    2979 56
   43     146    2025 81
   43     150    3448 3
   43     154     603 82
   43     156    4128 27
   43     157    9286 66
   43     158    9198 98
   43     159    8576 23
   43     164    7832 12
   43     165    7554 8
   43     166    2889 33
   43     173    6294 64
   43     177    2513 29
   43     183    6510 14
   43     189    1191 98
   43     194    1785 49
   43     202    4074 6
   43     208    9302 34
   43     209    7573 58
   43     212    2275 52
   43     214    2265 16
   43     217    7336 10
   43     218     282 93
   43     220    2333 99
   43     221    6707 18
   43     229    7004 81
   43     232    7303 88
   43     234    2655 59
   43     239    4747 57
   43     246    9999 4
   43     247    9143 7
   43     249     814 70
   43     251    6721 85
   43     257     704 35
   43     265    9566 24
   43     266    8618 14
   43     269    6667 27
   43     274    1197 10
   43     276    7230 76
   43     281    1034 38
   43     282    2257 85
   43     283    1600 100
   43     284    8431 6
   43     286    9748 91
   43     295    9179 53
   43     298    8137 50
   43     299    8853 64
   43     300    6095 21
   44      46    4810 12
   44      53    3566 82
   44      55    2762 6
   44      61    1861 70
   44      64    3800 55
   44      69    2186 13
   44      73    7170 94
   44      76    7078 80
   44      79     330 99
   44      80     720 73
   44      83    2854 52
   44      88    9766 10
   44      90    1869 64
   44      94    7032 81
   44      96    2445 92
   44     102    5350 44
   44     103    2219 31
   44     104    5010 82
   44     107    7507 98
   44     110    3753 1
   44     112    2498 53
   44     115    4979 27
   44     122    8434 81
   44     125    4948 64
   44     126    1361 32
   44     127    8242 63
   44     135    8837 95
   44     138    3949 76
   44     143    1064 26
   44     146    6105 35
   44     150    8804 77
   44     153     920 52
   44     157    9291 78
   44     160    6347 25
   44     163    5058 80
   44     166     737 55
   44     167    3159 8
   44     169    2604 81
   44     170    9605 51
   44     175    3022 73
   44     177    4775 81
   44     180    9591 70
   44     187     330 21
   44     189    7355 54
   44     192    5969 57
   44     194    4792 65
   44     200    3805 5
   44     201    9437 51
   44     203    5354 55
   44     204     858 70
   44     205    3923 97
   44     207     637 39
   44     213    1752 63
   44     214     154 18
   44     215    3304 98
   44     217    3788 53
   44     224    3025 76
   44     232    3099 42
   44     233     286 3
   44     236    6149 38
   44     241    9973 34
   44     247    3592 68
   44     249    2894 59
   44     252    5393 11
   44     254    5549 61
   44     259    4056 41
   44     265    5232 34
   44     269    8977 19
   44     272    7893 1
   44     273    9649 40
   44     274     443 42
   44     281    2256 20
   44     284    6379 36
   44     287    4505 76
   44     289    2166 54
   44     298    2538 90
   44     299    2851 1
   45      46     241 89
   45      49     616 75
   45      52     417 5
   45      55    8035 70
   45      57     273 65
   45      64     695 89
   45      70     572 54
   45      72     890 64
   45      74    1296 67
   45      80    9649 36
   45      85    4049 37
   45      95    9629 31
   45      96    4057 82
   45      97    6178 27
   45      98    5023 17
   45     100    2072 84
   45     101    5405 32
   45     102    6686 47
   45     103    5099 17
   45     110    4399 20
   45     116    3584 66
   45     127     807 74
   45     128    6920 37
   45     139    3480 24
   45     140    6804 36
   45     144     889 17
   45     145    4916 20
   45     147    8601 81
   45     152    8873 4
   45     161    9392 65
   45     170    5850 49
   45     172    1281 44
   45     191    3880 71
   45     206    1567 82
   45     215    3407 53
   45     216    2523 46
   45     219    5864 8
   45     224    2312 49
   45     226    2899 94
   45     227     731 68
   45     232     568 8
   45     234    1221 100
   45     243    4104 22
   45     250    2699 90
   45     252    2467 13
   45     254    2367 88
   45     255    1500 16
   45     266    1677 48
   45     267    4173 72
   45     271    5616 95
   45     275    4154 47
   45     276     821 48
   45     277     123 98
   45     280    8749 76
   45     281    6445 57
   45     282    9336 73
   45     290    1388 20
   45     300    4595 10
   46      48    7785 49
   46      51    1471 37
   46      52     983 15
   46      55    9126 99
   46      58    6661 30
   46      60    2716 97
   46      61    1946 26
   46      63    7991 73
   46      83    4510 60
   46      86    2904 53
   46      88    9959 31
   46      91    1306 17
   46      95    2670 39
   46      96    8514 8
   46      97    2254 69
   46     101    5009 71
   46     103    9947 94
   46     106     379 53
   46     108    1179 60
   46     112    4358 58
   46     116     369 81
   46     117    8001 99
   46     119    7964 31
   46     128    1382 63
   46     130    8351 88
   46     132    4050 95
   46     134    1787 89
   46     135    4040 80
   46     138    6213 65
   46     142    3469 24
   46     143    3136 3
   46     145    1778 94
   46     149    7328 23
   46     166    8855 89
   46     171    7664 72
   46     181     238 54
   46     184    9095 23
   46     187    5619 39
   46     193    5973 22
   46     195    8669 12
   46     198    9188 66
   46     200    2009 52
   46     203    5083 55
   46     204    3121 88
   46     206    8214 31
   46     209    3754 6
   46     214    1191 57
   46     215    7733 21
   46     216    3053 58
   46     219    5025 56
   46     221    5771 3
   46     224    8565 58
   46     228    5802 76
   46     231      81 68
   46     233    7110 46
   46     238    1347 14
   46     243    4645 7
   46     248    9889 73
   46     249     825 60
   46     253    9787 47
   46     254    7827 54
   46     255    5786 6
   46     257    8986 28
   46     261    7333 92
   46     262    7668 38
   46     263    4101 11
   46     264    9281 65
   46     266    6316 10
   46     269     562 94
   46     270     809 44
   46     272    7485 41
   46     273    6358 55
   46     274     931 78
   46     275    5682 44
   46     278    4503 18
   46     281    3799 80
   46     283    2258 48
   46     285    2460 87
   46     288    9006 14
   46     290    1603 29
   46     292    7321 100
   46     296    8375 16
   47      56     449 1
   47      59    4341 88
   47      66    2477 45
   47      74    2028 96
   47      78    6790 70
   47      79    8786 9
   47      82     878 23
   47      83    1849 50
   47      84    3587 92
   47      85    6201 56
   47      88    7277 29
   47      89    5470 35
   47      91    3211 100
   47     101     100 7
   47     106    2220 28
   47     108     388 46
   47     110     360 65
   47     111    3614 65
   47     113    6730 15
   47     114    9456 82
   47     115    8081 54
   47     118    8529 5
   47     122     724 61
   47     123    8274 86
   47     125    8702 66
   47     127     995 97
   47     131    5527 69
   47     134    1307 91
   47     138    2248 84
   47     139    7463 47
   47     141    6109 6
   47     147    2707 96
   47     154    9853 51
   47     155    2497 57
   47     159    2359 61
   47     160    6833 45
   47     165    6598 41
   47     175    4117 10
   47     176    9723 71
   47     178    2048 91
   47     179    3757 51
   47     180    1710 59
   47     182    6356 59
   47     191    4779 15
   47     194    3847 11
   47     195    3451 44
   47     196    3019 59
   47     197    9961 56
   47     201    6672 28
   47     205    1591 89
   47     207    5362 84
   47     208    7847 26
   47     209    3818 33
   47     211    5976 39
   47     214    3632 66
   47     217    7780 98
   47     218    2998 29
   47     224     254 52
   47     228    6551 90
   47     230    7250 25
   47     232    4745 9
   47     233    3729 12
   47     237    4398 44
   47     239    9471 66
   47     241    3659 46
   47     245    7460 75
   47     253     361 73
   47     257    6479 62
   47     259    3934 58
   47     260    7231 75
   47     263    2636 53
   47     264     619 51
   47     268     664 78
   47     273    8236 9
   47     278    4760 14
   47     280    6036 47
   47     289     370 89
   47     290    5490 47
   47     292    2891 9
   47     294    7847 32
   47     295    5667 38
   47     298    5953 94
   48      49    4942 56
   48      54    9847 83
   48      55    2955 72
   48      58    7059 15
   48      59    7760 49
   48      63    6054 29
   48      66    1691 98
   48      67    3107 44
   48      68    2489 89
   48      76    2281 68
   48      77    9246 8
   48      79    2774 76
   48      82    7137 25
   48      84    4411 51
   48      89     923 17
   48      95    1499 40
   48      99    1753 15
   48     103    9685 97
   48     110    7196 97
   48     112    8828 36
   48     113    6844 71
   48     122    2643 37
   48     127    2735 43
   48     133    6285 4
   48     136    8777 87
   48     146    2919 41
   48     149    4658 68
   48     150    1038 99
   48     152    2378 96
   48     154    3381 11
   48     155    4647 75
   48     159    5510 63
   48     160     845 86
   48     166    3694 5
   48     168     851 22
   48     171    8051 33
   48     175    1792 58
   48     176    7606 47
   48     177    9924 93
   48     180    1325 41
   48     189    1553 28
   48     192    8244 94
   48     193    5832 75
   48     195     944 34
   48     197    8655 27
   48     204     295 27
   48     205    5604 89
   48     208     962 95
   48     215    7907 59
   48     217    5628 74
   48     219    6944 85
   48     220    9885 56
   48     223     647 75
   48     226    1604 68
   48     230    6306 65
   48     236    7024 84
   48     241    7621 18
   48     244    8496 72
   48     245    1606 83
   48     249      61 64
   48     250    3945 29
   48     254    4627 40
   48     255    1897 65
   48     257    5331 44
   48     258    7302 54
   48     261    8166 72
   48     267    4572 58
   48     274    4223 20
   48     286    9995 33
   48     291    2913 100
   48     295    2576 62
   48     298     368 98
   49      50    1696 51
   49      51    9541 49
   49      52    3188 91
   49      58    3655 47
   49      59    7967 32
   49      60    2405 52
   49      62    1180 81
   49      77     893 53
   49      80    8386 80
   49      82    9979 13
   49      83     385 57
   49      84    2637 7
   49      88    1902 56
   49     102    4563 50
   49     105    1086 18
   49     114     483 76
   49     118     163 72
   49     122    8848 16
   49     126    2970 10
   49     127    4480 3
   49     135    8858 51
   49     137     282 44
   49     138    5509 21
   49     141    2274 46
   49     143    8376 62
   49     146    7870 46
   49     148    4519 15
   49     149    7264 28
   49     151    6969 23
   49     162    3003 88
   49     164    1165 74
   49     174    8359 48
   49     180    1615 26
   49     182    1085 59
   49     185    6666 22
   49     198    8082 41
   49     203    3159 79
   49     215    3066 78
   49     216    9309 83
   49     219    7128 61
   49     220    2103 81
   49     221    7147 39
   49     222    7922 93
   49     226    7908 76
   49     229    5059 43
   49     232    1034 75
   49     233     340 48
   49     234    5569 11
   49     236    5036 61
   49     242     377 73
   49     244    5843 61
   49     245    8570 40
   49     246    4485 41
   49     251    9263 40
   49     255    3055 70
   49     262    9616 1
   49     264    4629 62
   49     265    5660 29
   49     269    2374 92
   49     272     586 18
   49     273    1901 4
   49     286     782 24
   49     287    2426 41
   49     288    5893 62
   49     289    2290 60
   49     291    8516 16
   49     293    3912 52
   49     294    9105 91
   49     296    7870 3
   49     298    2458 38
   49     299    7984 71
   50      54    5229 25
   50      58    2697 78
   50      63     509 27
   50      64    6256 97
   50      65    2215 49
   50      68    2178 22
   50      70    4377 93
   50      74    4044 86
   50      76    9593 96
   50      80    8525 35
   50      86    4186 25
   50      89    1629 21
   50      91    5134 89
   50      93    1764 5
   50      96    6661 48
   50      98    7290 74
   50     101    3549 26
   50     104    6250 90
   50     109    8261 20
   50     119     743 58
   50     127    6117 88
   50     129    7387 33
   50     131     759 53
   50     132    5759 23
   50     145    1448 27
   50     148    2746 33
   50     150    7335 28
   50     152    7573 34
   50     156    2268 12
   50     160     678 59
   50     161    1902 20
   50     162    5868 1
   50     167    8198 15
   50     171    3035 76
   50     172    5092 26
   50     173    4975 66
   50     178    4783 55
   50     179    7650 32
   50     180    1914 82
   50     181    5074 15
   50     183     866 67
   50     185    6094 27
   50     186    6912 36
   50     188    7582 5
   50     189    1906 33
   50     191    5316 27
   50     197      63 10
   50     198    5691 19
   50     200     342 50
   50     201    3122 12
   50     203    8190 33
   50     204     916 76
   50     211    4571 59
   50     215    2615 12
   50     218    1931 78
   50     219    5842 55
   50     221     483 39
   50     223    4614 2
   50     227    9196 44
   50     230    9560 47
   50     236    6427 10
   50     238    2066 24
   50     241    4178 60
   50     244    2810 65
   50     245    8155 98
   50     246    4120 13
   50     249    8993 7
   50     252    2584 53
   50     255    2192 70
   50     258    9444 48
   50     260    3336 9
   50     261    2651 28
   50     262    8609 17
   50     265    9974 96
   50     270    7711 13
   50     276    2297 3
   50     281    3937 47
   50     296    9797 23
   50     299    7645 27
   51      52    3275 18
   51      53    1991 97
   51      55    6231 86
   51      56    3023 89
   51      58     514 65
   51      59    3916 36
   51      60    5155 32
   51      61    5930 20
   51      62    5847 63
   51      68    1860 89
   51      69    6568 68
   51      70    7488 88
   51      79    1773 28
   51      85    1854 97
   51      86    5189 47
   51      88    2171 62
   51      91     280 33
   51     106    8037 4
   51     109    2140 42
   51     110    5754 90
   51     111    3682 15
   51     115    2512 62
   51     118    8957 23
   51     119    6039 23
   51     120    2422 28
   51     122    5085 54
   51     124    7451 57
   51     125    3113 32
   51     127    8838 15
   51     129    6717 38
   51     131    9236 62
   51     133    7448 82
   51     144    7085 3
   51     147    2664 6
   51     153    1631 82
   51     154    5795 8
   51     156    2140 88
   51     158    7959 35
   51     159    7756 65
   51     161    8270 26
   51     162    8246 67
   51     168    8065 82
   51     171    7905 5
   51     179    1571 100
   51     182    8821 51
   51     188    1466 17
   51     190    4612 82
   51     196    4259 74
   51     204    4741 44
   51     205    4002 5
   51     211    4097 81
   51     214    6319 27
   51     215    6582 62
   51     216    6321 78
   51     237    6668 93
   51     240    9236 26
   51     248    4485 25
   51     251    1359 49
   51     253     207 18
   51     254    1479 53
   51     257      77 2
   51     258    6265 65
   51     259    4652 62
   51     263    5409 11
   51     264     729 78
   51     268    3369 61
   51     272    2823 42
   51     273    6440 94
   51     277    8696 42
   51     279    5002 56
   51     282    5956 83
   51     285    4065 94
   51     287    3814 48
   51     288    4967 41
   51     293    7132 19
   51     295     952 15
   51     296    6123 51
   51     297    4298 80
   51     300    9316 6
   52      58     177 15
   52      63    6758 80
   52      68     838 62
   52      72    1564 88
   52      73    1217 44
   52      74    3155 54
   52      81    8911 11
   52      95    3268 38
   52      99    5659 87
   52     101    1509 69
   52     102    7642 33
   52     106    4378 43
   52     108    5812 77
   52     124    1366 86
   52     134     688 91
   52     138    4510 98
   52     142    6857 84
   52     144    1238 62
   52     149    7559 54
   52     150    9239 28
   52     159     365 46
   52     166    4713 3
   52     171    1895 63
   52     174      10 86
   52     175    2027 50
   52     177    4760 18
   52     180    5940 16
   52     184    2504 72
   52     187    1783 41
   52     190    5692 65
   52     202    7772 53
   52     203    5507 78
   52     204    1367 78
   52     206    5947 68
   52     209    1753 60
   52     212     893 50
   52     220    6956 64
   52     221    5114 77
   52     223     857 77
   52     229    4436 48
   52     231    3091 94
   52     234    2649 15
   52     236    3469 79
   52     238    7285 68
   52     239    7395 41
   52     242    7189 57
   52     244    9982 64
   52     247     866 2
   52     248    3797 95
   52     249    7225 49
   52     253    8500 80
   52     255    8446 38
   52     257    3873 58
   52     258    5231 86
   52     260    9140 30
   52     261    6340 79
   52     266    1166 55
   52     271    1922 50
   52     272    4431 51
   52     273     431 45
   52     277    4053 33
   52     281    6635 63
   52     284    3555 36
   52     287    4907 84
   52     293    5143 48
   52     298    1527 51
   53      57    1207 24
   53      59    9536 86
   53      60    9702 82
   53      63    5902 63
   53      64    1911 9
   53      72    1304 48
   53      77    4713 51
   53      80    3484 26
   53      81     370 14
   53      89    3758 14
   53      90    3449 81
   53      91     894 98
   53      97     603 18
   53      98     362 73
   53     104     104 14
   53     110    7559 11
   53     114    1701 78
   53     116    7001 35
   53     117    5175 69
   53     119    6696 85
   53     126    3178 51
   53     127    8650 92
   53     130    4332 45
   53     132     487 3
   53     135    5406 50
   53     138     620 27
   53     139    3354 53
   53     140    5547 2
   53     141    2147 38
   53     143    4009 25
   53     150    6146 6
   53     152    7804 59
   53     156    6794 2
   53     163     261 28
   53     166    6727 77
   53     170    3884 12
   53     178    4621 17
   53     180    8635 87
   53     183    6361 66
   53     193    1630 2
   53     194    1777 98
   53     195     886 30
   53     197     631 99
   53     199    3658 53
   53     200    8403 62
   53     201    4778 86
   53     202    6798 97
   53     206    7035 94
   53     208    5747 7
   53     209    2753 44
   53     213    1044 97
   53     215     119 40
   53     216    6937 84
   53     221    3236 48
   53     222    1653 82
   53     225    1550 11
   53     226     661 26
   53     229    7078 62
   53     231    3272 64
   53     233    1262 56
   53     245    1314 67
   53     246    5585 12
   53     248    4361 5
   53     253    4556 85
   53     255    1276 31
   53     256    2155 69
   53     261    1757 79
   53     263    3652 36
   53     267    7730 79
   53     269    5219 83
   53     273    2865 31
   53     280    2468 53
   53     282    7434 61
   53     284     257 32
   53     289    8250 86
   53     291    7658 29
   53     292    1561 98
   53     294    7055 16
   54      58    6056 49
   54      59    8377 15
   54      60    5025 85
   54      64    9128 65
   54      67    4752 5
   54      70    8686 67
   54      74    2473 29
   54      78    8617 58
   54      79    6621 60
   54      80    3221 97
   54      83    1117 93
   54      87    5075 90
   54      88    7363 60
   54      92    6402 34
   54      95    9367 11
   54      96    5463 62
   54      97    5997 98
   54     100    9530 88
   54     106    3981 82
   54     114    5986 19
   54     121    6102 89
   54     122    3641 9
   54     125    7328 92
   54     128     213 30
   54     130    3585 93
   54     131    2485 98
   54     140    7717 49
   54     141    7589 42
   54     142    5343 94
   54     144    2235 3
   54     145    1881 50
   54     146    2263 60
   54     148    8543 84
   54     149    8641 56
   54     153    1959 86
   54     159    4485 73
   54     160    2435 67
   54     163    1722 2
   54     165    4494 35
   54     167    1670 68
   54     169    9624 3
   54     171    7231 29
   54     173    9262 77
   54     183    2476 95
   54     185    8446 58
   54     186    4123 85
   54     187     682 68
   54     193    2761 54
   54     213    8218 7
   54     218    2741 6
   54     220    4616 48
   54     221    9323 92
   54     223    3692 83
   54     225    4616 78
   54     227    5293 11
   54     229    9402 86
   54     233    3963 81
   54     238    8903 95
   54     239    6559 77
   54     244     632 38
   54     248    9199 45
   54     249    3095 75
   54     250    2862 19
   54     253     478 44
   54     256    2659 54
   54     257     961 6
   54     266    6402 56
   54     268     160 8
   54     271    2672 40
   54     280    7042 52
   54     281    3302 21
   54     284    3875 81
   54     286    2541 13
   54     290    3488 34
   54     293    8688 53
   54     295    7750 81
   54     296    9707 14
   54     297    1141 56
   54     299    8396 62
   55      59    8640 82
   55      60    6813 88
   55      65    3062 2
   55      67    6251 90
   55      70     790 53
   55      73    6739 58
   55      79    5523 29
   55      80    7419 14
   55      83    1286 88
   55      84    6234 11
   55      86    4833 64
   55      87    1933 87
   55      89    3293 59
   55      92    6366 55
   55      93    5402 91
   55      97    6398 85
   55     105    7942 62
   55     106    2854 68
   55     115    4772 45
   55     116    9419 73
   55     117    2015 79
   55     124    6509 60
   55     130     150 20
   55     131    6505 92
   55     139    8387 57
   55     140    9270 62
   55     141    8029 6
   55     142    5019 12
   55     143    5266 100
   55     144    1400 4
   55     145    6068 74
   55     149    4226 62
   55     151    5834 82
   55     153    1109 90
   55     159    2960 92
   55     160     967 67
   55     164    4085 76
   55     165    3268 53
   55     166    1002 52
   55     171    8468 72
   55     176     205 78
   55     183    2382 34
   55     188    3541 44
   55     193    2583 27
   55     195    6098 96
   55     196    7362 35
   55     198    1149 3
   55     205    6539 72
   55     211    2132 1
   55     213    5653 15
   55     214    9450 8
   55     223    4831 5
   55     226    8499 95
   55     229    8352 7
   55     231    3367 67
   55     234    1280 2
   55     236    6194 8
   55     241    8223 39
   55     244    5338 69
   55     247    5348 75
   55     249    7643 18
   55     250    7873 46
   55     261     293 97
   55     269    1514 45
   55     271    4831 81
   55     274     301 29
   55     275    7796 48
   55     277    6091 73
   55     278    4942 79
   55     279    7291 45
   55     290     697 87
   55     293    5082 84
   55     294    8470 93
   55     296     563 83
   55     297    6516 43
   55     298    5564 46
   56      57    8344 73
   56      58    3696 54
   56      64    4328 81
   56      65     493 15
   56      66     554 83
   56      67    4625 54
   56      71    1966 93
   56      73    1561 2
   56      76    4785 31
   56      80    9191 50
   56      82    4712 71
   56      87    9130 17
   56      89    1706 60
   56      93     848 78
   56      96     110 92
   56      99    6880 31
   56     100    1327 90
   56     104     812 62
   56     106     569 88
   56     107    1357 76
   56     108    4486 62
   56     112    4892 15
   56     113    3183 31
   56     115    2380 27
   56     120    1533 6
   56     121    3433 14
   56     124     660 52
   56     127    1563 31
   56     129    8208 24
   56     130     386 67
   56     132    1672 4
   56     142    9989 53
   56     144    2437 30
   56     147    4083 75
   56     149    5327 6
   56     153    6739 85
   56     157    2055 96
   56     158    9424 91
   56     161    2881 28
   56     162    3828 40
   56     165    3567 5
   56     173     243 85
   56     175    1704 7
   56     179    8939 42
   56     180    7138 27
   56     181     939 29
   56     184    7364 73
   56     185    4507 90
   56     186    5084 15
   56     190    2184 4
   56     198    2704 54
   56     202    6438 97
   56     203    5241 24
   56     204    3038 20
   56     205    6466 49
   56     211    5840 44
   56     218    8661 27
   56     230    7302 69
   56     232    6343 45
   56     237     356 18
   56     242    9346 9
   56     245    1637 30
   56     249    3855 25
   56     250    6557 96
   56     257    4358 51
   56     264    8609 22
   56     266    3036 72
   56     273    3390 42
   56     274    3771 12
   56     279    5946 43
   56     280    5145 30
   56     281    7045 2
   56     284    2596 48
   56     285     703 95
   56     286    4383 93
   56     288    4454 100
   56     293    3091 74
   56     294     974 7
   56     296    1185 81
   56     297    6522 83
   56     300    6224 74
   57      60     305 18
   57      61    1442 58
   57      62    8571 62
   57      64    6267 38
   57      68    7992 87
   57      70    1626 43
   57      71    7168 74
   57      75    8499 75
   57      78     233 67
   57      79    2019 59
   57      80    1784 52
   57      86    3476 74
   57      89     169 51
   57      96     101 18
   57      99    3018 50
   57     100    9904 81
   57     107    8067 94
   57     108    1840 51
   57     109    7880 72
   57     111    4586 21
   57     113    8588 96
   57     115    3758 44
   57     116    1375 50
   57     124    6454 50
   57     129    7269 71
   57     135    5336 81
   57     137    4211 9
   57     139    7933 35
   57     140    5729 60
   57     142    1871 93
   57     145    1703 9
   57     148    8952 50
   57     150    4440 58
   57     154    9155 24
   57     156    1185 95
   57     164    2535 53
   57     165    2086 72
   57     166    2759 33
   57     167     390 69
   57     168     644 35
   57     172     896 91
   57     175    1189 76
   57     177    4345 18
   57     182    8393 1
   57     185    6543 9
   57     186    2965 66
   57     189    2234 10
   57     191    3512 23
   57     194    5299 21
   57     197    7456 31
   57     200    8394 59
   57     204    2563 85
   57     205    5846 70
   57     206    3678 44
   57     208    2163 83
   57     213    6330 14
   57     219    2711 57
   57     220     316 12
   57     222    6325 51
   57     224    9718 92
   57     227    5635 89
   57     235    1435 62
   57     236    5290 73
   57     243    2187 77
   57     245    9070 28
   57     246     553 25
   57     249    8204 87
   57     251    2443 98
   57     260    8169 66
   57     262    3011 77
   57     265    8594 62
   57     266    6247 79
   57     269    8320 2
   57     276     500 90
   57     277    3057 79
   57     284    7682 20
   57     285     137 47
   57     287    4398 89
   57     288    1550 2
   57     290    3170 7
   57     292    8152 61
   57     293    3594 16
   57     299     588 48
   58      64    5998 19
   58      73    3825 93
   58      77    7820 98
